Dataset id,Tuned on,Trained on,model,Accuracy,Precision_macro,Recall_macro,F1_macro,Precision_weighted,Recall_weighted,F1_weighted,MCC,Kappa,sklearn-report,val_score,Params,Quality,SDG
SD0Q1000_8,original,synthetic,lr,0.8116883116883117,0.8459218463152374,0.7442592592592592,0.7643893431812187,0.8288050790017745,0.8116883116883117,0.795921988852614,0.581359145253793,0.5415725723670703,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q1000,SD0Q1000
SD0Q1000_8,original,synthetic,knn,0.7922077922077922,0.8313492063492064,0.7164814814814815,0.7340815886034966,0.8129767058338487,0.7922077922077922,0.7712177742395744,0.5356527497481528,0.4868804664723032,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",Q1000,SD0Q1000
SD0Q1000_8,original,synthetic,rbfsvm,0.7987012987012987,0.8362758620689655,0.7257407407407407,0.7443641231593039,0.8182713837886252,0.7987012987012987,0.779568490411864,0.5510396072758452,0.5052849740932642,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q1000,SD0Q1000
SD0Q1000_8,original,synthetic,rf,0.7272727272727273,0.7286658653846154,0.6409259259259259,0.6453947368421052,0.7280375874125874,0.7272727272727273,0.6962918660287082,0.3590261762433489,0.3200168208578637,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q1000,SD0Q1000
SD0Q1000_8,synthetic,synthetic,lr,0.7525974025974025,0.7505663739485183,0.6795925925925926,0.6881006012540335,0.7513569131919405,0.7525974025974025,0.7303441295599024,0.4234923731788645,0.3955723011771538,,,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q1000,SD0Q1000
SD0Q1000_8,synthetic,synthetic,knn,0.7363636363636363,0.7590569906133448,0.6428148148148147,0.6434182735242407,0.7492433097275177,0.7363636363636363,0.6977083129662744,0.383390194786144,0.3283420402719625,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 31, 'p': 2, 'weights': 'distance'}",Q1000,SD0Q1000
SD0Q1000_8,synthetic,synthetic,rbfsvm,0.7292207792207793,0.729731640724802,0.6424259259259258,0.6446661952670597,0.7292476818618958,0.7292207792207793,0.6963363635660512,0.3608349842897392,0.3219538824236759,,,"{'C': 1.623776739188721, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.1, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q1000,SD0Q1000
SD0Q1000_8,synthetic,synthetic,rf,0.737012987012987,0.7354315292827577,0.6565185185185185,0.6621177585314538,0.7360886117570917,0.737012987012987,0.7095334716197531,0.3830989842545511,0.3497040933566526,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q1000,SD0Q1000
SD0Q1000_9,original,synthetic,lr,0.7597402597402597,0.7651455546813533,0.6872222222222222,0.6993932999208652,0.7624429072108064,0.7597402597402597,0.7396246064671281,0.4456058346107541,0.4151098337097104,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q1000,SD0Q1000
SD0Q1000_9,original,synthetic,knn,0.7792207792207793,0.8352564102564102,0.6937037037037037,0.7081382385730212,0.810939060939061,0.7792207792207793,0.7511618815966643,0.5096681601084181,0.4441613588110403,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",Q1000,SD0Q1000
SD0Q1000_9,original,synthetic,rbfsvm,0.7792207792207793,0.8095238095238095,0.7022222222222222,0.7174616878912152,0.795299938157081,0.7792207792207793,0.7569188851295477,0.5003702332976756,0.4548104956268221,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q1000,SD0Q1000
SD0Q1000_9,original,synthetic,rf,0.7532467532467533,0.7583333333333333,0.677962962962963,0.6889880952380952,0.7558441558441559,0.7532467532467533,0.7312152133580704,0.4288298750418341,0.3964521452145215,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q1000,SD0Q1000
SD0Q1000_9,synthetic,synthetic,lr,0.7318181818181818,0.7228041335732408,0.6550740740740741,0.661307910527144,0.7273118523093377,0.7318181818181818,0.7073705249478033,0.3711748430145987,0.3438625182626522,,,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q1000,SD0Q1000
SD0Q1000_9,synthetic,synthetic,knn,0.7512987012987014,0.7558962346592558,0.6751851851851852,0.6851761697558485,0.7536814924027879,0.7512987012987014,0.7282316894438379,0.4231881710711187,0.3902956409606182,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",Q1000,SD0Q1000
SD0Q1000_9,synthetic,synthetic,rbfsvm,0.746103896103896,0.7529995668125992,0.6669259259259259,0.6758477764142212,0.7499628133287646,0.746103896103896,0.7208806107247863,0.4106507263539901,0.3742452686000784,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q1000,SD0Q1000
SD0Q1000_9,synthetic,synthetic,rf,0.7493506493506493,0.765424575158809,0.6664444444444444,0.6741350056664889,0.7583026060799617,0.7493506493506493,0.7208087680903927,0.4194649605383628,0.3757422954528954,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q1000,SD0Q1000
SD405Q10_0,original,synthetic,lr,0.739514348785872,0.5198503091441589,0.5031943862589024,0.4561050061050061,0.6382104622687524,0.739514348785872,0.6545782155053678,0.0159260233285105,0.009046753920878,,,"{'C': 0.23357214690901212, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_0,original,synthetic,knn,0.7218543046357616,0.4042477116704805,0.482470150816925,0.4268356362467866,0.5770075924045646,0.7218543046357616,0.6347103287424029,-0.0819395673249691,-0.0492279411764706,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 26, 'p': 2, 'weights': 'distance'}",Q10,SD405Q10
SD405Q10_0,original,synthetic,rbfsvm,0.7108167770419426,0.4898838004101162,0.4961248428990364,0.4681240084966793,0.621982107586848,0.7108167770419426,0.6497470280942783,-0.0125222781753964,-0.0100764242310769,,,"{'C': 1.623776739188721, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",Q10,SD405Q10
SD405Q10_0,original,synthetic,rf,0.7571743929359823,0.7536191536748329,0.511926581483033,0.4562418158009603,0.7554487037665255,0.7571743929359823,0.6607330922517617,0.1099965363447556,0.0352745295438704,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_0,synthetic,synthetic,lr,0.7527593818984546,0.3763796909492273,0.5,0.4294710327455918,0.5666466870361437,0.7527593818984546,0.6465766983057255,0.0,0.0,,,"{'C': 0.0018329807108324356, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_0,synthetic,synthetic,knn,0.7426048565121413,0.4230084255247109,0.4947541369920403,0.4302950852297696,0.5887024777005057,0.7426048565121413,0.643525316051959,-0.0397032084580294,-0.0153535113034329,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 37, 'p': 2, 'weights': 'uniform'}",Q10,SD405Q10
SD405Q10_0,synthetic,synthetic,rbfsvm,0.7300220750551877,0.4702431115084609,0.4947907938835358,0.4467050776362598,0.6120426143669025,0.7300220750551877,0.6468403569691833,-0.0246204737422657,-0.014592109062596,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q10,SD405Q10
SD405Q10_0,synthetic,synthetic,rf,0.7527593818984546,0.3763796909492273,0.5,0.4294710327455918,0.5666466870361437,0.7527593818984546,0.6465766983057255,0.0,0.0,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': None, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.75, 'min_samples_split': 0.75, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 120, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_1,original,synthetic,lr,0.7505518763796909,0.5433333333333333,0.5015317343946376,0.4372670807453416,0.6494922737306843,0.7505518763796909,0.6495221641780813,0.0162941900198768,0.0045504929700719,,,"{'C': 0.23357214690901212, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_1,original,synthetic,knn,0.7350993377483444,0.482997071265864,0.4972638248847926,0.4468864468864469,0.6188357042646593,0.7350993377483444,0.6487236089885097,-0.013641552769093,-0.0077490638092765,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 26, 'p': 2, 'weights': 'distance'}",Q10,SD405Q10
SD405Q10_1,original,synthetic,rbfsvm,0.7284768211920529,0.4808391947610962,0.4958630079597821,0.4511795124353607,0.6174874271772145,0.7284768211920529,0.6483878469238158,-0.0178065267536944,-0.0114727612685388,,,"{'C': 1.623776739188721, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",Q10,SD405Q10
SD405Q10_1,original,synthetic,rf,0.7284768211920529,0.4808391947610962,0.4958630079597821,0.4511795124353607,0.6174874271772145,0.7284768211920529,0.6483878469238158,-0.0178065267536944,-0.0114727612685388,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_1,synthetic,synthetic,lr,0.7527593818984546,0.3763796909492273,0.5,0.4294710327455918,0.5666466870361437,0.7527593818984546,0.6465766983057255,0.0,0.0,,,"{'C': 0.0018329807108324356, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_1,synthetic,synthetic,knn,0.750551876379691,0.5641296692667827,0.505728948470884,0.4485518185797972,0.6605807971448399,0.750551876379691,0.6548463671291109,0.0389987493530996,0.0167112108314381,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 39, 'p': 2, 'weights': 'uniform'}",Q10,SD405Q10
SD405Q10_1,synthetic,synthetic,rbfsvm,0.750551876379691,0.4178844676259308,0.4991333263510683,0.430461782651338,0.5870063434603786,0.750551876379691,0.6463022527873783,-0.0124303598968635,-0.0025902421329516,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q10,SD405Q10
SD405Q10_1,synthetic,synthetic,rf,0.7527593818984546,0.3763796909492273,0.5,0.4294710327455918,0.5666466870361437,0.7527593818984546,0.6465766983057255,0.0,0.0,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 430, 'max_features': None, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.9, 'min_samples_split': 0.75, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 130, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_2,original,synthetic,lr,0.7527593818984547,0.3763796909492273,0.5,0.4294710327455919,0.5666466870361436,0.7527593818984547,0.6465766983057255,0.0,0.0,,,"{'C': 0.23357214690901212, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_2,original,synthetic,knn,0.7461368653421634,0.5707167832167832,0.5105912232928362,0.4663764404609475,0.6647945321786382,0.7461368653421634,0.6616969810030159,0.0547348971534629,0.0301230614562583,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 26, 'p': 2, 'weights': 'distance'}",Q10,SD405Q10
SD405Q10_2,original,synthetic,rbfsvm,0.7505518763796909,0.6160280626011873,0.5225178047758693,0.4892999311603962,0.6895506243082931,0.7505518763796909,0.6739502257752681,0.1022291007918171,0.0629702172838602,,,"{'C': 1.623776739188721, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",Q10,SD405Q10
SD405Q10_2,original,synthetic,rf,0.7505518763796909,0.3761061946902654,0.4985337243401759,0.4287515762925598,0.5662349332864482,0.7505518763796909,0.645493543115951,-0.0269564442112562,-0.0043951731580496,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_2,synthetic,synthetic,lr,0.7527593818984546,0.3763796909492273,0.5,0.4294710327455918,0.5666466870361437,0.7527593818984546,0.6465766983057255,0.0,0.0,,,"{'C': 0.0001, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_2,synthetic,synthetic,knn,0.7426048565121413,0.5224610553193221,0.5040479681608714,0.4542570101092201,0.6396704656584863,0.7426048565121413,0.6547845534526168,0.0190597153953958,0.0113760375815245,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 31, 'p': 1, 'weights': 'distance'}",Q10,SD405Q10
SD405Q10_2,synthetic,synthetic,rbfsvm,0.7527593818984546,0.3763796909492273,0.5,0.4294710327455918,0.5666466870361437,0.7527593818984546,0.6465766983057255,0.0,0.0,,,"{'C': 0.03359818286283781, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 75, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q10,SD405Q10
SD405Q10_2,synthetic,synthetic,rf,0.7527593818984546,0.3763796909492273,0.5,0.4294710327455918,0.5666466870361437,0.7527593818984546,0.6465766983057255,0.0,0.0,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 930, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.75, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 110, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_3,original,synthetic,lr,0.7549668874172185,0.6783482142857142,0.510460305823209,0.4552988203178318,0.7179547067171239,0.7549668874172185,0.6595368779540209,0.0863846482762253,0.0308012567221139,,,"{'C': 0.23357214690901212, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_3,original,synthetic,knn,0.7593818984547461,0.6994035376388317,0.5253848973607038,0.4873064822602248,0.7312713906013477,0.7593818984547461,0.6761103316800592,0.1422931950069712,0.0728194535724344,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 26, 'p': 2, 'weights': 'distance'}",Q10,SD405Q10
SD405Q10_3,original,synthetic,rbfsvm,0.7615894039735099,0.731489841986456,0.5268511730205279,0.4884994981599196,0.7474085479796091,0.7615894039735099,0.6774348106412252,0.1576803576819,0.0773582770716251,,,"{'C': 1.623776739188721, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",Q10,SD405Q10
SD405Q10_3,original,synthetic,rf,0.7549668874172185,0.877212389380531,0.5044642857142857,0.438862167862603,0.8151409482506007,0.7549668874172185,0.6517679936802705,0.0820727453217713,0.0133817325615619,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_3,synthetic,synthetic,lr,0.7527593818984546,0.3763796909492273,0.5,0.4294710327455918,0.5666466870361437,0.7527593818984546,0.6465766983057255,0.0,0.0,,,"{'C': 0.0006951927961775605, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_3,synthetic,synthetic,knn,0.7538631346578365,0.669025625633666,0.5052301529116046,0.4426383375310463,0.7123446873042536,0.7538631346578365,0.6531817629602954,0.0593210306679045,0.0155576807635506,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 40, 'p': 2, 'weights': 'distance'}",Q10,SD405Q10
SD405Q10_3,synthetic,synthetic,rbfsvm,0.7545253863134657,0.6770469599588453,0.5035714285714286,0.4369381800394872,0.7159956439115508,0.7545253863134657,0.6507075220875678,0.0552833439346754,0.0106696306469206,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q10,SD405Q10
SD405Q10_3,synthetic,synthetic,rf,0.7527593818984546,0.3763796909492273,0.5,0.4294710327455918,0.5666466870361437,0.7527593818984546,0.6465766983057255,0.0,0.0,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_4,original,synthetic,lr,0.7527593818984547,0.3763796909492273,0.5,0.4294710327455919,0.5666466870361436,0.7527593818984547,0.6465766983057255,0.0,0.0,,,"{'C': 0.23357214690901212, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
SD405Q10_4,original,synthetic,knn,0.7373068432671082,0.3744394618834081,0.4897360703812317,0.4243964421855146,0.5637256357714886,0.7373068432671082,0.6389368069989424,-0.0717981761919723,-0.0299585395211983,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 26, 'p': 2, 'weights': 'distance'}",Q10,SD405Q10
SD405Q10_4,original,synthetic,rbfsvm,0.717439293598234,0.3718535469107552,0.4765395894428152,0.4177377892030848,0.5598324922585762,0.717439293598234,0.6289120799922823,-0.1096607204229609,-0.0658823529411765,,,"{'C': 1.623776739188721, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",Q10,SD405Q10
SD405Q10_4,original,synthetic,rf,0.7461368653421634,0.5195387572069186,0.5015971931294512,0.4437444609355813,0.6377414149813402,0.7461368653421634,0.6510733849149445,0.011172675376812,0.0046619155887579,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD405Q10
