Dataset id,Tuned on,Trained on,model,Accuracy,Precision_macro,Recall_macro,F1_macro,Precision_weighted,Recall_weighted,F1_weighted,MCC,Kappa,sklearn-report,val_score,Params,Quality,SDG
SD0Q100_6,original,synthetic,lr,0.6818181818181818,0.6533731235304756,0.6570370370370371,0.6549137970457767,0.6860849405613377,0.6818181818181818,0.6836952319185822,0.3103885363884521,0.3101115377582738,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_6,original,synthetic,knn,0.564935064935065,0.5354309888947646,0.5372222222222223,0.5351205226402342,0.5778430982026963,0.564935064935065,0.5702863930392653,0.0726311267210971,0.072289156626506,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",Q100,SD0Q100
SD0Q100_6,original,synthetic,rbfsvm,0.6493506493506493,0.6337209302325582,0.6448148148148148,0.6335272342675833,0.6736635457565691,0.6493506493506493,0.6562733934494906,0.2783147265129366,0.2733310031457533,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD0Q100
SD0Q100_6,original,synthetic,rf,0.5324675324675324,0.5305330634278003,0.5335185185185185,0.5208297320656872,0.5750258513416409,0.5324675324675324,0.5431355161692241,0.0639819678325643,0.0612935997290889,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_6,synthetic,synthetic,lr,0.6493506493506495,0.3246753246753247,0.5,0.3937007874015749,0.4216562658121098,0.6493506493506495,0.5112997238981493,0.0,0.0,,,"{'C': 0.0001, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_6,synthetic,synthetic,knn,0.5077922077922079,0.5215906593199999,0.523462962962963,0.5019658042427027,0.5667609432645535,0.5077922077922079,0.5173504607784551,0.0450144942462062,0.0416740777295665,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",Q100,SD0Q100
SD0Q100_6,synthetic,synthetic,rbfsvm,0.6493506493506495,0.3246753246753247,0.5,0.3937007874015749,0.4216562658121098,0.6493506493506495,0.5112997238981493,0.0,0.0,,,"{'C': 0.004832930238571752, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD0Q100
SD0Q100_6,synthetic,synthetic,rf,0.6493506493506495,0.3246753246753247,0.5,0.3937007874015749,0.4216562658121098,0.6493506493506495,0.5112997238981493,0.0,0.0,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 420, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 190, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_4,original,synthetic,lr,0.6038961038961039,0.5963977676306443,0.6055555555555556,0.5913342323922217,0.6395132011570368,0.6038961038961039,0.6127359393988359,0.2017455815284985,0.1953058077779681,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_4,original,synthetic,knn,0.5584415584415584,0.5452380952380953,0.5492592592592592,0.541023842917251,0.5886209029066173,0.5584415584415584,0.567731006721189,0.0944117590499911,0.0922330097087378,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",Q100,SD0Q100
SD0Q100_4,original,synthetic,rbfsvm,0.5974025974025974,0.557962962962963,0.557962962962963,0.557962962962963,0.5974025974025974,0.5974025974025974,0.5974025974025974,0.1159259259259259,0.1159259259259258,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD0Q100
SD0Q100_4,original,synthetic,rf,0.551948051948052,0.5256410256410255,0.5272222222222223,0.5244999328768962,0.5688597117168545,0.551948051948052,0.5586246214518467,0.0528395949267478,0.0524344569288388,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_4,synthetic,synthetic,lr,0.5409090909090909,0.539248866407511,0.5430000000000001,0.5294063336627727,0.5836221004035427,0.5409090909090909,0.5511468028796962,0.0821631936223335,0.0788152154815135,,,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_4,synthetic,synthetic,knn,0.5292207792207793,0.5187492047362096,0.5203703703703704,0.512253139457544,0.562912926120039,0.5292207792207793,0.5391655383136421,0.0390856660428282,0.0380217129973638,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",Q100,SD0Q100
SD0Q100_4,synthetic,synthetic,rbfsvm,0.5915584415584416,0.5735164574759535,0.5790185185185186,0.571294571515515,0.6153311560050143,0.5915584415584416,0.5988302268578953,0.1524309367466266,0.1496493500591359,,,"{'C': 0.615848211066026, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.25, 'decision_function_shape': 'ovr', 'degree': 2, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",Q100,SD0Q100
SD0Q100_4,synthetic,synthetic,rf,0.6493506493506495,0.3246753246753247,0.5,0.3937007874015749,0.4216562658121098,0.6493506493506495,0.5112997238981493,0.0,0.0,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 320, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.9, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 270, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_8,original,synthetic,lr,0.6038961038961039,0.4534772182254196,0.482037037037037,0.4303559517312473,0.5092777725871251,0.6038961038961039,0.5242717987851696,-0.0578165030402495,-0.0430823895180991,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_8,original,synthetic,knn,0.5454545454545454,0.4593920145190562,0.4668518518518518,0.4575281803542672,0.5101468404553704,0.5454545454545454,0.5227638705899575,-0.0733779127182062,-0.0711446740858505,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",Q100,SD0Q100
SD0Q100_8,original,synthetic,rbfsvm,0.5909090909090909,0.5558871405317417,0.5572222222222223,0.5563177390588558,0.5961623834656932,0.5909090909090909,0.593322441038177,0.1131014831887166,0.1130005485463521,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD0Q100
SD0Q100_8,original,synthetic,rf,0.551948051948052,0.5405565925674529,0.5442592592592592,0.5354754098360656,0.5842238535264159,0.551948051948052,0.5616044283585268,0.0847349926562821,0.0825418753237783,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_8,synthetic,synthetic,lr,0.6493506493506495,0.3246753246753247,0.5,0.3937007874015749,0.4216562658121098,0.6493506493506495,0.5112997238981493,0.0,0.0,,,"{'C': 0.00026366508987303583, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_8,synthetic,synthetic,knn,0.5694805194805196,0.4968739166666379,0.4985555555555556,0.4930516620102703,0.5422805595479202,0.5694805194805196,0.5517372273403246,-0.0044490184277521,-0.0038087349498162,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 18, 'p': 1, 'weights': 'distance'}",Q100,SD0Q100
SD0Q100_8,synthetic,synthetic,rbfsvm,0.6493506493506495,0.3246753246753247,0.5,0.3937007874015749,0.4216562658121098,0.6493506493506495,0.5112997238981493,0.0,0.0,,,"{'C': 0.0001, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.1, 'decision_function_shape': 'ovr', 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",Q100,SD0Q100
SD0Q100_8,synthetic,synthetic,rf,0.6194805194805195,0.3841743226527201,0.4804074074074074,0.3949881889317607,0.4605943584234461,0.6194805194805195,0.5050536670308264,-0.093683225285433,-0.0490469873848404,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 430, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.25, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 290, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_9,original,synthetic,lr,0.4415584415584415,0.4472972972972973,0.4422222222222222,0.4319780408303311,0.4912951912951913,0.4415584415584415,0.4540129625049851,-0.1103638535942823,-0.1040346782260752,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_9,original,synthetic,knn,0.525974025974026,0.5105711849957374,0.5114814814814815,0.505954735223028,0.554854352808317,0.525974025974026,0.5356607795632187,0.0220338707235813,0.0215839860748475,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",Q100,SD0Q100
SD0Q100_9,original,synthetic,rbfsvm,0.4090909090909091,0.3968267435940947,0.3874074074074074,0.3873661202185792,0.4438393779985499,0.4090909090909091,0.421826130153999,-0.21556014868209,-0.2099810050077706,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD0Q100
SD0Q100_9,original,synthetic,rf,0.512987012987013,0.4342132830504923,0.4418518518518519,0.4356769433722577,0.4875013944781386,0.512987012987013,0.498067525868376,-0.1236992443527487,-0.1220128230036914,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_9,synthetic,synthetic,lr,0.3448051948051948,0.3910507976572089,0.4750555555555555,0.2825771040394516,0.4067290802257842,0.3448051948051948,0.2195264866638841,-0.1031306363590297,-0.0359810104719955,,,"{'C': 0.0006951927961775605, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q100_9,synthetic,synthetic,knn,0.4876623376623377,0.4579335750505116,0.4555740740740741,0.4547959062393248,0.504864800097881,0.4876623376623377,0.49440979492403,-0.0864496032154914,-0.0856294608430643,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 27, 'p': 1, 'weights': 'uniform'}",Q100,SD0Q100
SD0Q100_9,synthetic,synthetic,rbfsvm,0.4324675324675324,0.3990191667349811,0.3934814814814815,0.3948954400141236,0.4493273266347248,0.4324675324675324,0.4395739030624786,-0.2074115253098125,-0.2056154049767809,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD0Q100
SD0Q100_9,synthetic,synthetic,rf,0.3506493506493506,0.1753246753246753,0.5,0.2596153846153846,0.1229549671108112,0.3506493506493506,0.1820679320679321,0.0,0.0,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 430, 'max_features': None, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.9, 'min_samples_split': 0.25, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 120, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD0Q100
SD0Q500_7,original,synthetic,lr,0.6558441558441559,0.6001949317738791,0.5475925925925926,0.5242203439230544,0.6222627275258854,0.6558441558441559,0.5989696692115811,0.1381091824283503,0.111860718171926,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q500,SD0Q500
SD0Q500_7,original,synthetic,knn,0.6168831168831169,0.543010752688172,0.5303703703703704,0.5206541809548931,0.5799469347856444,0.6168831168831169,0.5848068049070423,0.0722842303423973,0.0673373024019707,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",Q500,SD0Q500
SD0Q500_7,original,synthetic,rbfsvm,0.6493506493506493,0.5798611111111112,0.5212962962962963,0.4674692622950819,0.6037157287157287,0.6493506493506493,0.5604308601234831,0.0824802008914542,0.052415679124886,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q500,SD0Q500
SD0Q500_7,original,synthetic,rf,0.6558441558441559,0.6048951048951049,0.5305555555555556,0.4832541943653055,0.6226500771955318,0.6558441558441559,0.5724579946802169,0.1132277034144595,0.0748129675810475,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q500,SD0Q500
SD0Q500_7,synthetic,synthetic,lr,0.6538961038961039,0.589505719643884,0.5269259259259259,0.4748737806174438,0.6113576651734631,0.6538961038961039,0.5664144086943074,0.0974046228833794,0.0655580071438282,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q500,SD0Q500
SD0Q500_7,synthetic,synthetic,knn,0.6032467532467531,0.5194789320416225,0.5134814814814814,0.5000042591837228,0.5605628144826386,0.6032467532467531,0.5678246847337811,0.0323781210229326,0.0299513718462808,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",Q500,SD0Q500
SD0Q500_7,synthetic,synthetic,rbfsvm,0.6493506493506495,0.3246753246753247,0.5,0.3937007874015749,0.4216562658121098,0.6493506493506495,0.5112997238981493,0.0,0.0,,,"{'C': 0.0006951927961775605, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q500,SD0Q500
SD0Q500_7,synthetic,synthetic,rf,0.6493506493506495,0.3246753246753247,0.5,0.3937007874015749,0.4216562658121098,0.6493506493506495,0.5112997238981493,0.0,0.0,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 450, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.75, 'min_samples_split': 0.75, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 140, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q500,SD0Q500
SD0Q500_0,original,synthetic,lr,0.6818181818181818,0.7653061224489796,0.5505555555555556,0.4991703723368952,0.7378743705274318,0.6818181818181818,0.5895122996072091,0.2316264096574345,0.126418152350081,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q500,SD0Q500
SD0Q500_0,original,synthetic,knn,0.6753246753246753,0.7511261261261262,0.5412962962962963,0.4825268817204301,0.7265707265707266,0.6753246753246753,0.5768747381650607,0.2036720787171926,0.1038175046554934,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",Q500,SD0Q500
SD0Q500_0,original,synthetic,rbfsvm,0.6558441558441559,0.6611479028697571,0.5135185185185185,0.4295100300552177,0.6594994409563946,0.6558441558441559,0.5368437391922399,0.093348399218524,0.0345398627868464,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q500,SD0Q500
SD0Q500_0,original,synthetic,rf,0.6233766233766234,0.5135869565217391,0.5055555555555555,0.4638655462184874,0.5549830604178431,0.6233766233766234,0.5512168503765142,0.0173762011714228,0.0132567388422447,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q500,SD0Q500
SD0Q500_0,synthetic,synthetic,lr,0.6577922077922078,0.6859881508742054,0.5162962962962963,0.4345451704183858,0.6773222738626045,0.6577922077922078,0.5406604058414051,0.1049460718766016,0.0413874750072376,,,"{'C': 0.08858667904100823, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q500,SD0Q500
SD0Q500_0,synthetic,synthetic,knn,0.6519480519480518,0.6604431737607322,0.507962962962963,0.418031511201997,0.6582286115631032,0.6519480519480518,0.5282233205553223,0.0701912140572205,0.0204385724812963,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 30, 'p': 2, 'weights': 'distance'}",Q500,SD0Q500
SD0Q500_0,synthetic,synthetic,rbfsvm,0.6389610389610392,0.5091954209877549,0.5005185185185185,0.421197864140482,0.551124560530189,0.6389610389610392,0.5272046859440168,0.0055525079049482,0.0014265493767136,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q500,SD0Q500
SD0Q500_0,synthetic,synthetic,rf,0.6493506493506495,0.3246753246753247,0.5,0.3937007874015749,0.4216562658121098,0.6493506493506495,0.5112997238981493,0.0,0.0,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 280, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.75, 'min_samples_split': 0.5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 160, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q500,SD0Q500
SD0Q500_5,original,synthetic,lr,0.6428571428571429,0.5408163265306122,0.5077777777777778,0.4378442954801885,0.5743440233236151,0.6428571428571429,0.5392484995591121,0.0356348322549899,0.019448946515397,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q500,SD0Q500
SD0Q500_5,original,synthetic,knn,0.6818181818181818,0.6750599520383693,0.5675925925925925,0.542417075980838,0.6775670372792675,0.6818181818181818,0.6178576744339888,0.2175569444298048,0.1621141461248055,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",Q500,SD0Q500
SD0Q500_5,original,synthetic,rbfsvm,0.6428571428571429,0.4911699779249447,0.4992592592592592,0.407982106661075,0.5383159886471145,0.6428571428571429,0.5193661444447772,-0.0051149807790972,-0.001892595221197,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q500,SD0Q500
SD0Q500_5,original,synthetic,rf,0.6038961038961039,0.522816679779701,0.5161111111111112,0.5044051701398048,0.5633563918379025,0.6038961038961039,0.570732459310671,0.0383459026816375,0.0357216177376308,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q500,SD0Q500
