DatasetName,SDG,pMSE,pMSE_time,s_pMSE,s_pMSE_time,Cluster_G_0.5,Cluster_G_0.5_time,Cluster_G_1,Cluster_G_1_time,Cluster_G_1.5,Cluster_G_1.5_time,Cluster_G_2,Cluster_G_2_time,Cluster_G_2.5,Cluster_G_2.5_time,BNLogLikelihood,BNLogLikelihood_time,GMLogLikelihood,GMLogLikelihood_time,ContinousKLDivergence,ContinousKLDivergence_time,DiscreteKLDivergence,DiscreteKLDivergence_time,KSComplement,KSComplement_time,CSTest,CSTest_time,CrCl,CrCl_time,Quality,Original dataset
SD0Q3_0,SD0Q3,0.0080291987377365,0.0275649420000263,5.108628551500706,0.0327385530035826,0.2879190570783424,18.400219320006727,0.8771935181725852,26.50208089200169,0.8995486055238581,37.68436572099745,0.905694716816002,47.63742063199607,0.6089670227051496,37.95392041499872,-0.7556083136321949,0.074994868999056,-26.44887821350784,1.7942515460017603,0.7993078968644215,0.1342281859979266,,0.0006034640027792,0.9054361979166669,0.0082216200025868,0.7143202265425928,0.0011858910002047,,0.0007486679969588,Q3,D0
SD0Q3_1,SD0Q3,0.0111661497125154,0.0252849620010238,4.734601911397899,0.0325116289968718,0.2496632119690753,20.00793555600103,0.4481921686721686,29.395197976999043,0.5755593389595498,33.34778142100549,0.5028040224884995,33.28909542100155,0.7970485113070428,39.13195330400049,-0.7564203202961423,0.0422727070035762,-26.711237127206044,1.3384981800045352,0.7983597056800085,0.136325391002174,,0.0005881460019736,0.9095052083333334,0.0076022560024284,0.7122828454905403,0.0011411359955673,,0.0005587139967246,Q3,D0
SD0Q3_2,SD0Q3,0.0097097796591463,0.0232944889939972,10.077951056044355,0.0322321359999477,0.5415089645408444,18.577873829002783,0.5758376055798076,32.83730922199902,0.7241106335966297,37.48557932800031,0.7253777929897428,29.361370605001863,0.5227328715210101,43.29724601399357,-0.7588563402879833,0.0743588390032528,-26.476508193762086,2.941263058004552,0.7943732802064701,0.1400857939952402,,0.0005903210039832,0.9060872395833334,0.0078169710031943,0.7061830640247252,0.0011077029994339,,0.0005597829949692,Q3,D0
SD0Q3_3,SD0Q3,0.0093737718450254,0.0221849540030234,2.676692481930578,0.028634119000344,0.4183359770893198,18.79893773499498,0.6503662745437261,24.325158550003835,0.6677195201493605,36.05644427399966,0.5597169722635713,33.41022478800005,0.772936808854851,40.19757260799816,-0.740180187017201,0.0422175449930364,-26.481845636966828,1.3346391529994437,0.7902363502942867,0.138006895998842,,0.0006315610007732,0.9034830729166666,0.0078699299992877,0.753402513657992,0.0011641130040516,,0.0006151600027806,Q3,D0
SD0Q3_4,SD0Q3,0.0102356521558483,0.0255939720009337,5.435283041840822,0.0310695480002323,0.2331126234836309,22.823951352998847,0.8209003049815571,29.183997565000027,0.8179563083503187,28.67032112600282,0.5945940710094094,37.18447123700025,0.5443748572233352,44.15958781300287,-0.7474882469927245,0.0743223250028677,-26.347624739263026,2.11191841600521,0.793291413879597,0.1368516869988525,,0.0005919089962844,0.9060872395833334,0.007958078997035,0.7348039575887315,0.001147287999629,,0.0006002559966873,Q3,D0
SD0Q3_5,SD0Q3,0.0139275161551483,0.0265751120023196,4.910696169906777,0.0312205990048823,0.4232464468913157,17.648345547000645,0.5711185192017697,28.90327914700174,0.5691029330313336,32.74230120200082,0.6891354798826005,37.0685134729938,0.762506811849463,42.72983788899728,-0.7588563402879833,0.0635044689988717,-26.62101688328121,5.607274829999369,0.7845973876588056,0.1212403789977543,,0.0005998490014462,0.9088541666666666,0.0074682909980765,0.7061830640247252,0.0011246020003454,,0.0005497239981195,Q3,D0
SD0Q3_6,SD0Q3,0.012099273726771,0.025886162999086,3.335827079861468,0.0316256689984584,0.4347184959468202,19.870969891999263,0.2909858683008373,21.657630548004818,0.5351472869648147,33.18267852500139,0.4697171753951846,37.55535310100095,0.8725333032505848,43.73322423300124,-0.7434282136729893,0.0405348080021212,-26.61102935469789,2.1147028349951142,0.794421766235524,0.1753510470007313,,0.0007959740032674,0.90576171875,0.0134241060004569,0.745118083049664,0.0017938140008482,,0.0005885039936401,Q3,D0
SD0Q3_7,SD0Q3,0.0056051800244964,0.0466585310059599,2.871125355165746,0.0728411450036219,0.2363612434422819,15.767470961000072,0.5405466731100126,33.06648680100625,0.5520036862744927,38.56163791700237,0.6335836843601843,37.45106760599447,0.6481965209146322,41.62822452800174,-0.7296241003858895,0.0413301100052194,-26.062958928796053,1.3443491340003677,0.8091915014125542,0.1200276180024957,,0.0004510039943852,0.9104817708333334,0.0071909649996086,0.7805189894552691,0.0011281540064373,,0.0004059720013174,Q3,D0
SD0Q3_8,SD0Q3,0.0080932663863112,0.0262463159961043,3.304694917010469,0.029328777003684,0.2062321724505447,17.58967107799981,0.5878268214917742,25.34721162499773,0.4997299378702619,30.964506469994376,0.5756562743707279,35.20939063200058,0.6799936783704702,47.57943480499671,-0.7434282136729893,0.0415407030013739,-26.3615199715483,1.255108660996484,0.807708462038318,0.1459045480005443,,0.0006882399975438,0.9065755208333334,0.0076097939963801,0.745118083049664,0.0011447959986981,,0.0006661160005023,Q3,D0
SD0Q3_9,SD0Q3,0.0077070084836031,0.026518748003582,9.971084161040649,0.0324175770001602,0.1320177083516785,19.44020355099929,0.5710315268142578,34.31482916299865,0.7110030236837165,27.385161559999688,0.5454554864409248,39.37086433499644,0.6320649267110842,36.53458268100076,-0.7361201536974659,0.0437067890015896,-26.801093653600656,6.714097125004628,0.7732813268682991,0.1317276810004841,,0.0005308269974193,0.9065755208333331,0.0082946089969482,0.7637980076938369,0.0011642829995253,,0.0004365869972389,Q3,D0
SD0Q0_0,SD0Q0,0.2471594629747927,0.0260046900002635,163.2932430931044,0.0307614880002802,95.50201632455148,8.099772954003129,47.8759765625,18.714730116000283,31.917857142857144,27.875403858997743,25.53423423423424,25.225552602998505,20.18421052631579,34.71305007800402,-0.7483002536566716,0.0435878629941726,-26.814454237806206,1.301746343997365,0.200732815405345,0.1363776649959618,,0.0006782220007153,0.20068359375,0.0083485380018828,0.7327467914844354,0.0010802819961099,,0.0006033980025677,Q0,D0
SD0Q0_1,SD0Q0,0.2470173739976945,0.0255504779997863,155.64497189147096,0.0313222949989722,95.75086805555556,10.169629331998294,48.0,15.08925944800285,32.0,25.88329628900101,25.6,27.81604305899964,20.21052631578948,38.313767232997634,-0.7474882469927245,0.0421030470024561,-26.29861286462298,3.284771505001117,0.2023542935902369,0.195440798997879,,0.0007362390024354,0.205078125,0.0128892339998856,0.7348039575887315,0.0017618809943087,,0.0007611300025018,Q0,D0
SD0Q0_2,SD0Q0,0.2463565319030777,0.0438132690032944,137.3919366485259,0.0426807830008328,95.7508896797153,9.529301150003448,48.0,19.88562008799636,32.0,21.17917824700271,25.6,29.847969665002893,20.21052631578948,38.05332383599307,-0.7483002536566715,0.0458961419935803,-27.25012169350485,1.3970801620016573,0.2023972758056726,0.1489011520025087,,0.0006477909992099,0.20458984375,0.0080095320008695,0.7327467914844354,0.0011829350041807,,0.0008026439973036,Q0,D0
SD0Q0_3,SD0Q0,0.2471141504857252,0.0289565179991768,142.7246316738272,0.0374356770043959,95.7508896797153,10.73996640599944,47.87594696969697,20.54913088700414,31.917989417989418,24.8126641179988,25.566666666666663,24.865013618000376,20.18421052631579,39.20796072400117,-0.7409921936811482,0.0869234559941105,-27.30209314916916,6.59805835300358,0.2015539182238306,0.1262022830051137,,0.0005295950031722,0.2032877604166666,0.008328800999152,0.7513287004239939,0.0011285729997325,,0.0004347959984443,Q0,D0
SD0Q0_4,SD0Q0,0.2469610815541657,0.0264464089996181,136.96030489888088,0.0326966720022028,95.75086805555556,7.842437783001515,48.0,19.860916116995213,32.0,28.509002024002257,25.6,30.31263164299889,20.21052631578948,35.58140019499842,-0.740180187017201,0.0429721449982025,-26.499552864803658,5.367818244994851,0.2019535283615467,0.1994214779988397,,0.0007533669995609,0.20703125,0.0139094559999648,0.753402513657992,0.0018753159965854,,0.0007258160039782,Q0,D0
SD0Q0_5,SD0Q0,0.2462533962320031,0.0518987360046594,153.96759380361183,0.0917893689984339,95.7508445945946,9.90079057100229,47.87591911764706,19.95518895200076,31.9176245210728,29.14442037000117,25.53417721518987,31.20744049999485,20.18421052631579,42.65211094100232,-0.7393681803532539,0.0637023050003335,-26.90156833353359,1.379599923006026,0.2010105340578703,0.1414020140000502,,0.000662933998683,0.20556640625,0.008577927997976,0.7554781074198951,0.0011348049956723,,0.0006714049959555,Q0,D0
SD0Q0_6,SD0Q0,0.2469413017769868,0.0295080950018018,138.4138133370008,0.033723774999089,95.75087719298246,10.488430145000166,48.0,20.00035590799962,32.0,23.675272942004085,25.6,25.461971040000208,20.21052631578948,33.65922328599845,-0.7483002536566716,0.0435718239968991,-27.95552576463645,1.421062905996223,0.2011416687907948,0.1267324309956166,,0.0005629299994325,0.2032877604166666,0.0079393799969693,0.7327467914844354,0.0010138889992958,,0.0005503049978869,Q0,D0
SD0Q0_7,SD0Q0,0.2449161321714073,0.0288291390024824,139.69854304231498,0.031100067004445,95.75088339222614,10.559608445997585,48.0,19.089862313005145,32.0,26.04173300399998,25.6,28.99434995100455,20.21052631578948,36.77296678299899,-0.7418042003450952,0.0783569819977856,-26.265829649009945,4.207909873002791,0.2032067079648206,0.1340673859958769,,0.0005725680020987,0.205078125,0.0077366070036077,0.7492566816533663,0.0010947480041068,,0.0005233460033196,Q0,D0
SD0Q0_8,SD0Q0,0.2463900837353667,0.0247929589968407,128.9450369769446,0.0311186030012322,95.75086206896552,8.941715250002744,47.75595238095238,16.6846371060019,31.839506172839503,19.57597169400105,25.47317073170732,29.68954069699976,20.17543859649123,36.70594048200292,-0.7190680137545779,0.0426111130000208,-28.429569391817683,1.503701596004248,0.2019597219817981,0.1254745350015582,,0.0004911770010949,0.2041015625,0.0080751819987199,0.8079051004963891,0.0010722419974626,,0.0003937759975087,Q0,D0
SD0Q0_9,SD0Q0,0.245219399108684,0.0266811880064778,155.4679021231867,0.0337714349952875,95.7508865248227,9.588038656998831,47.63407258064516,17.1263980779986,31.9375,21.819258196999726,25.41153846153846,28.2488133539955,20.17105263157895,38.74679424500209,-0.7434282136729893,0.0428925280066323,-26.10642224119927,1.3313520349984174,0.2015261215342477,0.1313337500032503,,0.0008721279955352,0.205078125,0.0088935370004037,0.745118083049664,0.0012697000056505,,0.0008491960034007,Q0,D0
SD0Q1_1,SD0Q1,0.0833421421672735,0.0286744959958014,59.1576618935403,0.0348335730013786,52.4551825606949,19.040746769998805,27.0270330925744,24.136073433001,18.82748129651341,24.3622368649958,16.011813261358167,28.088728884999,14.15748304189078,33.63241620200279,-0.7564203202961419,0.0439077539995196,-38.14401392803657,1.434855694998987,0.2123552042204712,0.1396743299992522,,0.0005841509992023,0.6486002604166666,0.0081985670040012,0.7122828454905403,0.0011738649991457,,0.0006087619985919,Q1,D0
SD0Q1_0,SD0Q1,0.0816259967347717,0.0275512119987979,46.28723512934896,0.0334186740001314,57.128049879957935,16.425703544999124,27.515598016510225,20.79631956500089,18.73122105923608,29.26513370300381,16.785995178468497,33.81576011799916,13.498053055523895,35.97593396600132,-0.7507362736485126,0.0731444769990048,-40.32954891024775,5.689489797005081,0.2105488056622644,0.1427094609971391,,0.0007387610021396,0.6481119791666667,0.0119967049977276,0.7265868558830428,0.0012200779965496,,0.0004862999994657,Q1,D0
SD0Q1_3,SD0Q1,0.0735475366862049,0.026518306993239,43.23482854488165,0.0321417449958971,56.17475148817537,18.28062828900147,27.555320472549976,21.56245848099934,18.63925984884207,28.5267325140012,16.8708430802214,33.15564209799777,13.296774588173236,36.92040974200063,-0.7369321603614128,0.0467058610011008,-37.61298504010501,1.3465625680037192,0.2170203451904556,0.1446262710014707,,0.0006810690028942,0.64892578125,0.0084183400031179,0.7617154319417879,0.0011735400039469,,0.0006742600016877,Q1,D0
SD0Q1_2,SD0Q1,0.0890974234229067,0.0267641109967371,47.998356956659,0.035136782003974,50.2709519036864,17.77769561799505,27.392078653278485,35.44037073399522,17.04868970548133,31.49885980799445,15.3593827812584,38.60508181499608,13.693388239599642,39.19003733499994,-0.755608313632195,0.0434621029999107,-38.89597627009306,1.3726110080024227,0.2050656799055412,0.1417722769983811,,0.0007057520051603,0.6484374999999999,0.0081516330028534,0.7143202265425928,0.0013419099996099,,0.0006425339961424,Q1,D0
SD0Q1_5,SD0Q1,0.0730940807837294,0.0285636690023238,40.2434288649261,0.0326797059969976,56.53594390441929,17.43840841499332,30.515439056698725,25.04693836599472,19.843176213431875,27.87216042700311,16.09199966760863,26.128175999998348,12.98712331508742,36.13581170100224,-0.7572323269600892,0.0462476960019557,-38.44416356241226,1.394738860995858,0.2100849354305431,0.1431822310041752,,0.0005520900012925,0.6487630208333334,0.0080557129986118,0.7102475159889965,0.0011097579990746,,0.0008327770046889,Q1,D0
SD0Q1_4,SD0Q1,0.0751904658939985,0.0269084789979388,46.83224590282596,0.0346970239988877,54.859648100214976,17.796517329996277,28.02371382116065,24.258242407995567,19.32844678817923,31.309874368998862,17.33807363721247,38.285733364995394,13.596279478660431,34.85963005499798,-0.7450522270008834,0.0780537329992512,-39.21954369631846,2.4707229129999178,0.2131562215085979,0.1413519669949892,,0.0005613630055449,0.6523437499999999,0.0083422969983075,0.7409868285490413,0.001208288995258,,0.0007417460001306,Q1,D0
SD0Q1_6,SD0Q1,0.0724459658676302,0.0289763109976775,43.58500108232026,0.0463257930023246,50.405020262005536,16.472766749000584,26.65017159179235,23.58811675099423,18.641121907519963,29.03064463000192,16.130564351584454,30.923196566000115,12.535468933555189,40.20383853499516,-0.7409921936811482,0.0475756949963397,-38.68525173084496,1.363005623003119,0.2195942358577806,0.1893697420018725,,0.0007244649968924,0.6539713541666667,0.0114657650046865,0.7513287004239939,0.0016697809987817,,0.0016150059964274,Q1,D0
SD0Q1_7,SD0Q1,0.0761437937201487,0.0495770170018659,46.54754792421824,0.0709436309989541,51.55159375126712,21.36130795500503,26.285982979033392,22.6175829519998,19.01411120086093,28.660450761999527,15.841043831312197,36.40526180599409,13.254273600224634,37.879472209002415,-0.7296241003858895,0.0412206290056929,-38.78011430932124,1.339495482003258,0.2145428166869452,0.1474177119962405,,0.0006390690032276,0.6497395833333334,0.0083210559969302,0.7805189894552691,0.0012350580000202,,0.000848035000672,Q1,D0
SD0Q1_8,SD0Q1,0.0899823113257028,0.0267736780006089,45.83110528085568,0.0318031459974008,52.40892120111907,19.18265898899699,27.85676676250352,24.48607577000076,18.136989427964,29.987730582004588,15.26499564016895,33.744906635001826,13.170106913447542,38.81537523400039,-0.7393681803532539,0.0774388520003412,-38.23236212273648,1.5941118169939728,0.2136741708323859,0.1414753130011377,,0.0006490960004157,0.6489257812500001,0.0081337290030205,0.7554781074198951,0.0011406280027586,,0.0006572380007128,Q1,D0
SD0Q1_9,SD0Q1,0.0805099660898994,0.0271917580030276,46.49518182077848,0.0448203159976401,56.22837334567177,21.52683636300208,27.13726926481506,20.77728632400249,19.47697405278694,29.645967771997675,17.05087630896023,36.810148698001285,14.952523241613736,43.08425900399743,-0.7361201536974656,0.0441862929947092,-39.25166855867621,1.415928622001957,0.2136843740155756,0.1463899800000945,,0.0007362699980149,0.6512044270833334,0.008643902001495,0.7637980076938369,0.0011607570049818,,0.0008479179959977,Q1,D0
SD1Q2_0,SD1Q2,0.0237492481776822,0.0460179149959003,6.762550616569143,0.0366342289999011,0.1103208960351813,8.373922273996868,0.6194638694638691,7.174337049997121,1.3894794550293297,10.19694206999702,1.4115000041264,9.622332801001903,1.384872647974068,16.165312686993275,-5.295415442759664,0.042825554999581,-6.339289641340199,0.9354782149966924,0.6097478369708581,0.0326632119977148,0.8170203270405653,0.0187031809982727,0.7679425837320575,0.0037609809951391,0.9788896888382348,0.0021374930001911,0.5351563484890336,0.4458822239976143,Q2,D1
SD1Q2_1,SD1Q2,0.0419341153171326,0.0597404470026958,11.171427337765987,0.0573039410010096,0.2392399267399272,5.227027669003292,3.77084172002086,9.575132274003408,2.7980900443959835,12.315898435997951,2.388670259231456,12.61385168400011,2.459424599413168,15.621168775003753,-4.628330886215466,0.0456767759969807,-6.896383816166964,0.9293633159977616,0.6502404924446169,0.0289816429940401,0.8326896873510269,0.0173012419982114,0.7715311004784688,0.0035563009951147,0.9459323484484302,0.0021305299960658,0.5528169955039896,0.4338097650033887,Q2,D1
SD1Q2_2,SD1Q2,0.0374683179762016,0.0573141450004186,12.508498861935038,0.0568690979998791,0.0149666294291198,4.146339029000956,0.3712099988574888,10.264250917003665,3.745837690171727,8.234340690003592,2.428073667461377,13.9778219899963,2.564384330358714,17.099652021999646,-4.344441257225999,0.0441559409955516,-201.9206520606772,0.8328286989999469,0.5759432839138822,0.0307056160017964,0.8402272567741907,0.0168840709957294,0.7607655502392345,0.003692881000461,0.9778052710370396,0.0023368580004898,0.5872444724779226,0.4246360639954218,Q2,D1
SD1Q2_3,SD1Q2,0.0394177664245949,0.0596926400030497,10.155200495696173,0.0618344360045739,0.0293265293265292,3.990113291998569,0.3404050614999396,10.953186416998506,2.0485955128051567,8.468231815000763,1.9574792526095417,14.085814904996369,1.7232397404949462,16.564686613994127,-4.571874854160158,0.045584706000227,-5.026114998755173,0.8455313839949667,0.6176826183585019,0.0277285090051009,0.8324492180623025,0.0169044869981007,0.7811004784688995,0.0036270999989937,0.9605643083695288,0.0022244990032049,0.6117621852533649,0.482822488003876,Q2,D1
SD1Q2_4,SD1Q2,0.0408771950570503,0.0630908539969823,12.6762575077585,0.0643513289978727,0.0023958548272462,2.796143555002345,0.864183879416284,7.132704152005317,2.708820615149276,11.403245948000404,2.676977138825907,13.785132730998155,2.121069260071649,17.701253783001448,-4.289925824389392,0.0436958639984368,-5.163880901317076,0.8643096629966749,0.5996654843938775,0.0291963749987189,0.8375149263979423,0.0170009159992332,0.7733253588516746,0.0033263290024478,0.9300994965283664,0.0020933529958711,0.5912131752123863,0.4321769870002754,Q2,D1
SD1Q2_5,SD1Q2,0.0366756390037174,0.0636192919992026,7.586952733427079,0.0590768940019188,0.0598305278827434,3.0127187890029745,0.3424938157081011,7.899327831997651,2.592272684197367,11.14251896499627,2.487895986041557,13.886343899997884,1.8892017368700955,14.848709409001458,-4.492704316804559,0.1016723749999073,-4.1432609281848505,3.1046396940000704,0.5804932334136149,0.0296497320014168,0.8368386249191421,0.016841922995809,0.7834928229665072,0.0039366909986711,0.9613532210121012,0.002097431999573,0.592287103264613,0.4384643649973441,Q2,D1
SD1Q2_6,SD1Q2,0.0306656216109325,0.0667936720055877,12.981476458336038,0.067211267996754,0.1418988648090812,6.748744176002219,1.3563995126628725,6.717169144998479,1.7808277155569885,11.41807019800035,1.77291575832175,16.594016902003204,1.680676820733344,9.727174129002378,-4.746226238499896,0.2899599860029411,-6.086938862566576,5.428483536998101,0.6167087644277011,0.0338305670011322,0.8336699297864244,0.0184467020008014,0.7799043062200957,0.0040142450015991,0.9562806574162496,0.0026981060000252,0.5405706845331564,0.4440147950008395,Q2,D1
SD1Q2_7,SD1Q2,0.0330505956336637,0.0587471570033812,8.096080753397453,0.0582203199955984,0.0215488601214343,5.682160580996424,3.440171065150188,8.422362335004436,2.303140156181464,11.494987073005175,2.295065004453437,13.229686016995402,2.4582987140328663,11.923421633000544,-4.505853140356272,0.0852251750038703,-6.827874384467271,4.269621223997092,0.6324141214786092,0.0305303409986663,0.8406473939055155,0.0176036620032391,0.7811004784688995,0.0039134779945015,0.9778457449381256,0.0022255959993344,0.4614387171647892,0.4472798240021802,Q2,D1
SD1Q2_8,SD1Q2,0.0452410629925702,0.0602881680024438,9.75000897844027,0.0573992729987367,0.086142150577029,4.4525134220020846,0.4517810525623025,7.843617940998229,2.370321798055804,12.129690464003945,2.123175490667672,13.639519257005304,1.5883424908273949,13.729185051997774,-4.731915294247239,0.0904157269978895,-4.26802487493116,3.5175823789977585,0.6139937090495887,0.0337486790012917,0.8401868226419972,0.0180690699999104,0.7852870813397129,0.0038211559949559,0.9665862348938568,0.0024537040007999,0.4349328718086511,0.4341454909954336,Q2,D1
SD1Q2_9,SD1Q2,0.0410388589059545,0.0623987290018703,12.261240590377971,0.0602004989996203,0.0382994319223017,4.135221771997749,1.0143802612666994,7.869823638000525,3.164834448307813,11.291143752001515,1.8366772018162447,14.75181972199789,2.131089914622561,14.124084866001796,-5.049271128268774,0.0985815120002371,-5.896249125776653,2.5875950179979554,0.6055192618068418,0.0332451499998569,0.8327403889458024,0.0176955429997178,0.7834928229665072,0.0036815229977946,0.9399173829874444,0.0024721130030229,0.504517323427714,0.4528681189985946,Q2,D1
SD1Q3_0,SD1Q3,0.0182231853132101,0.0643114090053131,0.6737372189290383,0.0622711019968846,0.0382994319223017,3.3137676309997914,0.1520553994281961,6.543255674005195,0.6558412223645566,11.402187428000616,1.1780042296505862,15.311259656999027,1.011229747110478,13.377983888996823,-5.998807317384772,0.0685043970006518,-2.317371555305303,4.375826224997581,0.7297579203258664,0.0341326409979956,0.8134772286998301,0.0183406950018252,0.9258373205741628,0.0037644490003003,0.949583445999268,0.0022810299997217,0.4598502315999446,0.4405142120012897,Q3,D1
SD1Q3_1,SD1Q3,0.0114351933388137,0.0807800949987722,1.839903749370996,0.064247100999637,0.0865703240058907,3.2652822969976114,0.1805766370136467,6.109777605997806,0.95650054055245,12.538441684002464,0.8574960932636583,16.07585572500102,1.001391278760431,20.137530928004708,-5.950604056176882,0.0452129350014729,-5.380780008967068,0.8993277109984774,0.7869031695111364,0.0314131359991733,0.8187505963191378,0.0171743310056626,0.9132775119617224,0.0039875299989944,0.9782396884251108,0.0022728780022589,0.51975147127484,0.4539639479990001,Q3,D1
SD1Q3_2,SD1Q3,0.0047388470976121,0.0678873809956712,-0.7245489629156316,0.0678001289998064,0.0095801246791346,3.3703763150042505,0.2564537172252763,6.2228795109986095,0.8846135106307247,12.117276327000582,1.3956271505643234,15.51191934000235,1.5507043114421812,21.141377013002057,-5.6671343116109,0.0455997340031899,-2.032223744685714,0.8778517890023068,0.7312236487892237,0.0366436500044073,0.823023045016503,0.0230879070004448,0.9276315789473684,0.0040457089999108,0.9618340838247924,0.0023289630044018,0.5295748952911886,0.443602393999754,Q3,D1
