Dataset id,SDG,pMSE,pMSE_time,s_pMSE,s_pMSE_time,Cluster_G_0.5,Cluster_G_0.5_time,Cluster_G_1,Cluster_G_1_time,Cluster_G_1.5,Cluster_G_1.5_time,Cluster_G_2,Cluster_G_2_time,BNLogLikelihood,BNLogLikelihood_time,GMLogLikelihood,GMLogLikelihood_time,ContinousKLDivergence,ContinousKLDivergence_time,DiscreteKLDivergence,DiscreteKLDivergence_time,KSComplement,KSComplement_time,CSTest,CSTest_time,CrCl,CrCl_time,Quality,Original dataset
SD205Q10_8,SD205Q10,5.238078859218831,0.1980437390011502,10214.77255530417,0.1998930650006514,,,8.797931102541629,167.4205978179998,,,6.355279998391274,313.3806845359977,-18.80096711123788,0.8184726829967985,-35.72226644126877,12.500468992999233,0.6915128978523354,0.1249988549971021,0.7243295154747638,0.2192299529997399,0.8004424778761062,0.0116975359997013,0.8928214246277355,0.0073571380016801,0.2031394643686254,11.586015033000876,Q10,D205
SD205Q10_9,SD205Q10,4.238855952324433,0.2436555300009786,7603.933573710806,0.228621333000774,,,9.775731175507651,163.96252318400002,,,6.69285567286033,301.0531553530018,-18.871409760042337,0.9389473520059256,-35.22672513958326,11.241255649001689,0.69210052742055,0.1486963489951449,0.7202611555362103,0.2542345910042058,0.8014538558786345,0.0129851520032389,0.8931442819023493,0.0083613390015671,0.181979672784305,11.585798109997995,Q10,D205
SD205Q100_0,SD205Q100,0.8817284500339795,0.507694198997342,1744.7996324466349,0.2497303860000101,,,2.491753790394714,168.5753968239951,,,2.7094873585091173,344.63723642999685,-17.80528489598524,0.8175709179995465,-22.197833532829847,10.440715051001462,0.8613344629893327,0.1378827739972621,0.9334576130281212,0.2362981650003348,0.888558786346397,0.0114392510004108,0.986434406562386,0.0074835749983321,0.1894156974277111,9.720841001995725,Q100,D205
SD205Q100_1,SD205Q100,0.6087359995238288,0.2339117930023349,1250.9700684498432,0.279436076998536,,,1.99633475097767,123.00997921700036,,,2.1048135926884366,284.76727430499886,-17.78095259335648,0.8216743860029965,-22.797802743959867,12.94579604500177,0.8629429262401639,0.1265649169945391,0.932427254345073,0.2314439199981279,0.8837547408343868,0.0119336849966202,0.9861067356098993,0.0074645630011218,0.1753870811846512,8.145780303995707,Q100,D205
SD205Q100_2,SD205Q100,1.257707504172323,0.1623804250048124,1307.583510726833,0.1837014759948942,,,4.825658129800168,146.53790390399809,,,4.165181857348914,296.9965101810012,-17.79331966893841,1.1006132460024671,-24.31519140539337,11.02530537200073,0.8513258851232014,0.1235583080051583,0.9332230754446909,0.2188982350053265,0.8815423514538558,0.0112273369959439,0.985907749804675,0.007272891998582,0.2017466737032029,10.654983360000188,Q100,D205
SD205Q100_3,SD205Q100,0.6511725673356376,0.249777017001179,1240.1294035014755,0.2182574969992856,,,2.493272208305385,149.28916002000187,,,2.7647939105188475,265.01728091200494,-17.81124060024149,0.8159357949989499,-23.688652161022404,11.06984871900204,0.8543960084678239,0.1352076550028869,0.9347931024176166,0.2213440170016838,0.8814791403286978,0.0113301039964426,0.9839428033657966,0.007459252999979,0.1816232253706554,10.02445766099845,Q100,D205
SD205Q100_4,SD205Q100,0.5978217849764883,0.174948799998674,1304.6789479054078,0.2615079809984308,,,2.459260688269604,135.64978134000555,,,2.2720022573347185,292.60226720300125,-17.64158486126666,0.8541243660001783,-21.26679704402613,9.643960347006214,0.854860174888069,0.1218665359992883,0.9377873501047164,0.2246050510002533,0.8780025284450063,0.0119142390030901,0.9846445962019976,0.0075184459929005,0.1850342675847027,10.676660440003616,Q100,D205
SD205Q100_5,SD205Q100,0.7597228568535409,0.1483668400032911,1424.928111860338,0.194918465000228,,,5.355786603836686,146.20825731600053,,,4.3553362706893495,277.168613974005,-17.749320076153055,0.9392688340012684,-22.815051093798363,11.71543065100559,0.8652774576841749,0.1459852990010404,0.934374030975614,0.2484901850039023,0.884070796460177,0.0132532470015576,0.984680214556554,0.0093305570044321,0.1904294292515387,9.766109829004565,Q100,D205
SD205Q100_6,SD205Q100,0.6524371856562605,0.2371379440010059,1109.2750127653974,0.2273596550003276,,,2.112493824916277,160.27524315100163,,,1.9900138385967967,287.28744639600336,-17.87159593698563,0.818167587996868,-23.082853543721296,9.64726210200024,0.8631999251581485,0.1303039199992781,0.9357207554590468,0.227217899999232,0.8890644753476612,0.0124478569996426,0.9822156301330912,0.0076907239999854,0.1970183880042458,9.877436278002278,Q100,D205
SD205Q100_7,SD205Q100,0.9759251105960216,0.2286097060059546,1118.140573070258,0.2479430300008971,,,2.26702750116646,113.07511820999936,,,2.084266551713033,314.66885869199905,-17.81521049869445,0.7829721589951077,-23.19478951880294,12.508897354004148,0.8676906320248328,0.1434033519981312,0.93360126211836,0.221427267002582,0.8855878634639698,0.0114187770013813,0.9814710497970534,0.0071434229976148,0.1762852189812463,8.173149602997,Q100,D205
SD205Q100_8,SD205Q100,0.8428279027821244,0.1516570189996855,1322.5106985741877,0.173287227997207,,,5.177072532324365,127.87883568600228,,,3.839844992512748,264.730425998001,-17.778901918915228,0.817756233002001,-22.72945135574545,10.854287876994931,0.8653674682773116,0.1387038829998346,0.931910753910266,0.2424232210032642,0.8868520859671303,0.0123080990015296,0.9814694088196616,0.0077906129954499,0.1886062069323889,10.5339403830003,Q100,D205
SD205Q100_9,SD205Q100,0.7499323586916512,0.2418994580002618,1022.1695110669364,0.2250839789994643,,,3.3805018633441635,153.12879411999893,,,2.0927538798872223,343.0317236099945,-17.6587231262746,0.8278402830037521,-22.48594145687048,12.118969684997865,0.8623777379106973,0.1450231569979223,0.9371333551143984,0.2438913139994838,0.8880530973451328,0.0176748599988059,0.989825714010554,0.0075984409995726,0.1769934571805051,9.58317770499707,Q100,D205
SD205Q500_6,SD205Q500,0.5135244580851535,0.2202836819997173,1000.197788006339,0.231700964999618,,,2.051505816519517,130.48166394600412,,,2.458885446439658,254.53123017400503,-17.87822225325976,0.8619118560018251,-28.42271847575876,12.024968913996418,0.8719957686737371,0.1787650800033589,0.925218968127968,0.2548965649984893,0.8711757269279392,0.0128037680042325,0.9674307526012612,0.0080847860008361,0.2220534062231326,10.967951230995824,Q500,D205
SD205Q500_7,SD205Q500,0.4456534780719895,0.2092119009976158,947.1235769862552,0.1926045479995082,,,4.782386890344572,146.32207843100332,,,3.554900236400248,260.76300409800024,-17.763076049993803,0.8335489139935817,-28.332634932933924,10.81415758300136,0.881668217450202,0.1295937669929117,0.9258540968465728,0.2216276620019925,0.8706700379266751,0.0150292329999501,0.9671348205844512,0.0083705340002779,0.198738284069566,10.53135677100363,Q500,D205
SD205Q500_8,SD205Q500,0.5187809632616971,0.2220964610023656,1100.3182718916016,0.1981875240016961,,,2.101650666906221,152.83391934499377,,,2.411301132217207,304.9708113969973,-17.849105972007003,0.830121783001232,-27.91196646842562,12.85615052299545,0.8795246153012217,0.1297547100039082,0.9255984605783706,0.222567678996711,0.8753476611883692,0.0110524720003013,0.9640613036387666,0.0070224900046014,0.2101938680846254,8.443812634999631,Q500,D205
SD205Q500_9,SD205Q500,0.512688519518784,0.2593272980011534,902.3903867233548,0.2706246060042758,,,2.21862562256727,151.26005011500092,,,2.536534365173622,264.13681382899813,-17.893283214074987,0.8146001770001021,-26.131933479001773,13.211778228003825,0.8742603477524785,0.1217531809961656,0.9244631331517364,0.2182010350006749,0.8759797724399494,0.0111711049976293,0.9700220542287944,0.007117389999621,0.1975009643881133,8.763517245002731,Q500,D205
SD205Q1000_0,SD205Q1000,0.4509085633306322,0.1059669430032954,808.7509359043778,0.1540485650039045,,,4.349820989047981,172.51133371900505,,,3.904994983242229,276.0350117800044,-17.798764291104263,0.8005185969959712,-24.37206996293169,10.987239008994948,0.8859092898850799,0.1198374820014578,0.9412796127947444,0.2134658069990109,0.9029709228824272,0.0112886529968818,0.9899488884137266,0.0074412250032764,0.2503727199785409,10.047572682000464,Q1000,D205
SD205Q1000_1,SD205Q1000,0.4904198856176219,0.1819010530016385,1259.384449896082,0.3175280930008739,,,3.880204391230172,154.40590707599767,,,2.7884444586702712,275.18963073699706,-17.871771113089935,0.810259927995503,-22.82198527244345,12.751127853000073,0.8832936081954988,0.1279231589942355,0.9386436061650631,0.2265694849993451,0.9012642225031604,0.0127121730038197,0.9898800155961966,0.0084402390057221,0.2547504703034992,8.271382589002314,Q1000,D205
SD205Q1000_2,SD205Q1000,0.6445097440042719,0.2144633139978395,1100.1787650521244,0.2231425560021307,,,3.5932030954659573,155.29647387399746,,,2.5482338870806,250.53121685599763,-17.833569998980966,0.8317694459983613,-23.568080091258384,10.940561965995585,0.8888055390917434,0.1270986499948776,0.9377203898287488,0.2228883960051462,0.9085967130214918,0.0122940940054832,0.9900218377959756,0.0074038360035046,0.2319476715909926,8.726632994999818,Q1000,D205
SD205Q1000_3,SD205Q1000,0.5914101701621524,0.1494475670042447,984.5770505716532,0.1696885470009874,,,3.7267534171268686,135.49669163499493,,,3.786710363371311,321.6154094759986,-17.81723187847741,1.1282888429996092,-23.26660227999034,10.115784531000829,0.8898886138337778,0.1448614569962956,0.9405249429901668,0.2234562539961189,0.9067635903919092,0.0117215260033844,0.9957222460313048,0.0081350480031687,0.2235476437491069,9.91235675799544,Q1000,D205
SD205Q1000_4,SD205Q1000,0.6084789702672085,0.221356371002912,1230.1901669490233,0.252526404998207,,,3.818040492087512,197.2722860860013,,,2.8228904039088394,288.86507719400106,-17.723994819664377,0.8409252019991982,-22.435328514933246,11.29082877500332,0.8888789159891158,0.1765762700015329,0.9380551498377612,0.2257136589978472,0.9068900126422252,0.0113661779978428,0.9923838621639908,0.0080887419971986,0.2447293097649082,11.670938636998471,Q1000,D205
SD205Q1000_5,SD205Q1000,0.5704046408871352,0.2229983289944357,1064.912982169786,0.2587725400007912,,,2.6602563755443334,147.70716393999464,,,2.586306585672824,215.967884220001,-17.74911039203717,1.0766689849988325,-23.646987870085653,10.446358166998834,0.8885260714282881,0.1408756310047465,0.9385181510930688,0.2225177670043194,0.9033501896333754,0.0113493870012462,0.9884017679741076,0.0075871689987252,0.2456822843895071,10.46196169499308,Q1000,D205
SD205Q1000_6,SD205Q1000,0.4603495823947405,0.1363906660044449,950.667150484382,0.3286010090014315,,,5.577108004703553,150.04472181700112,,,3.509971340896119,284.0996114679947,-17.822828688682225,0.8290784850032651,-23.38147765489035,9.903173204998891,0.888870711401939,0.1342177900005481,0.9391822252180576,0.2411376680029207,0.908912768647282,0.0137044489965774,0.9919552650435104,0.0075649700011126,0.2395990689326016,10.103709041999537,Q1000,D205
SD205Q1000_7,SD205Q1000,0.573986130243159,0.1653868889989098,1355.331346967277,0.1993383650042233,,,3.3248310405209147,178.2034065780026,,,3.066606900917793,339.22955420200014,-17.809789093639342,0.8529373799974564,-23.53807506105832,13.403783128000214,0.8891381078842697,0.1268406800008961,0.9371647848198486,0.2249667920041247,0.9012010113780026,0.0114271159982308,0.9921766429476996,0.0074413110050954,0.2388591792583729,9.275723421000292,Q1000,D205
SD205Q1000_8,SD205Q1000,0.5658169815990907,0.1909810799988918,1135.4927668914463,0.1902712900046026,,,3.053116275971863,119.27188433300034,,,2.588952879955667,265.0741925609982,-17.83076148214508,0.8565334020022419,-22.85818167746376,11.050420001003658,0.8874607183212524,0.1256366259985952,0.938103714985104,0.2248529999997117,0.9051201011378004,0.0114670059992931,0.9894844670511814,0.0075669459984055,0.2202677767338128,11.518197894998591,Q1000,D205
SD205Q1000_9,SD205Q1000,0.5677195766344492,0.1695214610008406,1097.8810675730258,0.1518817650066921,,,4.75958817254678,140.08353439000348,,,3.3199080976452744,264.2738663130003,-17.785528417559632,0.8322621810002602,-24.112274837956424,12.533159468999656,0.8835032472884647,0.1281030980026116,0.9403380218504148,0.2195035480035585,0.9052465233881164,0.0113383779971627,0.9909056192261166,0.0078826899989508,0.2410733534862309,8.72944478399586,Q1000,D205
SD0Q10_1,SD0Q10,4.040384731153765,0.0352335740026319,3201.501359611849,0.0356796249980106,,,11.34928862393531,8.002404522005236,,,6.993665036203246,9.827208160000737,-18.42068074395237,1.3943477809953038,-33.60532137495679,1.4971211359952576,0.4240702707648275,0.1512507650040788,,0.001205200998811,0.7880859375,0.0085787279967917,0.8206269158604835,0.0018270739965373,0.2372881355932203,0.1760822809883393,Q10,D0
SD0Q10_6,SD0Q10,3.945177438850249,0.0372610129998065,3655.086583673334,0.0374176850018557,,,11.234226294889872,6.8835268870025175,,,7.001908161540001,8.097811346000526,-18.415284467066623,1.1271556069987128,-34.63616232747068,1.2713793800066924,0.4173656825373061,0.149342753997189,,0.0006229089922271,0.7942708333333333,0.0076540550071513,0.8206269158604835,0.0011534560035215,0.4328358208955223,0.1996964650024892,Q10,D0
SD0Q10_2,SD0Q10,4.668357501198715,0.034916709002573,3312.9731066199324,0.0372979950043372,,,11.632633916040175,5.295734635990812,,,7.797628216593944,7.438157187003526,-18.400775128827053,1.1362440249940846,-34.83425094979517,1.2542819890077226,0.4295070207355559,0.1379406049964018,,0.0005547189939534,0.79736328125,0.0084220900025684,0.8355286709303791,0.0012134830030845,0.1580381471389645,0.1689400479954201,Q10,D0
SD0Q10_7,SD0Q10,3.516625185755598,0.0347250190097838,2983.9498490970227,0.0323408960102824,,,12.82304133958188,7.353751362010371,,,9.03173669483684,7.559731822999311,-18.41921945896402,0.9598260740021942,-34.35325675178975,2.064625131009961,0.4122080101253544,0.1660662320064148,,0.0008127750043058,0.7906901041666666,0.0079793339973548,0.7994518010972201,0.0012524449994089,0.3531531531531531,0.2411203559895511,Q10,D0
SD0Q10_3,SD0Q10,3.1033192376239453,0.0391387189883971,2439.561252172695,0.0368213809997541,,,11.9293096718235,6.971282849001,,,7.75343441892137,7.732959453001968,-18.40611499893681,1.2009551509981975,-33.617696562802,1.1738964729884174,0.4382754970885515,0.1475200260028941,,0.0006413669907487,0.8024088541666667,0.0081138690002262,0.7805189894552691,0.001256657007616,0.3072,0.17754664500535,Q10,D0
SD0Q10_5,SD0Q10,4.329694805136312,0.0364669379923725,3348.472596440698,0.052455758996075,,,11.767047037119273,6.265361965997727,,,7.72773503808889,8.822624103995622,-18.4180851187667,1.1549346730025718,-33.885327145567764,1.3324045939953066,0.4134766468412011,0.1498575809964677,,0.0006954080017749,0.7877604166666666,0.0075973100028932,0.8121402425620062,0.0012175830052001,0.2939958592132505,0.1697747180005535,Q10,D0
SD0Q10_0,SD0Q10,3.844418532896752,0.0351362700021127,3963.613701592741,0.0352181620110059,,,12.390812362348775,6.382932010004879,,,7.718914582553399,8.88292834200547,-18.42068074395237,1.18366078400868,-34.829209132059525,1.2606814010068774,0.4238347727094913,0.1605823970021447,,0.0005978590052109,0.7923177083333334,0.0076179419993422,0.7826164447981434,0.0011687279911711,0.4402079722703639,0.182304326997837,Q10,D0
SD0Q10_4,SD0Q10,4.2589728510616585,0.0462015060038538,4154.336247235859,0.0493583729985402,,,13.432523467167243,5.576280550012598,,,7.750946189432574,10.654111518000718,-18.415727855763453,1.1371074149938067,-34.603959483768385,1.2298822250013473,0.4059038170596362,0.1784679480042541,,0.0008036840008571,0.7908528645833334,0.008257327004685,0.8142598846542212,0.0012479160068323,0.0830670926517572,0.1940849079983309,Q10,D0
SD0Q10_8,SD0Q10,3.742665339923738,0.0397215109987882,3180.088045713207,0.0364761090022511,,,12.806788720837986,6.009137058004853,,,6.875727814396751,7.99954939300369,-18.42068074395237,1.1493183960119495,-33.16018680098973,1.190153186005773,0.4333342346175344,0.1489360709965694,,0.0005767370021203,0.8107096354166666,0.0075039229996036,0.8870380040775143,0.0011409790022298,0.1910331384015594,0.1614895140082808,Q10,D0
SD0Q10_9,SD0Q10,4.112450533322691,0.034860578001826,3491.962846404013,0.0367086729966104,,,11.404473412335577,7.902845835997141,,,8.482460385086616,7.535425643000053,-18.419230851953813,0.939678021997679,-33.418232630956936,1.1962167419987964,0.4150136889400269,0.1516265579994069,,0.000565832000575,0.796875,0.0074749979976331,0.7637980076938369,0.0011941230040974,0.2966226138032306,0.1691777730011381,Q10,D0
SD0Q100_7,SD0Q100,5.681825066745352,0.0369298159930622,4805.215056507991,0.0370895350060891,,,12.143968050872171,5.885559774003923,,,9.746524044235745,8.463469346999773,-18.41449058300809,1.1726754219998838,-29.31561608341393,1.191149664009572,0.5261315011228824,0.1476783490070374,,0.0005646959907608,0.7413736979166666,0.0078650710056535,0.7826164447981434,0.0011989350023213,0.176,0.1718358700018143,Q100,D0
SD0Q100_0,SD0Q100,6.038557136714151,0.0355083650065353,4496.359738065527,0.0358240460045635,,,16.60415820451101,7.236314484995091,,,10.016797988797943,8.540914718003478,-18.421065530988432,1.087896033001016,-29.78605673541331,1.2692667319934117,0.5165155294909954,0.1529138290061382,,0.0005956609966233,0.7473958333333334,0.0082030949997715,0.7163596459934592,0.0012553700071293,0.411764705882353,0.18047372600995,Q100,D0
SD0Q100_3,SD0Q100,5.937339576778705,0.037154092991841,4277.469235640342,0.0394287730014184,,,12.34673224807728,8.108788869998534,,,11.46408960003244,8.792082222003955,-18.417386277278016,1.1072138150047977,-29.71090843741236,1.1901821780047612,0.5246696346932,0.1389562109980033,,0.0006637280021095,0.7472330729166667,0.0076613340061157,0.8121402425620062,0.0011555840028449,0.5230769230769231,0.1645529910019831,Q100,D0
SD0Q100_2,SD0Q100,5.720170942629902,0.0346125490032136,5517.2451793420405,0.0344807329965988,,,14.29437121210826,5.854826708004111,,,10.179495157919868,9.103220069999225,-18.41921945896402,1.596559110999806,-29.05511420917973,1.4392156649992105,0.5370326354336826,0.1478503660036949,,0.0005939269904047,0.7452799479166666,0.0080742569989524,0.7575554677356858,0.0011833979951916,0.321608040201005,0.1776982449955539,Q100,D0
SD0Q100_5,SD0Q100,6.4402960064060695,0.0347595420025754,5117.149897121465,0.0360691599926212,,,14.752092442111794,6.692781595993438,,,11.30571916684783,8.233880461993976,-18.401132864441752,1.1203158079879358,-28.95962909523568,1.2788132249988848,0.5294385811218577,0.1415979449957376,,0.0006357529928209,0.7426757812499999,0.0078097030054777,0.7931271540187986,0.0011951850028708,0.1939058171745152,0.1735074559983331,Q100,D0
SD0Q100_1,SD0Q100,6.837307251932578,0.0355831199995009,5518.783702716024,0.0346396769891725,,,14.633616917694216,6.582425611006329,,,9.755942569778217,8.991140847996576,-18.42068074395237,1.0839488029887434,-29.64114431527551,1.2487807939905906,0.5127447859305817,0.1427049219928449,,0.000583781991736,0.7403971354166666,0.0075111579935764,0.7368630282191522,0.0011750229896279,0.3273322422258592,0.1565752390015404,Q100,D0
SD0Q100_6,SD0Q100,6.01918864610404,0.0358910509967245,5167.642730447293,0.0347874560102354,,,12.457535347414128,6.331797632999951,,,11.038156235523193,8.528275542004849,-18.41060218531137,0.8614369690039894,-29.262746116268985,1.3253865230071824,0.5370608631617204,0.1398888280091341,,0.0005880639946553,0.7314453124999999,0.0075190459901932,0.7637980076938369,0.001173224998638,0.4364161849710982,0.2016821689903736,Q100,D0
SD0Q100_4,SD0Q100,4.975887601158444,0.0345910909964004,3908.9805685474894,0.0375023030064767,,,13.685170397197206,6.837905749998754,,,8.690151604801308,7.822932625989779,-18.408841404060748,1.113041404998512,-29.301551330873394,1.647114833991509,0.5408932470145127,0.1496442820061929,,0.0005761869979323,0.7434895833333334,0.0074315420060884,0.7637980076938369,0.0011738519970094,0.4650455927051671,0.2056501720071537,Q100,D0
SD0Q100_8,SD0Q100,5.565180399715653,0.0535811970039503,5361.447414014899,0.0396084880048874,,,14.389418776910473,6.068358774005901,,,10.77325148669976,9.339612203009892,-18.41093666943272,1.1090803849947406,-29.753751362497315,1.2174937550007598,0.5190852151523035,0.1490915680042235,,0.000667064989102,0.7377929687500001,0.0075189099879935,0.8121402425620062,0.0011486859875731,0.3500866551126516,0.1782520510023459,Q100,D0
SD0Q100_9,SD0Q100,5.623465627957097,0.0341566559945931,5088.531905178622,0.0338321100134635,,,11.051467753194345,8.247520898992661,,,10.158238641192378,7.80426299800456,-18.409592929635924,1.0972567930002697,-29.36117368429148,1.1835302809922723,0.5251770724985011,0.1438139239908196,,0.0006770100007997,0.7392578125,0.0076287300034891,0.7286382271174949,0.0011830270086647,0.2325581395348837,0.1722579759953078,Q100,D0
SD0Q500_7,SD0Q500,0.8047527499854412,0.0353197229997022,623.4922113983529,0.0349729849986033,,,4.878151904023928,6.399302881996846,,,3.319174076548563,8.272745357011445,-18.42068074395237,1.1706415849912446,-29.736145304300667,1.3030058559961617,0.5389579325561474,0.1490103310061385,,0.0006210849969647,0.85205078125,0.0074415800045244,0.962959188070902,0.0011849770089611,0.1893491124260355,0.1692368759977398,Q500,D0
SD0Q500_0,SD0Q500,1.0204036464446586,0.0353009399987058,956.6587152991702,0.0351425370026845,,,4.451646323298269,7.529324279006687,,,4.311733509356153,9.137017693006785,-18.414809751917925,1.223659487994155,-28.861359601114923,1.3296422789862845,0.5395638557863751,0.1686143739934777,,0.0006850430072518,0.8605143229166667,0.0085259240004234,0.9716704462178464,0.0012424880114849,0.1651376146788991,0.2189357960014604,Q500,D0
