Epoch,Loss_G,Loss_D
142,1.8363,0.1445
143,2.6605,0.3952
144,1.9172,0.1245
145,1.6335,-0.156
146,1.9037,-0.0367
147,2.9208,0.1933
148,1.8261,0.0675
149,2.0669,0.186
150,2.3695,0.4352
151,1.8879,0.1313
152,2.3313,-0.0971
153,2.3467,0.0921
154,1.8359,0.0811
155,2.0168,0.1774
156,1.8327,0.0383
157,2.2818,0.4071
158,1.7502,0.3585
159,2.3698,0.2039
160,2.0328,0.3679
161,1.4228,-0.0452
162,2.2683,0.0169
163,2.2638,0.0308
164,2.1681,0.0222
165,1.8995,-0.0064
166,2.0525,-0.0189
167,2.1157,0.3554
168,1.6527,-0.5393
169,1.9544,0.0432
170,2.0648,0.0065
171,2.1237,-0.0432
172,2.0191,-0.1575
173,1.8478,0.1823
174,1.9988,0.3804
175,2.1266,-0.1623
176,1.6519,-0.1515
177,1.9485,0.1241
178,1.9227,-0.318
179,2.0805,0.1726
180,1.8291,0.383
181,2.3818,-0.0194
182,2.2307,-0.1308
183,1.4086,-0.1634
184,2.1542,-0.4036
185,2.1311,0.0943
186,1.9433,0.2577
187,2.3497,0.178
188,2.703,0.1344
189,1.7123,0.2642
190,1.4997,-0.1108
191,1.459,0.0571
192,1.6813,-0.4828
193,1.865,0.1384
194,1.4908,0.2301
195,1.756,0.001
196,1.5566,0.0455
197,1.9073,-0.2746
198,1.5997,0.6006
199,2.5965,0.3677
200,2.1395,-0.3645
201,2.2124,0.2002
202,2.123,-0.032
203,3.3216,0.1149
204,2.3218,0.2406
205,2.4369,-0.0723
206,2.0065,-0.1998
207,1.718,0.346
208,1.8038,0.1991
209,2.2992,0.1427
210,1.8961,0.198
211,2.3048,-0.1098
212,2.4751,0.1692
213,3.4216,0.3352
214,2.0811,-0.1497
215,3.0766,-0.1877
216,2.0828,0.0438
217,2.6685,0.0346
218,3.0276,0.0633
219,2.6043,-0.1048
220,2.1233,-0.2478
221,2.6083,-0.4606
222,2.4292,0.0195
223,2.7734,-0.07
224,2.5635,0.4269
225,2.5771,0.0649
226,2.6169,-0.128
227,3.0426,0.0582
228,1.9558,0.0388
229,2.6916,-0.0204
230,2.5862,-0.3523
231,2.126,-0.2897
232,1.9897,0.0961
233,2.672,-0.0964
234,2.5863,-0.2587
235,2.3014,-0.3029
236,2.6465,-0.0239
237,2.5318,0.0831
238,2.2278,0.0732
239,2.6193,-0.0763
240,2.0933,0.0441
241,2.3556,-0.2656
242,2.5041,-0.0847
243,2.8456,-0.1894
244,2.2673,0.0016
245,2.0453,0.0253
246,2.0903,0.0813
247,2.2641,-0.0317
248,2.125,-0.0009
249,1.9806,0.1671
250,1.9944,0.1452
251,2.3679,-0.0796
252,1.8247,-0.0487
253,2.432,-0.1922
254,2.2931,0.3308
255,2.6225,-0.1427
256,2.2767,0.1057
257,2.5291,0.3469
258,3.1613,0.3772
259,2.3043,0.3387
260,2.6016,0.0604
261,2.041,-0.2619
262,2.9433,0.1291
263,2.2226,-0.1145
264,2.5466,0.1081
265,2.7865,0.0488
266,1.5901,0.3817
267,2.5584,-0.4035
268,2.3963,0.2846
269,2.3513,0.0712
270,2.3471,-0.1106
271,2.5064,0.5523
272,2.6852,-0.4595
273,2.4927,-0.2773
274,2.5195,0.0344
275,2.2075,-0.12
276,2.9883,-0.4175
277,2.8229,-0.0667
278,2.365,0.2271
279,2.1786,-0.083
280,2.8177,-0.1311
281,2.6649,-0.0738
282,1.9288,-0.518
283,2.1279,0.0712
284,3.0373,-0.0918
285,2.5615,-0.3219
286,2.6244,0.05
287,2.7318,-0.1602
288,2.7782,0.1375
289,2.6464,-0.0338
290,2.9169,-0.1067
291,2.8478,-0.2347
292,2.987,0.4684
293,2.6082,-0.1682
294,2.411,0.158
295,2.8113,-0.0775
296,2.6662,-0.1991
297,2.8945,-0.2231
298,2.5857,0.1176
299,2.9709,0.2513
300,3.1676,0.3363
301,2.9272,0.0515
302,2.9515,0.2046
303,2.937,0.2692
304,2.8133,-0.2695
305,3.0182,0.0798
306,2.8885,0.2553
307,2.3564,-0.1122
308,3.1696,-0.187
309,2.4849,0.0427
310,2.8081,-0.0369
311,2.8787,0.488
312,2.6561,0.1588
313,2.6166,-0.2103
314,2.4587,-0.0869
315,3.0399,0.1227
316,2.9357,-0.1534
317,2.3265,-0.486
318,2.1155,-0.2543
319,1.9749,0.1616
320,2.6314,0.0773
321,2.4881,-0.3105
322,2.4541,0.0109
323,2.382,0.1886
324,2.3275,0.3169
325,2.4877,0.571
326,2.3303,0.1983
327,2.4816,-0.2182
328,2.5114,-0.478
329,2.4854,0.0175
330,2.6568,-0.114
331,2.262,-0.4703
332,2.7627,0.2303
333,2.4512,-0.2564
334,3.064,-0.3137
335,3.2199,-0.5029
336,3.2535,0.1629
337,2.8333,-0.0323
338,2.5596,-0.085
339,2.4994,-0.0295
340,2.5195,-0.0173
341,2.5487,-0.5781
342,3.0487,0.239
343,2.7529,-0.1438
344,2.151,-0.497
345,3.1497,-0.4923
346,2.766,-0.1933
347,2.8133,-0.1439
348,3.0093,0.0444
349,2.8601,-0.0942
350,2.7262,-0.515
351,2.9216,0.7194
352,3.1893,0.0271
353,3.0663,0.0323
354,2.5887,-0.5616
355,2.1716,0.4479
356,1.9098,0.2676
357,2.6597,-0.6816
358,2.5229,0.1035
359,2.7888,0.1629
360,2.8518,-0.0954
361,2.7922,-0.122
362,2.9367,0.9586
363,3.2232,-0.2085
364,2.5184,-0.1285
365,3.0289,-0.2517
366,2.8815,0.1971
367,2.948,-0.2497
368,2.814,-0.0357
369,2.8167,-0.0622
370,3.1198,-0.0048
371,2.9158,0.2317
372,2.3142,-0.4246
373,3.2342,-0.3132
374,2.3485,-0.0426
375,2.5284,0.303
376,2.6499,-0.0918
377,2.4118,-0.1914
378,2.3011,0.0905
379,2.543,0.1086
380,2.5767,0.2231
381,2.4376,0.0501
382,3.0822,-0.2106
383,2.3747,0.2046
384,2.4336,-0.0604
385,2.1861,0.0906
386,2.698,-0.0637
387,2.594,-0.3865
388,2.2354,-0.187
389,2.3149,-0.1489
390,2.4944,-0.1891
391,2.4042,0.2831
392,2.5794,-0.1197
393,2.3918,-0.0635
394,2.2946,-0.5373
395,1.9652,0.3484
396,2.3381,-0.014
397,2.4749,-0.0367
398,2.4188,-0.4972
399,2.3864,-0.1543
400,2.6624,0.0224
401,2.3471,-0.012
402,2.5079,0.3689
403,2.7252,0.1973
404,2.6369,0.1983
405,3.0123,0.2344
406,2.201,0.1931
407,2.2722,0.1525
408,2.2226,-0.2357
409,2.531,-0.263
410,2.5077,0.1164
411,2.4764,-0.1929
412,2.9403,-0.1755
413,2.147,0.0732
414,2.653,-0.2057
415,2.7422,-0.4042
416,2.7046,0.0822
417,2.4189,0.2288
418,2.5641,-0.0561
419,2.6894,-0.3104
420,2.671,-0.1796
421,2.701,-0.3686
422,2.385,-0.0068
423,2.5541,-0.2171
424,2.7869,-0.02
425,2.8672,0.3676
426,2.1238,-0.2048
427,1.9979,0.2263
428,2.4112,0.2875
429,2.7599,0.2036
430,2.7828,-0.1215
431,2.4032,-0.0693
432,2.4275,0.065
433,2.5895,-0.3481
434,2.009,-0.3809
435,2.6305,-0.3734
436,2.1162,-0.2481
437,2.4293,0.131
438,2.2388,-0.041
439,2.4952,0.093
440,2.5424,0.3525
441,2.2968,-0.2108
442,2.5366,-0.3861
443,2.5178,0.0669
444,2.491,0.0682
445,2.6867,0.2944
446,2.7077,-0.1992
447,2.3835,0.0036
448,2.0661,-0.1903
449,2.2625,-0.1909
450,2.1854,-0.3728
451,2.2102,-0.6193
452,2.6313,-0.1903
453,1.8316,-0.3334
454,2.1469,0.0843
455,2.036,0.3855
456,2.8094,-0.0062
457,2.3284,-0.1965
458,2.4252,0.0164
459,2.2743,0.0405
460,2.6139,-0.036
461,2.8274,0.1099
462,1.9776,-0.0059
463,1.6699,0.077
464,2.2925,-0.0447
465,2.6197,0.585
466,2.081,0.0192
467,2.8867,-0.6377
468,2.5569,-0.3367
469,2.1342,-0.1686
470,2.1234,0.0344
471,2.144,-0.3637
472,2.4615,-0.5444
473,2.1528,0.2769
474,2.2566,-0.1114
475,2.0941,-0.5395
476,2.0025,-0.1432
477,2.7305,-0.1812
478,2.4326,0.3791
479,1.9785,-0.1822
480,2.4633,0.0438
481,2.585,-0.1957
482,1.7811,-0.3411
483,2.6649,-0.3609
484,1.9046,0.1798
485,2.3059,-0.2751
486,2.3505,0.3381
487,1.9623,-0.0194
488,1.7554,-0.0979
489,1.9231,0.7644
490,1.71,0.209
491,1.7175,0.0938
492,1.7924,0.2391
493,2.4516,-0.4918
494,2.0481,-0.0533
495,1.8505,0.0058
496,1.8886,0.0822
497,1.7608,-0.6959
498,2.1324,0.1111
499,2.8509,-0.0142
500,1.8073,-0.4015
501,2.0724,-0.0291
502,1.6322,-0.1676
503,2.1204,-0.3488
504,1.8829,-0.2453
505,2.5882,-0.292
506,1.939,-0.0338
507,1.6921,-0.0663
508,2.414,-0.2633
509,2.3731,0.2451
510,1.9167,-0.4369
511,2.2538,0.3237
512,1.9143,0.2805
513,2.1439,-0.0084
514,1.8965,0.3538
515,2.3629,0.2421
516,2.0288,-0.0017
517,1.9192,-0.0521
518,1.8872,-0.2178
519,2.0439,-0.5238
520,1.5689,0.2269
521,1.5976,-0.3071
522,2.0776,-0.4625
523,1.6227,0.2036
524,1.1096,-0.6959
525,1.5956,-0.0725
526,1.3525,0.0549
527,2.1854,-1.1381
528,1.3395,-0.0679
529,1.9111,-0.0389
530,1.093,-0.4661
531,1.2915,-0.2822
532,1.3173,-0.1943
533,1.7801,-0.0349
534,1.8204,-0.1701
535,2.1485,0.0808
536,1.5604,0.2185
537,1.6249,-0.6982
538,1.6786,0.0608
539,1.1246,0.0379
540,1.5146,0.2204
541,1.4433,-0.3309
542,1.7907,-0.7548
543,1.3309,-0.4649
544,1.4777,0.2152
545,1.5609,0.1837
546,1.8961,0.4781
547,1.4039,-0.2525
548,1.2134,-0.1545
549,1.626,-0.4878
550,1.4415,0.4483
551,1.6876,-0.6863
552,1.1811,-0.1742
553,1.3854,-0.0452
554,1.5965,-0.1467
555,2.0062,-0.019
556,1.459,-0.3708
557,1.4399,0.0303
558,2.0385,0.0344
559,1.391,-0.1087
560,2.0533,-0.6048
561,0.9138,-0.5535
562,1.0603,-0.1794
563,0.9367,0.2265
564,1.0293,-0.1765
565,1.5956,-0.9397
566,1.0933,-0.2156
567,1.2108,-0.0933
568,0.9436,-0.1212
569,1.1007,-0.3407
570,0.8959,0.2344
571,1.4557,-0.163
572,1.1982,-0.414
573,1.4066,-0.0705
574,1.1759,-0.1133
575,1.1096,0.3343
576,1.3955,0.0205
577,1.3378,-0.3478
578,0.9181,-0.2254
579,1.3214,-0.1906
580,1.0445,-0.1938
581,0.5748,-0.2754
582,0.9852,-0.3139
583,0.9495,-0.0968
584,1.1908,-0.0528
585,1.0851,-0.2046
586,1.2034,-0.2812
587,1.1598,0.1041
588,1.4251,-0.2031
589,1.4853,-0.2565
590,0.9252,-0.2028
591,0.8323,-0.2515
592,0.9054,-0.1699
593,0.5299,-0.4566
594,1.2075,0.1455
595,1.0206,-0.1411
596,1.0653,-0.5105
597,0.3219,-0.1601
598,1.0177,-0.3307
599,0.5376,0.0642
600,0.3792,-0.1474
601,0.3042,0.0348
602,1.0718,-0.1796
603,0.9423,0.3706
604,1.0611,-0.0742
605,0.9964,0.0116
606,1.0916,0.0446
607,0.8773,-0.3904
608,0.9541,-0.6794
609,1.0937,-0.049
610,0.8849,-0.0045
611,0.8754,-0.4065
612,0.7102,-1.0533
613,0.3912,-0.939
614,0.9318,0.1011
615,0.1914,-0.6803
616,0.666,-0.8888
617,0.2493,-0.0293
618,0.5909,-0.2006
619,1.034,-0.0026
620,0.7741,-0.4935
621,0.5401,-0.6432
622,0.7852,-0.3454
623,1.011,0.1102
624,0.7803,-0.5678
625,0.1612,0.4411
626,0.524,-0.0129
627,0.6539,-0.3068
628,0.6574,0.0669
629,0.2402,0.4192
630,0.5057,-0.3345
631,0.5119,0.0369
632,0.6039,-0.3156
633,0.6653,-0.1683
634,0.9409,-0.1223
635,0.7687,-0.4012
636,0.4283,0.42
637,0.635,-0.5884
638,0.4912,-0.3965
639,0.9423,0.3886
640,-0.0096,-0.1163
641,0.3179,0.009
642,0.387,-0.6149
643,1.0856,-0.1624
644,0.1122,0.3398
645,0.2148,0.0389
646,0.466,-0.1845
647,0.5379,0.4449
648,0.7412,-0.5046
649,0.5444,-0.1554
650,0.602,0.0949
651,0.5737,-0.4318
652,0.962,-0.4689
653,0.6142,-0.8566
654,0.2539,-0.126
655,0.9635,-0.1903
656,0.9029,-0.3785
657,0.29,0.0058
658,0.1968,-0.1354
659,0.1409,0.1306
660,0.6798,-0.4436
661,-0.0148,-0.5289
662,0.2345,0.0027
663,0.9435,-0.4734
664,1.0154,0.2224
665,0.8135,-0.1991
666,0.2338,0.0136
667,0.4043,-0.7263
668,0.3026,-0.4073
669,0.2748,-0.4072
670,0.3383,-0.4827
671,0.2414,-0.6414
672,0.3454,0.1437
673,0.787,-0.3483
674,0.8733,-0.2757
675,0.4628,-0.0688
676,0.5879,0.1789
677,0.265,0.0684
678,0.3702,-0.6242
679,0.8659,-0.1132
680,0.3253,0.0104
681,0.598,0.0285
682,0.1128,-0.0435
683,-0.1462,-0.19
684,0.3694,-0.8808
685,0.4227,-0.4449
686,0.2193,-0.555
687,0.1367,-0.0699
688,0.1464,-0.5659
689,-0.324,-0.4437
690,0.6651,0.1919
691,0.5079,-0.182
692,0.8843,-0.3978
693,0.6907,-0.6737
694,0.4649,-0.0108
695,1.1044,-0.4462
696,0.5771,0.326
697,0.1234,-0.9055
698,0.117,0.0677
699,0.1602,-0.5141
700,0.026,-0.7212
701,0.7925,-0.4128
702,0.6758,-0.0604
703,0.3308,-0.3461
704,0.0901,0.1586
705,0.2502,-0.1121
706,0.3927,0.2092
707,0.2095,-0.4802
708,-0.3849,-0.2652
709,-0.1817,0.2509
710,0.7532,-0.2347
711,0.06,-0.6144
712,0.3494,0.0752
713,-0.0872,0.2135
714,0.7794,-0.483
715,0.2373,-0.807
716,0.5745,0.1034
717,0.7014,0.4079
718,0.6073,0.0643
719,0.455,-0.3916
720,0.3737,-0.2816
721,-0.3961,-0.2358
722,0.0464,-0.2269
723,0.2215,-0.4876
724,0.3861,0.0214
725,0.4181,-0.2202
726,0.4376,-0.3367
727,-0.1083,0.0048
728,0.0874,0.133
729,0.2594,0.1504
730,0.3144,-0.3324
731,-0.096,-0.3936
732,0.1972,-0.1669
733,0.0112,-0.3321
734,0.462,0.0446
735,-0.2121,0.3309
736,-0.024,-0.046
737,0.703,-0.2023
738,0.9343,-0.1093
739,-0.2349,-0.5673
740,0.389,0.138
741,0.2128,-0.4319
742,0.3229,-0.1883
743,0.0278,0.0303
744,0.4633,-0.1524
745,0.681,-0.2781
746,0.3523,-0.1156
747,0.0783,0.3288
748,0.0276,-0.1011
749,0.0683,0.2651
750,0.4343,-0.5169
751,0.1754,-0.1056
752,-0.3834,-0.6256
753,-0.1442,-0.3571
754,0.3535,0.3217
755,0.2911,-0.5908
756,0.28,-0.3347
757,0.0577,-0.0692
758,-0.2167,-0.5353
759,0.1551,-0.0206
760,0.333,-0.0687
761,-0.0429,-0.324
762,0.2184,0.0491
763,0.4205,-0.2337
764,0.3044,-0.6098
765,-0.1012,-0.4855
766,0.1697,-0.6337
767,0.235,-0.0967
768,0.0277,-0.2581
769,0.2697,-0.317
770,0.3201,-0.2047
771,-0.2254,-0.6618
772,0.0967,-0.4941
773,-0.0064,0.1736
774,-0.3737,-0.2088
775,-0.5182,0.0765
776,-0.229,-0.4859
777,0.141,-1.2895
778,-0.1957,-0.158
779,0.1036,-0.6586
780,0.0833,0.3292
781,-0.0663,0.1894
782,0.226,-0.5294
783,0.157,0.3529
784,-0.2124,-0.0372
785,0.0193,-0.3337
786,0.415,-0.2741
787,0.0134,-0.0127
788,0.0522,0.1531
789,0.2233,-0.5752
790,0.6031,0.2362
791,-0.1531,0.4467
792,0.2032,-0.2989
793,-0.0398,0.2134
794,-0.0665,0.1106
795,0.3038,0.1556
796,-0.0303,-0.2952
797,-0.1465,-0.3153
798,-0.0496,0.1171
799,-0.0825,-1.0719
800,0.1672,0.0294
801,0.6896,-0.5664
802,-0.3742,-0.2918
803,0.528,0.26
804,0.5857,0.0768
805,0.5615,-0.4382
806,0.0464,0.1208
807,0.1438,0.6845
808,-0.4063,-0.0677
809,-0.1368,0.7773
810,0.3963,0.1952
811,0.0757,0.1813
812,-0.0403,-0.2178
813,0.4173,0.2385
814,0.0591,-0.2592
815,-0.2781,-0.9414
816,0.0983,-0.4218
817,0.1115,-0.0725
818,0.3105,-0.3239
819,-0.4419,-0.7026
820,0.2114,0.1937
821,0.3923,0.4049
822,-0.2507,0.0972
823,0.0043,-0.3589
824,-0.4394,0.3266
825,0.7069,0.1136
826,-0.2348,-0.3065
827,-0.1706,-0.5399
828,0.3735,0.0478
829,0.0453,-0.1985
830,-0.2528,0.1115
831,-0.2508,-0.827
832,0.5304,-0.3038
833,0.1991,0.2199
834,0.0324,-0.0486
835,-0.6154,-0.0919
836,0.253,0.1072
837,-0.0793,0.1076
838,-0.0428,-0.0854
839,0.2529,0.0079
840,-0.2248,0.037
841,0.7679,-0.3985
842,-0.3256,-0.3038
843,0.1761,-0.2028
844,0.1397,-0.2998
845,0.1245,0.0942
846,0.046,-0.6518
847,0.0434,-0.0459
848,0.3888,-0.2137
849,0.0151,-0.443
850,-0.1415,0.0285
851,-0.0309,0.1458
852,0.1838,0.3064
853,0.0144,0.1909
854,0.281,-0.3407
855,-0.0824,0.0876
856,0.1187,0.2185
857,-0.171,-0.3048
858,-0.12,0.1986
859,-0.0253,0.3441
860,-0.5451,-0.3574
861,-0.0723,-0.6539
862,0.173,-0.0057
863,0.0975,-0.5325
864,-0.0732,0.4237
865,0.1801,0.1153
866,0.0961,-0.3204
867,-0.2329,-0.1655
868,0.0074,0.1647
869,0.0069,-0.4517
870,0.0742,-0.3059
871,0.0444,-0.9334
872,-0.6672,0.8877
873,0.3208,-0.2992
874,-0.433,-0.5639
875,0.3422,0.0818
876,-0.0458,-0.7012
877,0.0937,-0.4726
878,-0.3427,-0.1203
879,-0.2547,-0.1562
880,0.0628,0.2633
881,0.1339,0.3285
882,0.3938,-0.442
883,-0.1308,-0.5124
884,-0.3312,-0.1762
885,-0.2056,0.5327
886,0.0538,0.2885
887,-0.1507,0.04
888,-0.2741,0.3118
889,-0.1238,0.4876
890,-0.2172,-0.1072
891,-0.0054,-0.2059
892,0.5473,0.0909
893,0.0989,0.052
894,0.5622,-0.0404
895,0.0722,0.1584
896,0.25,0.0785
897,-0.175,-0.5124
898,0.181,-0.0916
899,-0.4027,-0.1456
900,0.1727,-1.0436
901,0.017,-0.7381
902,0.106,-0.014
903,0.1297,-0.4775
904,-0.1256,0.1635
905,-0.0642,-0.0168
906,0.5948,-0.3343
907,0.0091,-0.8202
908,-0.2477,-0.7502
909,-0.1964,-0.412
910,-0.1861,-0.3735
911,0.1715,-0.3037
912,0.0118,-0.0942
913,-0.7546,-0.1068
914,0.6803,-0.0144
915,0.4027,-0.2517
916,-0.0215,-0.0687
917,-0.6205,-0.6913
918,-0.0585,-0.5674
919,-0.3731,0.045
920,-0.1463,-0.5266
921,-0.1986,0.1701
922,-0.0241,0.2481
923,0.1564,0.3747
924,-0.1065,-0.2275
925,0.0093,0.1625
926,0.1145,-0.3084
927,0.0866,0.1621
928,-0.0372,-0.5679
929,0.1176,-0.2208
930,-0.0241,-0.1679
931,-0.1774,0.1793
932,0.4528,0.0535
933,0.1419,-0.7067
934,-0.2513,0.2307
935,0.175,0.1861
936,-0.0087,0.0878
937,0.0228,-0.2366
938,-0.1742,-0.6517
939,0.0428,-0.8911
940,-0.3065,-0.599
941,-0.0248,-0.308
942,-0.3807,-0.0343
943,0.3038,-0.35
944,-0.2907,-0.6776
945,0.4895,-0.3724
946,-0.2871,-0.3706
947,-0.2255,-0.2111
948,-0.4409,0.1296
949,-0.0849,-0.2642
950,0.4017,0.8354
951,0.0154,0.0736
952,-0.3855,0.3815
953,-0.5369,-0.359
954,-0.2066,-0.1962
955,-0.1168,0.1547
956,-0.182,-0.8045
957,-0.1163,-0.3059
958,-0.067,0.1571
959,-0.0747,-0.0372
960,-0.3453,-0.0517
961,-0.0726,-0.2406
962,-0.2846,-0.67
963,-0.2183,-0.688
964,0.0424,0.1394
965,-0.6197,0.0826
966,-0.1025,0.469
967,0.0992,-0.1434
968,-0.4636,-0.079
969,-0.3496,0.0274
970,-0.3062,0.1442
971,-0.2159,-0.269
972,0.0233,0.259
973,-0.2686,-0.9026
974,-0.6459,-0.1869
975,0.1953,-0.278
976,0.3868,-0.1541
977,-0.6703,-0.3758
978,-0.0431,0.4695
979,-0.1043,0.2012
980,-0.4875,-0.0924
981,-0.0484,-0.6511
982,-0.3022,0.0346
983,-0.4567,0.1981
984,-0.2935,0.4935
985,-0.4643,-0.7175
986,-0.3778,-0.3485
987,0.126,-0.3198
988,-0.1569,0.6916
989,-0.0497,0.7302
990,-0.3175,-0.2876
991,-0.2064,0.1391
992,0.4757,-0.2518
993,-0.6678,-1.2901
994,0.2082,0.2834
995,-0.0072,-0.4813
996,0.1839,-0.3339
997,-0.3368,-0.1509
998,0.4053,0.4417
999,-0.2703,-0.7097
1000,-0.1391,-0.2233
