Epoch,Loss_G,Loss_D
393,0.0042,-0.1348
394,0.4448,-0.3005
395,0.2782,-0.4902
396,-0.0421,-0.0496
397,0.0399,-0.4575
398,0.052,-0.1127
399,0.0199,-0.3594
400,0.0668,0.0119
401,0.0808,-0.0625
402,0.2153,-0.4665
403,-0.032,-0.2737
404,0.4518,-0.2246
405,0.2866,-0.5536
406,0.1795,-0.4645
407,-0.3193,0.0816
408,0.1848,-0.4472
409,-0.0877,-0.0875
410,-0.0729,-0.0373
411,-0.1237,0.1407
412,-0.2127,-0.2249
413,0.0185,-0.3312
414,-0.0482,-0.0022
415,0.0545,-0.0617
416,-0.2203,-0.0041
417,0.1653,0.0736
418,-0.1411,0.0541
419,-0.3803,-0.2078
420,0.0368,0.0969
421,-0.1089,-0.1205
422,-0.0454,-0.19
423,-0.2997,-0.0916
424,-0.3715,-0.1532
425,-0.1863,0.3274
426,-0.076,-0.1469
427,-0.0938,-0.0233
428,-0.4293,0.4693
429,-0.1485,0.0363
430,-0.561,0.2906
431,-0.6029,0.4961
432,-0.2668,0.3389
433,-0.6684,0.1044
434,0.1814,-0.2013
435,-0.4001,0.2437
436,-0.763,0.0887
437,-0.535,0.1426
438,-0.1031,0.0705
439,-0.6907,0.1356
440,-0.4324,0.1421
441,-0.8059,-0.1225
442,-0.5252,0.1412
443,-0.6718,0.1261
444,-0.5291,0.1067
445,0.0814,0.379
446,-0.7522,0.064
447,-0.3067,0.1911
448,-0.6753,0.3235
449,-0.6809,-0.123
450,-0.0215,-0.1198
451,-0.3344,0.0328
452,-0.3255,-0.119
453,-0.3952,0.0849
454,-0.4501,0.3672
455,-0.8619,0.0749
456,-0.1401,-0.229
457,-0.368,0.3052
458,-0.0264,0.0281
459,-0.381,-0.162
460,-0.0379,0.1277
461,-0.1999,-0.1223
462,-0.1314,-0.1705
463,-0.2211,0.1686
464,-0.1482,0.0185
465,-0.4378,0.0985
466,-0.0665,-0.0707
467,-0.2804,-0.1371
468,-0.4327,0.1382
469,-0.0964,-0.0271
470,-0.1136,-0.1587
471,-0.0719,0.0033
472,0.122,-0.1048
473,-0.2731,-0.004
474,-0.2344,-0.3154
475,-0.1817,-0.3
476,-0.3839,0.1
477,0.1908,-0.0481
478,0.0297,-0.1964
479,0.4193,-0.1786
480,-0.2663,-0.1259
481,0.1405,-0.3108
482,-0.0238,0.0233
483,-0.1345,-0.0519
484,0.0056,-0.2406
485,0.027,0.1015
486,-0.01,0.2197
487,0.058,-0.0474
488,0.0299,-0.4115
489,-0.2132,0.2629
490,-0.2739,-0.105
491,-0.0348,-0.0813
492,0.0174,-0.0394
493,-0.1551,0.1193
494,0.1702,0.0847
495,-0.1769,0.4264
496,0.0616,0.1565
497,-0.201,0.1848
498,-0.2535,0.0307
499,-0.1984,0.0435
500,-0.3909,0.1977
501,-0.1795,0.073
502,-0.0917,0.0087
503,0.0681,0.0282
504,-0.1057,-0.2698
505,0.111,0.0018
506,-0.1716,-0.0029
507,-0.172,0.0199
508,0.0341,-0.0254
509,0.0084,0.3058
510,0.1336,0.1295
511,-0.1687,-0.3131
512,-0.3874,-0.0728
513,-0.024,-0.1787
514,-0.1754,-0.2446
515,-0.0295,0.111
516,-0.1016,0.085
517,-0.1664,0.2195
518,-0.1986,0.1456
519,-0.2597,-0.0782
520,-0.2654,-0.0551
521,-0.1962,-0.1407
522,-0.2029,-0.2764
523,-0.2108,0.228
524,0.082,-0.3499
525,0.1701,-0.1364
526,-0.0382,-0.0955
527,0.0894,0.0751
528,-0.2459,0.3281
529,-0.0789,-0.2498
530,0.1925,-0.2792
531,0.0118,-0.1962
532,-0.1857,0.1174
533,-0.4187,-0.1324
534,0.0853,-0.0083
535,-0.1404,-0.2475
536,-0.0405,-0.0206
537,0.0349,-0.0091
538,0.0102,-0.1095
539,-0.1013,0.177
540,-0.2016,0.158
541,-0.008,-0.3714
542,-0.2944,-0.0723
543,0.0513,-0.3281
544,-0.2209,0.0663
545,0.1474,-0.1199
546,-0.1959,0.0438
547,0.1764,-0.4232
548,-0.0367,-0.1582
549,0.1648,0.1127
550,-0.1932,-0.0481
551,-0.2124,-0.1234
552,0.1506,0.2081
553,-0.0386,-0.2829
554,-0.3394,-0.1319
555,-0.1091,0.0624
556,-0.5532,-0.4046
557,-0.2131,0.2851
558,-0.4971,-0.1495
559,-0.2979,-0.588
560,-0.2775,-0.2821
561,-0.3044,0.2618
562,-0.5667,-0.4446
563,-0.606,0.2548
564,-0.6653,0.2496
565,-0.3581,-0.2455
566,-0.4962,0.1606
567,-0.3295,0.0634
568,-0.2,-0.055
569,-0.4857,-0.2368
570,-0.2134,-0.4131
571,-0.3758,-0.2114
572,-0.465,-0.1304
573,-0.2752,0.0428
574,-0.4334,-0.0036
575,-0.0207,-0.1496
576,-0.1273,-0.1715
577,-0.2282,-0.2305
578,-0.3889,0.0385
579,-0.4639,-0.262
580,-0.409,-0.0474
581,-0.6209,0.1428
582,-0.6401,0.1573
583,-0.3395,-0.0998
584,-0.2985,-0.1034
585,-0.6113,0.1873
586,-0.4326,0.0703
587,-0.4811,0.0831
588,-0.4519,0.2541
589,0.1504,-0.3101
590,-0.5234,0.2862
591,-0.4902,0.0607
592,-0.4732,0.0767
593,-0.4078,0.0798
594,-0.1398,-0.1877
595,-0.3362,0.1286
596,-0.2519,0.0672
597,-0.2181,0.5163
598,-0.4828,-0.2292
599,-0.6372,-0.1713
600,-0.6441,-0.0554
601,-0.2081,-0.1057
602,-0.6301,-0.2725
603,-0.3424,-0.0669
604,-0.7494,-0.4891
605,-0.2969,-0.0177
606,-0.2268,-0.2494
607,-0.5639,-0.2703
608,-0.275,-0.3156
609,-0.2575,-0.1454
610,-0.5346,-0.1547
611,-0.5037,0.1445
612,0.1445,0.0117
613,-0.4631,-0.1497
614,-0.5715,-0.0413
615,-0.3455,-0.2497
616,-0.587,-0.3542
617,-0.4802,-0.2521
618,-0.1068,0.0829
619,-0.2574,0.1583
620,-0.245,-0.1125
621,0.0628,-0.1628
622,-0.4069,-0.2865
623,-0.4805,-0.0135
624,0.0223,0.2812
625,-0.1494,-0.0762
626,-0.0828,0.3122
627,-0.285,0.0785
628,0.0053,-0.1826
629,-0.2641,-0.1761
630,-0.1515,-0.1832
631,-0.4349,0.0073
632,-0.3381,-0.0879
633,-0.1894,0.0603
634,-0.1907,0.2622
635,-0.3327,-0.1325
636,-0.6584,-0.2055
637,-0.4073,-0.0935
638,-0.1518,0.1499
639,-0.187,0.2647
640,-0.0059,-0.0368
641,-0.4487,0.2226
642,-0.1123,0.2095
643,-0.3278,-0.2714
644,-0.2322,0.1424
645,-0.2417,0.2486
646,-0.3085,-0.2375
647,-0.238,0.0328
648,0.1973,-0.1219
649,-0.0167,0.2996
650,-0.162,-0.0096
651,-0.2408,0.1866
652,-0.1337,-0.0015
653,-0.7048,0.1744
654,0.0798,-0.0541
655,-0.1669,-0.0874
656,-0.3798,-0.0606
657,-0.0671,-0.3822
658,0.0326,0.036
659,-0.2322,0.0021
660,-0.0753,0.1738
661,0.0614,-0.2152
662,0.0381,-0.2633
663,0.0878,-0.1798
664,0.204,-0.5338
665,-0.2298,0.1238
666,0.1895,-0.2101
667,-0.3092,-0.0295
668,0.1302,-0.2472
669,-0.2347,-0.4998
670,-0.0513,-0.3553
671,0.0321,-0.1098
672,0.165,-0.3429
673,0.1848,0.1525
674,0.1267,-0.1578
675,-0.1546,-0.453
676,-0.368,-0.2162
677,0.1635,-0.2645
678,-0.4709,0.0494
679,-0.1288,-0.2671
680,-0.0542,-0.2177
681,-0.2631,0.112
682,-0.2211,0.0406
683,-0.013,-0.0777
684,-0.224,-0.2223
685,0.1173,-0.2997
686,0.2853,0.1412
687,-0.1845,0.0055
688,-0.1021,-0.1995
689,-0.1601,-0.2073
690,-0.0028,-0.0483
691,-0.19,-0.0021
692,-0.0633,-0.2076
693,-0.1552,-0.0759
694,-0.1195,0.0347
695,-0.4866,-0.0281
696,-0.0219,0.0534
697,-0.2046,-0.1244
698,-0.2824,0.0187
699,-0.2138,0.1364
700,-0.0898,-0.0853
701,-0.0911,0.109
702,-0.3081,-0.1675
703,-0.0694,-0.0405
704,-0.2292,0.1155
705,-0.4087,-0.0114
706,-0.487,0.4508
707,-0.0764,0.2568
708,-0.0938,0.1744
709,-0.1677,0.144
710,0.1092,0.4541
711,-0.3653,-0.0012
712,-0.2945,0.006
713,-0.4665,-0.2731
714,-0.3948,0.0046
715,-0.3658,-0.0329
716,-0.4988,0.26
717,-0.1391,-0.3716
718,-0.0756,-0.3236
719,-0.1732,-0.0256
720,-0.3637,-0.2812
721,-0.1092,-0.6077
722,-0.38,-0.2133
723,-0.3364,-0.0719
724,-0.1399,0.1406
725,-0.1498,-0.2369
726,-0.225,-0.1796
727,-0.1331,0.1059
728,-0.1471,-0.3692
729,-0.1069,-0.1808
730,-0.4047,-0.4203
731,-0.131,-0.3212
732,-0.1553,-0.2373
733,-0.2628,-0.0543
734,-0.191,-0.0869
735,-0.3285,0.03
736,-0.0086,0.1336
737,0.0983,-0.4021
738,-0.1325,-0.3019
739,-0.0675,-0.4118
740,-0.2799,-0.1808
741,0.2429,-0.1156
742,-0.0006,-0.3459
743,-0.3629,-0.0156
744,-0.4718,-0.3214
745,-0.0921,-0.2516
746,-0.3712,-0.3903
747,-0.143,-0.2555
748,0.0043,-0.0778
749,-0.2996,0.0185
750,-0.4517,-0.119
751,-0.3192,-0.2442
752,0.0156,-0.0213
753,0.0587,0.4637
754,-0.2014,-0.121
755,-0.0502,0.1386
756,-0.1895,-0.2289
757,-0.1515,0.1322
758,-0.4245,-0.212
759,-0.307,-0.2449
760,0.0437,-0.1424
761,-0.1412,-0.0851
762,-0.2878,-0.5791
763,-0.1928,0.1517
764,-0.1666,0.2422
765,-0.2158,-0.4459
766,-0.2348,-0.4299
767,-0.3013,-0.2624
768,-0.5207,-0.1827
769,-0.2952,-0.2667
770,-0.1626,-0.1624
771,-0.4683,-0.1894
772,-0.2513,-0.043
773,-0.1612,-0.3296
774,0.0658,-0.4769
775,-0.0435,0.1074
776,-0.0433,-0.1375
777,-0.1676,-0.0236
778,-0.1984,0.1891
779,-0.3204,-0.3047
780,-0.2091,-0.3686
781,0.104,-0.3375
782,-0.1694,-0.1091
783,0.0805,-0.4137
784,-0.3232,-0.1726
785,0.0057,0.1711
786,0.0256,-0.0583
787,-0.3187,-0.0359
788,0.305,0.1673
789,-0.202,-0.272
790,-0.0294,-0.1972
791,-0.1286,-0.0604
792,0.0643,0.1111
793,0.2721,-0.5845
794,0.0976,-0.4719
795,0.0888,-0.2927
796,-0.1808,-0.1913
797,0.1619,0.0658
798,0.2517,-0.1115
799,0.2246,-0.1178
800,0.0181,-0.3441
801,0.3182,-0.0348
802,-0.0434,-0.2584
803,0.0789,-0.4155
804,0.2233,-0.279
805,-0.1177,-0.0197
806,-0.0527,-0.425
807,0.3,-0.2555
808,0.2283,-0.5111
809,-0.0882,0.0016
810,-0.3203,-0.2241
811,-0.0109,-0.5287
812,0.3026,-0.1741
813,0.2552,-0.3172
814,0.0112,0.005
815,0.0187,-0.2279
816,0.3572,-0.203
817,0.0092,-0.2143
818,0.1812,-0.3342
819,-0.0496,-0.2869
820,0.4225,-0.2166
821,0.1178,-0.0186
822,0.4037,-0.2875
823,0.0577,-0.3777
824,0.3666,-0.3739
825,-0.2136,-0.1733
826,0.0644,-0.1158
827,0.449,-0.1674
828,0.2098,-0.0084
829,0.2192,-0.0471
830,-0.2064,-0.3919
831,0.1878,-0.2343
832,-0.0589,-0.2076
833,0.1475,-0.1391
834,-0.1908,-0.4569
835,0.1182,-0.473
836,0.0241,0.0281
837,0.311,-0.1642
838,0.0289,-0.3256
839,-0.0721,-0.2198
840,-0.0305,0.0692
841,0.4511,-0.2661
842,-0.058,-0.1242
843,0.2983,0.1561
844,0.0578,-0.2845
845,-0.0429,-0.0427
846,-0.3503,-0.0107
847,0.1191,-0.3077
848,-0.2424,0.0016
849,0.1206,-0.2889
850,0.0549,-0.0555
851,-0.1419,-0.2514
852,-0.2015,-0.0179
853,-0.1645,-0.1652
854,-0.0663,0.0919
855,0.1926,-0.2866
856,0.398,0.0039
857,-0.2292,-0.5052
858,-0.3558,0.1265
859,-0.0714,-0.6168
860,0.0676,-0.1039
861,-0.0631,-0.1358
862,-0.1573,0.2372
863,-0.0996,-0.2373
864,-0.1442,0.0606
865,-0.1129,-0.3637
866,0.1439,-0.4633
867,0.0198,0.0112
868,-0.6079,-0.0753
869,0.2974,0.0038
870,-0.0518,0.1063
871,0.0349,-0.1866
872,-0.0318,0.1346
873,-0.098,-0.4108
874,-0.0072,-0.3269
875,0.3984,-0.1941
876,-0.2051,0.1912
877,-0.0029,-0.4456
878,-0.2236,-0.5971
879,-0.0657,-0.2672
880,-0.0759,-0.0074
881,-0.3626,0.1805
882,-0.0917,-0.0636
883,-0.0416,-0.1646
884,0.0181,-0.5733
885,0.0645,0.084
886,0.064,0.1513
887,0.241,0.0383
888,0.1901,0.0355
889,-0.2399,0.1169
890,-0.1214,-0.0202
891,-0.1378,-0.1593
892,0.2023,-0.3373
893,-0.2693,-0.3378
894,0.3176,-0.1213
895,0.2966,-0.2117
896,-0.2598,0.1845
897,0.092,0.1826
898,-0.0519,0.0548
899,0.4659,-0.2448
900,0.1412,-0.2936
901,0.0719,-0.2191
902,0.3322,-0.237
903,0.4408,-0.2648
904,-0.0147,0.0387
905,0.3842,-0.2761
906,0.0661,-0.3419
907,0.084,-0.1475
908,0.044,0.2461
909,-0.0262,-0.3583
910,0.1858,-0.4427
911,-0.0404,-0.1945
912,-0.1077,-0.0906
913,0.2884,0.0634
914,0.1632,-0.6809
915,0.0443,-0.1108
916,0.1578,0.0377
917,0.1872,-0.2998
918,0.2677,0.0759
919,-0.0498,-0.0223
920,0.2449,0.1069
921,0.0393,-0.2933
922,0.2856,-0.4587
923,0.4602,-0.1164
924,0.0058,-0.2067
925,0.0111,-0.2197
926,0.1422,-0.3354
927,0.0524,0.0091
928,-0.126,0.1553
929,0.5143,-0.5376
930,0.0273,-0.5716
931,-0.0405,-0.2785
932,0.2352,0.0256
933,0.1509,-0.2818
934,0.1238,-0.3311
935,0.25,0.0731
936,0.0276,-0.0964
937,-0.0583,-0.2131
938,0.1665,0.1285
939,0.2725,0.0085
940,0.0922,0.2059
941,-0.152,-0.1464
942,-0.0502,-0.5422
943,0.0984,0.1009
944,0.0658,0.2603
945,0.206,0.1555
946,-0.1037,-0.0764
947,0.1138,-0.2514
948,0.2604,-0.1955
949,-0.1109,-0.2981
950,0.4107,0.1047
951,0.1059,-0.0738
952,-0.0897,-0.0881
953,0.2614,0.1125
954,0.3004,-0.49
955,0.1201,-0.1456
956,0.2778,0.0085
957,0.0747,-0.2436
958,0.2178,-0.3624
959,-0.0847,0.0471
960,0.207,-0.1473
961,0.1631,0.3082
962,-0.013,-0.5445
963,-0.1321,-0.3795
964,0.1875,-0.2668
965,0.1396,-0.1388
966,0.253,-0.4097
967,0.0395,-0.2725
968,0.1205,-0.0086
969,0.1764,-0.2544
970,0.0194,-0.0792
971,0.1369,-0.5301
972,0.3621,0.0528
973,0.2721,-0.2775
974,0.4128,-0.1532
975,-0.0104,0.1423
976,-0.2844,-0.2666
977,0.1798,0.0638
978,0.0334,-0.0445
979,0.0556,-0.3404
980,0.0143,-0.1274
981,0.1025,-0.175
982,0.2846,-0.1748
983,-0.0739,-0.271
984,-0.2185,-0.13
985,-0.0186,-0.2011
986,0.2055,-0.4847
987,-0.2212,-0.0746
988,0.0504,0.1163
989,-0.0072,-0.0341
990,0.1644,0.0277
991,-0.0691,0.022
992,0.1041,-0.2146
993,0.2251,-0.2883
994,0.0839,-0.2929
995,-0.1714,-0.1787
996,0.0952,0.0619
997,-0.03,-0.3283
998,-0.0272,-0.4774
999,0.1337,-0.4291
1000,0.16,-0.0691
