Epoch,Loss_G,Loss_D
264,3.1366,-0.1453
265,4.0513,-0.0039
266,4.0233,-0.2959
267,4.3369,-0.2071
268,4.0281,-0.0618
269,4.3484,0.1941
270,2.6095,-0.0248
271,3.2814,-0.0832
272,3.7425,-0.0951
273,3.538,-0.0638
274,2.9219,0.1488
275,3.3831,-0.1548
276,4.6124,0.2321
277,3.7511,0.0008
278,3.3892,0.1032
279,3.8983,-0.0458
280,3.278,-0.1194
281,3.865,-0.0262
282,4.3296,0.0044
283,5.1135,0.1079
284,3.581,-0.2026
285,4.1561,-0.0058
286,3.5153,-0.1857
287,3.9908,0.3455
288,3.5551,0.2423
289,3.3929,-0.1161
290,3.2099,-0.347
291,3.8329,0.1703
292,4.4309,0.1502
293,5.601,0.0086
294,3.1478,0.0243
295,4.008,0.0548
296,3.6528,0.1456
297,4.5604,0.0583
298,3.4965,-0.2181
299,3.2951,-0.1679
300,3.7786,0.1829
301,3.8336,-0.1715
302,4.2186,0.2161
303,3.173,-0.2904
304,3.0241,-0.1079
305,3.1778,0.0224
306,4.7934,0.0154
307,4.1309,-0.1378
308,2.9701,-0.1401
309,4.8206,-0.0122
310,3.8676,-0.1492
311,3.2912,-0.1022
312,3.5277,0.085
313,3.9445,0.1725
314,3.5467,0.0387
315,4.6217,-0.128
316,3.4103,0.0764
317,4.1819,0.1754
318,3.5211,-0.1939
319,3.8485,-0.0856
320,4.7919,-0.1624
321,3.342,-0.0882
322,4.2634,0.1788
323,4.6133,0.1083
324,5.1961,-0.1149
325,4.7204,-0.0947
326,3.5191,-0.0209
327,3.2707,-0.1482
328,3.3824,0.0234
329,3.7326,0.2226
330,3.141,-0.135
331,3.8791,0.0193
332,2.6277,-0.3285
333,3.4937,0.1414
334,2.7121,-0.0698
335,2.3091,-0.142
336,3.8102,-0.0573
337,4.6229,-0.1602
338,3.7277,-0.0423
339,3.0371,-0.0347
340,3.4752,-0.1711
341,3.5633,-0.0576
342,4.5461,-0.0764
343,4.2502,-0.0308
344,3.9076,0.0161
345,4.5602,0.0152
346,4.6711,-0.0091
347,4.2982,-0.3499
348,3.2349,-0.082
349,2.7389,0.1667
350,3.8458,0.1829
351,3.5197,-0.217
352,4.3288,-0.0564
353,5.6245,-0.049
354,4.1191,0.0134
355,4.2545,-0.0195
356,4.3326,0.0503
357,4.2389,-0.1632
358,4.1385,0.1072
359,3.6096,-0.1093
360,3.8172,-0.0076
361,3.5015,-0.1638
362,3.6112,-0.2639
363,4.5769,-0.2198
364,3.9241,-0.1393
365,3.5421,-0.2115
366,3.9797,-0.0764
367,3.3631,0.0379
368,3.6529,-0.4058
369,4.3317,-0.1051
370,3.4147,-0.047
371,3.7643,-0.1247
372,3.2497,-0.0748
373,3.2954,0.076
374,4.3951,0.0566
375,3.3333,-0.3014
376,3.8639,0.1328
377,3.7461,-0.0399
378,3.7519,0.0864
379,3.5144,-0.0777
380,3.4897,-0.188
381,3.4668,-0.1375
382,4.3842,0.0932
383,4.3472,-0.2284
384,4.9393,-0.0318
385,2.8994,0.0351
386,3.5276,-0.2048
387,3.2787,-0.2012
388,3.3082,0.0166
389,3.8806,-0.0179
390,3.2639,-0.0526
391,3.2021,-0.1241
392,3.8372,0.0429
393,4.6825,-0.046
394,3.8311,-0.1188
395,4.4967,0.0184
396,3.823,-0.1728
397,2.907,0.0134
398,3.5946,-0.2129
399,3.603,-0.1757
400,4.8439,-0.1823
401,3.1039,-0.0403
402,4.0095,-0.0055
403,3.3279,-0.2154
404,4.0032,-0.1532
405,3.6909,-0.1651
406,3.7209,-0.0347
407,4.6258,-0.0492
408,3.7445,-0.4153
409,3.6873,-0.1208
410,3.8723,-0.0288
411,3.2259,-0.1481
412,3.4967,-0.1618
413,3.9897,0.1643
414,3.304,-0.1522
415,3.4037,-0.1694
416,3.8061,-0.0551
417,3.5792,-0.3345
418,3.8347,-0.1577
419,2.8311,-0.2546
420,4.3976,-0.1095
421,3.2953,0.1776
422,3.7203,-0.0831
423,4.6429,-0.1099
424,4.2594,-0.1909
425,4.7877,-0.1395
426,3.9551,-0.0508
427,4.2051,-0.3694
428,4.1878,-0.0526
429,4.33,-0.3295
430,3.2409,-0.0931
431,3.9274,-0.0751
432,3.1196,-0.1166
433,3.8232,0.2358
434,3.9523,0.1086
435,3.4132,-0.1871
436,3.2682,-0.2701
437,5.119,0.1671
438,4.3214,-0.1706
439,3.1777,0.1361
440,4.4024,-0.0314
441,3.4585,0.0387
442,4.064,-0.0436
443,3.9103,0.0096
444,4.3786,-0.282
445,3.4506,-0.0863
446,3.519,-0.2535
447,3.2876,-0.1462
448,3.8855,-0.0838
449,3.6672,-0.2539
450,3.7902,-0.0369
451,3.1284,-0.0409
452,4.0342,-0.1729
453,3.769,-0.2045
454,3.6573,-0.0123
455,3.7549,0.05
456,2.9753,-0.03
457,3.3855,0.043
458,4.5315,-0.1211
459,3.1109,-0.5096
460,2.6046,-0.1292
461,3.3715,-0.1355
462,3.8076,-0.2792
463,3.3703,-0.0768
464,3.0168,0.0448
465,2.9272,-0.2957
466,3.5104,-0.0967
467,3.2883,-0.1693
468,3.8444,-0.0366
469,2.9638,-0.2562
470,3.0475,-0.3653
471,3.7723,0.0288
472,4.0467,-0.1787
473,3.3257,-0.1351
474,3.8518,0.1331
475,3.1927,-0.3386
476,3.3505,-0.2705
477,3.9435,0.0556
478,3.1861,0.0346
479,3.9089,-0.2362
480,4.1277,-0.1219
481,4.6165,-0.3475
482,4.0397,0.064
483,2.966,-0.2019
484,2.9255,0.0801
485,3.2524,0.1645
486,3.6396,0.1158
487,3.6676,-0.3954
488,3.5757,0.0235
489,4.199,-0.2717
490,3.577,-0.3211
491,3.4682,-0.1221
492,5.2569,-0.1162
493,2.9959,-0.0828
494,3.3585,0.23
495,3.3502,-0.197
496,3.7038,0.0259
497,2.3816,0.0014
498,3.7181,-0.2144
499,3.535,0.1598
500,2.3119,-0.4398
501,3.1862,0.0528
502,3.628,-0.183
503,2.8562,-0.0632
504,3.1667,0.1367
505,2.8469,-0.0243
506,3.4193,-0.1954
507,3.3599,-0.0748
508,3.7913,-0.0896
509,3.9472,0.1749
510,4.5696,-0.3079
511,3.3232,0.0265
512,3.8405,-0.1267
513,2.3713,-0.0634
514,4.5962,0.1559
515,3.3534,-0.013
516,3.234,-0.3148
517,3.2844,-0.0327
518,3.205,0.0305
519,3.8209,0.1713
520,4.0969,-0.0958
521,2.5598,-0.0509
522,2.7436,0.0766
523,3.9922,-0.102
524,3.5188,0.0205
525,3.6318,0.0192
526,2.6042,-0.4053
527,3.9706,-0.1599
528,2.9453,0.0578
529,3.524,-0.0699
530,2.3626,-0.0846
531,3.6235,-0.1834
532,2.7097,-0.3168
533,2.9433,-0.0376
534,3.8301,0.1187
535,3.579,-0.2588
536,3.3897,-0.2793
537,3.3945,0.1467
538,3.1201,-0.219
539,3.4265,0.2926
540,3.4884,-0.085
541,3.7284,0.1677
542,3.719,0.0513
543,3.5508,0.0182
544,3.1581,0.0576
545,4.1286,-0.3367
546,3.2381,-0.1144
547,3.5636,-0.2105
548,4.0964,-0.3382
549,3.702,-0.0524
550,3.4652,0.1935
551,4.2642,-0.4466
552,2.8017,-0.0335
553,3.1712,0.0109
554,3.2759,-0.4337
555,2.7978,-0.2479
556,4.1547,0.0237
557,2.683,-0.4103
558,3.5482,-0.3235
559,4.1956,-0.1117
560,3.8038,-0.309
561,3.5237,0.1503
562,3.2898,-0.2479
563,3.464,-0.0019
564,3.3491,0.0467
565,3.5904,0.1941
566,3.1161,-0.1527
567,3.8322,-0.5782
568,3.3584,-0.0673
569,4.0206,0.0813
570,2.8141,-0.0181
571,3.0862,-0.2234
572,2.4965,-0.0316
573,3.4649,-0.1499
574,3.7701,0.3151
575,3.6762,0.2733
576,2.9315,0.0212
577,4.0692,-0.1495
578,3.0781,-0.1952
579,3.8661,0.0179
580,3.1441,0.2317
581,2.6192,0.2919
582,3.8205,0.1829
583,3.6109,-0.0067
584,3.4684,-0.157
585,2.2948,0.1705
586,3.9817,-0.103
587,3.414,-0.2086
588,3.6472,-0.0375
589,3.0353,-0.3662
590,3.896,-0.1482
591,3.939,0.1993
592,3.8099,0.1808
593,4.3413,-0.048
594,4.7739,-0.1691
595,3.3885,-0.0186
596,3.0385,-0.1938
597,3.1372,0.0548
598,2.8312,0.1144
599,4.2142,-0.5539
600,3.4973,0.1223
601,3.4306,-0.22
602,3.2487,-0.2508
603,3.0585,0.1078
604,4.2894,0.1479
605,2.9214,-0.1703
606,3.5082,-0.2431
607,4.0301,-0.0108
608,3.9615,-0.0092
609,3.8007,-0.4131
610,3.5893,-0.3682
611,3.1033,-0.2761
612,4.5411,-0.0289
613,3.0452,-0.0996
614,4.4668,0.0062
615,3.0298,-0.4877
616,3.9684,-0.448
617,3.051,0.0122
618,2.6987,0.0147
619,4.2167,-0.0405
620,3.7116,-0.1993
621,3.8898,-0.1513
622,2.7788,-0.1431
623,3.1043,-0.1661
624,3.9759,-0.0394
625,1.9812,-0.1789
626,3.2892,0.0644
627,2.8213,-0.262
628,3.9396,0.0275
629,4.5102,0.0084
630,4.1166,-0.3297
631,4.4539,-0.3328
632,3.8684,0.014
633,2.5766,0.0611
634,3.7785,-0.1176
635,2.6972,-0.1789
636,3.9434,-0.0234
637,3.59,0.3962
638,3.8058,0.0135
639,3.6563,0.1274
640,4.7852,0.2537
641,4.0735,0.2216
642,3.6607,-0.1483
643,2.926,0.0319
644,2.3704,-0.2384
645,4.3606,0.0216
646,2.6546,0.1429
647,3.4498,0.0161
648,3.8031,-0.123
649,3.3017,-0.1807
650,3.233,-0.5313
651,3.1234,-0.3196
652,3.1428,0.0355
653,3.1041,0.1917
654,3.4806,-0.2591
655,3.403,-0.2904
656,3.3066,-0.1635
657,4.5733,-0.0547
658,3.0763,-0.047
659,3.3936,0.0162
660,3.6796,0.0672
661,3.3486,-0.0407
662,3.969,-0.2387
663,3.6072,-0.1365
664,3.8126,0.0006
665,3.5261,-0.3831
666,4.7528,-0.1818
667,3.0885,-0.0751
668,3.262,-0.1402
669,3.7635,-0.0706
670,2.9825,-0.0171
671,3.2148,-0.2153
672,3.8562,0.0425
673,3.1019,-0.1974
674,3.2313,-0.3306
675,3.5214,-0.2214
676,2.6229,-0.2372
677,3.0655,-0.2037
678,3.4237,0.1046
679,3.0866,0.1777
680,3.8249,-0.0017
681,3.3575,0.1846
682,3.8734,0.0874
683,3.3248,0.1181
684,3.0537,-0.0758
685,2.5773,-0.0158
686,3.3614,-0.2734
687,2.3454,0.0561
688,3.5417,0.2878
689,2.8217,-0.1644
690,3.2857,-0.0447
691,2.903,-0.1917
692,3.9353,0.2453
693,3.8476,-0.1362
694,4.8115,-0.2142
695,4.0211,-0.1213
696,3.3883,-0.0173
697,3.828,0.079
698,3.2184,-0.0026
699,2.3741,-0.1566
700,4.6165,-0.1681
701,3.4283,-0.1363
702,4.0484,-0.0789
703,3.6364,-0.3879
704,2.9522,-0.1008
705,3.0202,-0.1064
706,3.251,-0.2188
707,2.9279,0.0702
708,2.3847,0.0315
709,2.8965,-0.0063
710,3.1875,0.1135
711,3.451,-0.402
712,3.5538,0.0605
713,3.2159,-0.146
714,3.8337,0.1928
715,3.9771,0.0065
716,2.4379,-0.1519
717,3.2404,0.0078
718,3.8046,0.1585
719,2.4908,-0.266
720,3.5079,0.0115
721,3.2193,0.1029
722,3.3191,-0.1473
723,3.1901,-0.0168
724,3.2093,0.0834
725,3.8963,-0.0046
726,4.1225,-0.0136
727,3.0819,0.1626
728,3.2672,0.2013
729,3.2632,0.1054
730,4.7571,0.2544
731,2.8381,-0.0875
732,4.1936,0.0086
733,3.4402,-0.0927
734,2.2186,-0.022
735,3.7779,0.1527
736,3.339,0.0574
737,3.6413,0.0657
738,3.2702,-0.1654
739,4.0114,0.1958
740,3.2977,-0.1312
741,2.4276,-0.1478
742,3.5335,0.0806
743,3.1077,0.0111
744,3.3051,-0.0622
745,2.9264,0.035
746,3.478,-0.1715
747,2.8578,-0.1184
748,2.6505,-0.2908
749,2.8945,-0.0705
750,3.123,0.2384
751,3.3388,0.1402
752,4.0795,-0.1634
753,3.5659,0.092
754,2.5701,0.4923
755,2.8545,0.1478
756,4.1331,-0.1985
757,4.1265,-0.1486
758,3.3748,-0.1137
759,3.9274,-0.1801
760,3.2051,0.0021
761,2.8162,-0.0198
762,3.6536,0.14
763,3.535,0.1452
764,3.7701,-0.1742
765,3.5631,-0.1027
766,3.7293,0.3661
767,4.0577,-0.4594
768,4.4482,-0.135
769,3.4594,-0.0434
770,3.6632,-0.1983
771,3.6482,-0.2441
772,3.1871,-0.2572
773,2.9816,-0.3832
774,3.1421,-0.0764
775,2.9011,0.0545
776,3.2011,-0.2781
777,3.9219,-0.1768
778,3.2364,-0.1806
779,4.0271,-0.304
780,3.8322,-0.2336
781,3.5697,-0.0041
782,3.0283,-0.0962
783,4.3277,0.1392
784,3.3167,-0.4009
785,2.3465,-0.0885
786,3.7373,0.3065
787,5.0399,-0.2487
788,3.3321,0.1365
789,2.7599,0.1483
790,2.4393,0.2277
791,2.3919,-0.0461
792,2.7546,-0.0198
793,2.5648,-0.2716
794,4.2444,0.117
795,2.4383,-0.0188
796,4.5627,0.0787
797,3.2437,0.1205
798,2.7332,0.0146
799,3.0556,-0.1328
800,2.7708,-0.0193
801,2.7976,-0.1546
802,3.3536,-0.3358
803,3.38,-0.1222
804,2.821,0.1906
805,3.2702,-0.4044
806,3.6436,0.2285
807,3.0683,-0.1872
808,3.0249,0.0201
809,3.9936,-0.0577
810,3.8757,-0.3394
811,3.8355,-0.2094
812,4.2863,0.1967
813,2.5229,0.2323
814,3.7295,0.001
815,2.9771,0.1632
816,3.5422,-0.05
817,2.7454,0.3662
818,3.7406,0.2744
819,3.7006,0.3718
820,3.2983,-0.1054
821,3.8904,-0.0787
822,3.8052,-0.0541
823,2.9166,-0.1779
824,3.5536,0.1743
825,3.4466,-0.1779
826,3.23,0.0894
827,3.9558,-0.1935
828,3.2046,-0.1973
829,3.1789,0.3307
830,3.3344,-0.0565
831,2.8764,-0.2586
832,4.0216,-0.056
833,3.1967,-0.0029
834,2.5494,-0.2335
835,3.2002,-0.1622
836,2.8662,0.1145
837,2.9192,-0.5896
838,2.5239,0.2332
839,3.6284,-0.156
840,3.4676,-0.1229
841,3.5242,0.1846
842,3.8886,0.0111
843,3.6956,0.0549
844,3.4176,0.0456
845,3.8587,0.2056
846,3.2644,-0.1299
847,3.9662,0.2817
848,2.4838,0.2865
849,4.3646,0.4999
850,3.4402,-0.0463
851,3.4549,-0.203
852,3.5427,-0.0575
853,4.1917,-0.1225
854,3.4201,-0.1725
855,3.7288,-0.0464
856,2.9748,0.0332
857,4.3208,0.0834
858,2.9202,0.0395
859,3.8791,0.2345
860,2.67,0.0851
861,3.671,-0.1551
862,3.2115,0.556
863,3.7575,-0.2023
864,3.8891,-0.2671
865,3.2345,-0.1803
866,2.9373,0.1724
867,3.1365,-0.054
868,3.692,0.1104
869,3.2721,0.396
870,2.9339,0.0871
871,2.2643,0.2552
872,3.1684,0.0001
873,3.531,-0.0795
874,3.155,0.2001
875,3.4827,-0.2492
876,3.3157,-0.0492
877,3.3865,-0.3181
878,3.7878,0.0007
879,3.5824,-0.2102
880,2.7627,-0.0113
881,4.09,0.0705
882,3.4127,-0.3187
883,3.6112,0.4114
884,4.3239,0.0451
885,3.7829,0.3226
886,3.6894,-0.1235
887,3.6697,-0.0475
888,3.8227,-0.3073
889,3.0927,-0.006
890,3.9747,-0.2409
891,2.2295,0.0843
892,2.9718,0.1994
893,3.9521,0.0174
894,3.3658,0.0494
895,3.6817,0.3524
896,2.8896,0.1148
897,3.066,0.1114
898,3.9959,0.1854
899,3.1656,-0.3893
900,3.0272,-0.4085
901,3.5349,-0.3682
902,3.1824,-0.1493
903,3.4405,0.1557
904,4.1992,0.0515
905,2.8141,0.1993
906,2.6562,-0.3146
907,3.0151,-0.1162
908,2.9797,-0.1561
909,3.2129,0.2019
910,3.4989,0.2728
911,2.1193,0.0446
912,3.4844,-0.3776
913,2.5231,-0.1067
914,3.163,0.1431
915,2.4245,0.5033
916,3.1274,-0.3044
917,4.2099,-0.4918
918,2.2802,-0.0067
919,3.6959,-0.2132
920,3.7107,-0.2376
921,4.5675,-0.3159
922,3.791,0.098
923,3.0261,-0.0121
924,4.1975,0.0558
925,2.9392,0.0811
926,4.073,0.1971
927,3.1704,-0.0822
928,3.0973,0.0232
929,2.9511,-0.1534
930,3.2686,-0.172
931,3.1951,-0.12
932,3.3455,-0.2821
933,3.728,0.397
934,3.6914,-0.4353
935,4.1432,0.054
936,3.8896,0.1248
937,3.0205,-0.0515
938,3.2116,-0.4329
939,3.2866,-0.3818
940,2.108,-0.0019
941,3.5318,-0.0859
942,2.8186,0.0205
943,3.8705,0.0358
944,2.5665,0.0187
945,2.7547,-0.0126
946,2.3753,0.0048
947,3.4095,0.0137
948,3.1964,-0.0199
949,2.8583,-0.0635
950,2.8274,-0.172
951,2.4401,-0.2678
952,3.2175,-0.2082
953,3.9678,0.1518
954,2.9186,0.0588
955,3.3231,-0.0616
956,2.9236,-0.131
957,4.5199,-0.1968
958,3.0771,0.269
959,2.7532,-0.2324
960,3.6244,0.181
961,3.307,-0.0198
962,3.561,-0.2751
963,4.5007,-0.1593
964,2.9768,-0.2797
965,3.3912,-0.0645
966,4.2856,0.0446
967,3.1819,0.0509
968,3.4808,-0.2505
969,3.1382,-0.1272
970,3.0045,0.0425
971,3.1953,0.0824
972,2.9663,0.1686
973,3.2942,0.2749
974,4.2987,0.1729
975,5.0901,-0.0197
976,2.8108,0.4378
977,4.2874,-0.0762
978,3.095,-0.1173
979,3.0996,0.404
980,2.9117,-0.4267
981,2.9072,-0.2208
982,3.1471,-0.1214
983,3.7234,0.2924
984,3.3528,0.0157
985,3.3027,0.4333
986,3.097,0.123
987,3.765,0.194
988,3.1042,-0.1026
989,2.9114,0.1787
990,1.9009,-0.2938
991,2.7251,-0.3242
992,3.1597,0.1132
993,3.3984,0.1398
994,2.2511,-0.1549
995,3.6385,-0.1431
996,3.2117,-0.0938
997,2.9602,0.0421
998,4.0828,0.066
999,3.8903,0.0697
1000,3.7237,-0.2158
