Epoch,Loss_G,Loss_D
274,-0.6472,-0.5939
275,-0.7832,-0.0231
276,-0.8867,-0.4259
277,-0.4531,-0.0561
278,-0.3456,0.3195
279,-0.8534,-0.1355
280,-1.0083,-0.0686
281,-0.4493,-0.2874
282,-0.5694,0.3294
283,-0.8678,-0.447
284,-0.8781,-0.122
285,-0.4096,0.2147
286,-0.5655,-0.3592
287,-0.8633,-0.013
288,-0.6712,0.3506
289,-0.5131,-0.291
290,-0.694,-0.1633
291,-0.5913,0.0031
292,-0.3923,-0.4441
293,-0.6549,0.1146
294,-0.6265,-0.1005
295,-0.6681,-0.0716
296,-0.6249,-0.4351
297,-0.7452,-0.1405
298,-0.9631,-0.2371
299,-0.5055,-0.1362
300,-0.8146,0.255
301,-0.6631,-0.5264
302,-0.6975,-0.3919
303,-0.5742,-0.1734
304,-0.4351,-0.3112
305,-0.8773,-0.2176
306,-0.4515,-0.3657
307,-0.8626,0.0466
308,-0.9586,-0.2914
309,-0.7574,-0.3209
310,-0.9049,-0.4617
311,-0.8793,0.1205
312,-0.6477,-0.1013
313,-0.5026,-0.0141
314,-1.0459,-0.3708
315,-0.8948,0.2345
316,-0.8649,-0.0857
317,-0.7746,0.1927
318,-1.0881,0.3258
319,-0.9932,-0.5388
320,-0.9849,0.134
321,-0.776,-0.1963
322,-0.8785,0.2724
323,-1.1426,0.3607
324,-0.8945,0.1538
325,-1.073,0.0537
326,-1.1578,0.0076
327,-0.8498,0.2635
328,-1.0978,-0.016
329,-1.1511,-0.0185
330,-0.9881,-0.0256
331,-0.8967,0.5203
332,-1.2365,-0.1629
333,-0.8527,0.0839
334,-1.2172,0.0926
335,-0.6521,0.2999
336,-1.0378,-0.0139
337,-0.9643,0.0605
338,-0.9559,0.249
339,-1.158,-0.2657
340,-0.9313,-0.0807
341,-0.9368,0.2458
342,-1.2662,0.3033
343,-1.0822,0.1196
344,-1.1318,0.2333
345,-0.9946,0.108
346,-1.2214,0.0343
347,-1.1068,-0.3784
348,-1.4177,0.2556
349,-1.1698,-0.1149
350,-1.1028,0.0479
351,-1.3386,0.251
352,-1.0862,0.0509
353,-1.2165,0.0818
354,-1.2366,-0.0508
355,-1.1794,-0.0884
356,-1.1545,0.1349
357,-1.3608,0.2156
358,-1.138,0.2474
359,-1.3513,-0.3068
360,-1.1279,-0.0161
361,-0.914,0.1001
362,-0.8477,0.0455
363,-1.1861,-0.4672
364,-1.0996,0.0908
365,-0.9845,-0.0777
366,-1.0429,-0.012
367,-1.0945,-0.3469
368,-1.4434,-0.2019
369,-1.5471,0.098
370,-1.5431,0.1773
371,-0.9105,-0.5755
372,-1.2721,0.2211
373,-1.1163,-0.0942
374,-1.2653,-0.4269
375,-1.2857,0.0467
376,-1.1911,-0.0767
377,-1.1136,0.0494
378,-1.168,-0.0622
379,-1.1416,0.0232
380,-1.4108,0.7913
381,-1.4032,0.0474
382,-1.4888,-0.5513
383,-1.4312,-0.0433
384,-0.841,-0.662
385,-1.1185,-0.5572
386,-1.2273,-0.025
387,-1.1295,-0.1167
388,-1.0637,0.1865
389,-1.5686,-0.4881
390,-1.1046,-0.0393
391,-0.9432,-0.3498
392,-0.7283,-0.2518
393,-1.1104,-0.4725
394,-1.1553,0.3584
395,-0.7991,-0.1157
396,-0.8282,0.0407
397,-1.2402,0.1435
398,-1.2793,-0.1402
399,-1.1649,-0.0001
400,-0.9849,-0.2686
401,-1.0228,0.294
402,-1.3943,0.2781
403,-1.3235,-0.3939
404,-1.3368,0.1846
405,-1.1761,0.1888
406,-1.5921,-0.2428
407,-1.2371,0.0278
408,-1.2553,0.291
409,-1.1729,-0.0529
410,-1.1688,0.0611
411,-1.241,0.3777
412,-1.372,-0.0423
413,-1.0445,0.2456
414,-1.2589,0.3928
415,-1.0132,-0.0923
416,-1.2234,-0.2233
417,-1.6761,0.1155
418,-0.9973,-0.1686
419,-1.1018,0.1332
420,-1.3008,-0.4564
421,-1.1676,0.1923
422,-1.1722,0.0617
423,-1.6087,0.2407
424,-1.1186,-0.0894
425,-1.1544,0.1448
426,-1.4271,0.5599
427,-0.9957,0.053
428,-0.9541,-0.2784
429,-1.322,-0.2254
430,-1.1908,0.1714
431,-0.8168,0.055
432,-1.1841,-0.1482
433,-1.2924,-0.0081
434,-1.1361,0.1017
435,-1.5283,0.3202
436,-1.1616,0.0125
437,-1.2599,-0.3348
438,-0.8967,0.1297
439,-1.1715,0.0678
440,-1.003,-0.0479
441,-1.2207,-0.5381
442,-1.3316,0.3159
443,-1.1849,0.1818
444,-1.2651,0.4441
445,-1.4306,0.0784
446,-1.2114,0.3168
447,-1.1998,0.2374
448,-1.3929,-0.0756
449,-1.3401,0.2776
450,-1.2887,-0.3868
451,-1.0587,0.304
452,-1.1297,-0.4851
453,-1.3725,-0.2637
454,-1.367,-0.3126
455,-0.9977,-0.3124
456,-1.2564,0.2506
457,-1.3654,0.2176
458,-1.3934,0.055
459,-1.4218,-0.3136
460,-1.0919,0.1088
461,-1.2863,-0.0437
462,-1.325,0.3238
463,-1.4006,0.1364
464,-1.0852,0.0781
465,-1.0492,0.1798
466,-1.3272,0.0286
467,-1.4207,-0.0172
468,-1.3187,-0.3995
469,-1.0441,0.1013
470,-1.063,0.2994
471,-1.1331,-0.0285
472,-1.1889,-0.4769
473,-1.1985,0.2113
474,-1.5691,-0.2091
475,-1.1855,0.0011
476,-1.5823,0.1668
477,-1.4317,0.2876
478,-1.1513,0.1828
479,-1.4911,0.1386
480,-1.2917,-0.2304
481,-1.1331,-0.244
482,-1.4811,-0.2812
483,-1.0944,0.3592
484,-1.4059,-0.3872
485,-1.4746,-0.129
486,-1.0302,0.1114
487,-1.4627,0.3139
488,-1.2933,-0.1293
489,-1.3138,0.1714
490,-1.1335,-0.0179
491,-1.2046,0.1856
492,-1.2373,-0.6663
493,-1.2411,-0.0723
494,-1.413,-0.0442
495,-1.0541,-0.5093
496,-1.18,-0.4647
497,-1.4595,0.1802
498,-1.2309,-0.2253
499,-0.9727,-0.1977
500,-1.2372,0.0353
