Epoch,Loss_G,Loss_D
411,-0.2471,-0.213
412,-0.1172,-0.2577
413,0.1166,-0.1313
414,0.1789,-0.4489
415,0.0688,0.0101
416,-0.1672,-0.1491
417,-0.1751,-0.6248
418,-0.057,-0.1321
419,-0.3826,-0.0802
420,-0.3451,-0.141
421,-0.2987,-0.1741
422,-0.1874,-0.0127
423,-0.2391,-0.0336
424,-0.213,0.406
425,-0.7297,0.0644
426,-0.5959,0.241
427,-0.0996,-0.2763
428,-0.1632,0.1187
429,-0.1506,-0.0512
430,-0.1549,-0.0863
431,-0.3896,0.0209
432,-0.3756,0.1029
433,-0.348,0.0285
434,-0.3246,0.0127
435,-0.3494,0.1949
436,-0.2567,-0.0065
437,-0.4895,-0.0826
438,-0.0878,0.0141
439,-0.2974,-0.1262
440,-0.0217,-0.0045
441,-0.6896,-0.0938
442,-0.7094,-0.0308
443,-0.3627,-0.0305
444,-0.1273,-0.1779
445,-0.1614,0.2275
446,-0.2254,0.0381
447,-0.2654,-0.165
448,-0.3339,-0.0526
449,-0.1061,-0.2378
450,-0.2881,0.0418
451,-0.2332,-0.1774
452,-0.5775,-0.1775
453,-0.4271,0.2894
454,-0.103,-0.0858
455,-0.381,-0.2585
456,-0.57,0.0412
457,-0.2854,-0.3884
458,-0.2993,-0.2906
459,-0.2929,0.1902
460,0.1022,-0.0092
461,-0.1282,-0.0513
462,-0.33,0.0169
463,-0.5006,0.3362
464,0.0068,-0.3252
465,-0.4459,0.19
466,-0.3752,0.0606
467,-0.1655,-0.2899
468,-0.0829,-0.0068
469,-0.2346,0.1627
470,-0.2155,0.0975
471,-0.4513,0.1522
472,-0.0882,-0.1698
473,-0.1719,-0.1492
474,-0.3062,0.0253
475,-0.4375,-0.148
476,0.0526,-0.2429
477,-0.3699,-0.1278
478,-0.425,0.0796
479,-0.3335,0.301
480,-0.0753,-0.0679
481,-0.2623,0.2999
482,-0.4494,0.0964
483,-0.1109,-0.0916
484,-0.447,-0.2247
485,-0.4853,0.0854
486,0.0269,0.1132
487,-0.6428,0.0076
488,-0.3494,0.1928
489,-0.2146,0.0822
490,-0.2987,0.2772
491,-0.3157,-0.2402
492,-0.4744,0.0296
493,-0.1171,0.2738
494,-0.2171,-0.2393
495,-0.2101,0.0872
496,-0.2562,0.2328
497,-0.0386,0.0824
498,-0.4694,-0.099
499,-0.0545,-0.1691
500,-0.462,-0.0164
