Epoch,Loss_G,Loss_D
170,-0.1509,0.0014
171,-0.1121,0.2275
172,-0.4217,0.2519
173,-0.0133,0.6219
174,-0.2195,0.1262
175,-0.3181,0.1441
176,0.0447,-0.0715
177,-0.1157,0.2522
178,-0.0258,0.191
179,-0.1753,0.0932
180,-0.3351,0.0538
181,-0.2823,0.4886
182,-0.3786,0.0796
183,-0.3571,-0.1453
184,-0.1892,0.3803
185,-0.3672,0.0428
186,0.1126,0.1086
187,-0.4474,-0.1039
188,-0.2258,0.1206
189,-0.2912,-0.2695
190,-0.2053,0.0847
191,-0.164,-0.1265
192,-0.2144,-0.4214
193,-0.408,0.1994
194,-0.2541,-0.2476
195,-0.355,0.1755
196,-0.2326,0.1428
197,-0.3536,-0.1987
198,-0.3935,-0.4928
199,-0.4045,-0.1184
200,-0.3483,0.1251
201,-0.543,0.1615
202,-0.2083,-0.0776
203,-0.1474,-0.0093
204,-0.1495,0.2279
205,-0.5898,-0.0566
206,-0.2194,0.043
207,-0.3306,0.1039
208,-0.2777,0.1728
209,-0.4022,0.2769
210,-0.0952,-0.4384
211,-0.5303,-0.2633
212,-0.6241,-0.2323
213,-0.4484,-0.2102
214,0.092,0.0524
215,-0.5419,-0.2925
216,-0.4609,-0.2889
217,-0.3242,-0.0902
218,-0.5083,-0.3319
219,-0.5452,-0.0927
220,-0.3206,-0.3437
221,-0.193,-0.6767
222,-0.1759,-0.3557
223,-0.6476,0.0326
224,-0.2785,-0.2781
225,-0.4028,0.1379
226,-0.3003,0.0803
227,-0.5346,0.1499
228,-0.5977,-0.1672
229,-0.6397,-0.1612
230,-0.6036,0.0838
231,-0.2406,-0.1248
232,-0.255,0.1398
233,-0.8203,0.0931
234,-0.6317,0.3035
235,-0.7415,0.3928
236,-0.8128,0.292
237,-0.5993,0.0218
238,-0.5367,-0.0655
239,-0.8895,-0.0522
240,-0.7185,0.2376
241,-0.589,0.2447
242,-0.9138,0.2646
243,-0.6562,0.1119
244,-1.009,-0.0519
245,-0.6794,0.1544
246,-0.6903,-0.1419
247,-0.5402,0.1459
248,-1.0744,0.1953
249,-0.6579,-0.4909
250,-0.4455,0.0726
251,-0.7722,0.2478
252,-0.7493,0.2035
253,-0.3837,0.1278
254,-0.4667,0.0124
255,-0.8073,0.1864
256,-0.5909,-0.0788
257,-0.765,-0.0388
258,-0.5241,0.0886
259,-0.5325,0.2711
260,-0.6209,-0.0976
261,-0.4474,0.3227
262,-0.5474,0.2582
263,-0.4718,0.1405
264,-0.5791,-0.1079
265,-0.4456,0.2708
266,-0.5968,-0.011
267,-0.4231,0.1796
268,-0.6641,0.0605
269,-0.6189,0.3957
270,-0.6177,-0.2392
271,-0.3844,-0.0702
272,-0.5211,-0.0537
273,-0.3716,-0.0316
274,-0.34,-0.2175
275,-0.5493,-0.2733
276,-0.516,-0.3174
277,-0.4206,-0.0565
278,-0.2559,0.198
279,-0.288,-0.2147
280,-0.8049,0.0028
281,-0.2871,0.3764
282,-0.4801,0.0561
283,-0.1824,-0.0692
284,-0.1852,-0.07
285,-0.3694,-0.3208
286,-0.1365,-0.1437
287,-0.3142,-0.1783
288,-0.4432,-0.6011
289,-0.3029,-0.1341
290,-0.2479,0.0073
291,-0.3363,-0.2537
292,-0.5169,-0.008
293,-0.0205,-0.6357
294,-0.1644,-0.1204
295,-0.1862,-0.3347
296,-0.3867,-0.1406
297,-0.2274,-0.2382
298,-0.191,0.2466
299,-0.161,0.0263
300,-0.3729,-0.16
301,-0.3875,-0.4829
302,-0.1419,-0.2471
303,-0.3182,0.0977
304,-0.2528,-0.1715
305,-0.2294,-0.3211
306,-0.3103,0.2703
307,-0.4071,-0.4884
308,-0.5586,-0.3401
309,-0.4717,-0.3758
310,-0.2919,-0.0832
311,-0.4485,-0.1802
312,-0.2794,-0.2195
313,-0.3055,0.4992
314,0.0253,0.0116
315,-0.7243,0.1889
316,-0.0685,0.3194
317,-0.3341,-0.4923
318,-0.3294,-0.258
319,-0.3068,-0.5224
320,-0.4455,0.1289
321,-0.0954,-0.118
322,-0.3235,-0.198
323,-0.6073,0.1768
324,-0.181,-0.0039
325,-0.4896,0.1719
326,-0.1557,0.4199
327,-0.3828,-0.0408
328,-0.3881,0.4236
329,-0.6231,0.1852
330,-0.2977,-0.0021
331,-0.2452,-0.4273
332,-0.3235,0.3104
333,-0.7107,0.2422
334,-0.4474,-0.0699
335,-0.4724,0.1681
336,-0.1431,0.4432
337,-0.4534,0.0804
338,-0.51,0.1533
339,-0.7148,0.3003
340,-0.3454,0.1835
341,-0.6536,-0.2036
342,-0.4082,-0.0038
343,-0.5861,0.2957
344,-0.2957,0.1334
345,-0.5693,0.0129
346,-0.6694,-0.0211
347,-0.4657,-0.2624
348,-0.5814,-0.2266
349,-0.7753,0.1021
350,-0.4936,0.0514
351,-0.6601,-0.0754
352,-0.6955,-0.0648
353,-0.4762,-0.2888
354,-0.8191,0.2718
355,-0.8134,0.0226
356,-0.5967,-0.1848
357,-0.6156,0.1383
358,-0.7872,0.1532
359,-0.8093,-0.0665
360,-0.4437,0.1166
361,-0.3863,-0.1897
362,-0.8717,0.059
363,-0.7317,-0.2714
364,-0.5839,-0.0918
365,-0.8605,0.0608
366,-0.617,-0.1844
367,-0.7302,0.2255
368,-0.6968,0.0119
369,-0.6535,-0.143
370,-0.6191,-0.628
371,-0.8005,-0.2103
372,-0.7195,-0.289
373,-0.5874,0.2025
374,-0.5757,-0.0959
375,-0.4437,0.0293
376,-0.5301,-0.001
377,-0.5457,0.0443
378,-0.6082,-0.106
379,-0.7831,-0.4279
380,-0.7488,-0.4503
381,-0.4403,-0.2308
382,-0.7816,-0.2321
383,-0.5804,-0.0948
384,-0.5713,0.5517
385,-0.8767,-0.1263
386,-0.8001,-0.4272
387,-0.7908,0.0125
388,-0.685,0.1997
389,-0.7346,-0.5404
390,-0.465,-0.0328
391,-0.7502,-0.1194
392,-0.8242,-0.0072
393,-1.0606,0.195
394,-0.7606,0.3157
395,-0.5761,0.0193
396,-0.6865,-0.0696
397,-0.7352,0.0476
398,-0.8782,-0.1919
399,-0.5924,0.0569
400,-0.833,0.2783
401,-0.9402,0.0761
402,-0.7973,-0.2359
403,-0.6979,0.0554
404,-0.8408,-0.8665
405,-1.0517,-0.0799
406,-0.5722,0.0574
407,-0.9117,-0.0125
408,-0.8731,0.0405
409,-0.5094,0.016
410,-0.675,0.1604
411,-0.874,-0.1346
412,-0.6677,-0.0401
413,-0.7327,0.0479
414,-0.7121,0.3327
415,-0.7454,-0.2466
416,-0.748,-0.2643
417,-0.7189,-0.2622
418,-0.431,-0.2537
419,-0.7313,-0.3725
420,-0.9929,0.0027
421,-0.6415,-0.025
422,-0.6994,-0.019
423,-0.7254,0.236
424,-0.7014,-0.1814
425,-0.953,0.2011
426,-0.7553,0.1832
427,-0.8392,-0.0354
428,-0.7034,-0.4071
429,-0.7349,-0.025
430,-0.6685,0.1017
431,-0.7892,-0.1069
432,-0.884,-0.1013
433,-0.8186,0.1479
434,-0.9923,-0.1251
435,-0.5753,-0.107
436,-0.7573,-0.5223
437,-0.7526,-0.0983
438,-0.841,0.4162
439,-0.7023,-0.0222
440,-0.5535,0.0294
441,-0.6918,0.3171
442,-0.6325,0.0534
443,-0.8438,0.0107
444,-0.8448,-0.1873
445,-0.7034,-0.1157
446,-0.8093,-0.3048
447,-0.7707,-0.096
448,-0.6319,0.1676
449,-0.6464,0.2905
450,-0.5436,-0.2264
451,-0.6036,-0.2538
452,-0.5854,-0.1603
453,-0.5347,-0.1852
454,-0.409,0.1218
455,-0.5399,-0.1741
456,-0.6841,-0.1603
457,-0.7101,-0.4215
458,-0.8329,-0.1681
459,-0.7123,-0.512
460,-0.433,0.089
461,-0.7978,0.129
462,-0.3106,-0.6307
463,-0.3611,0.0419
464,-0.5163,-0.142
465,-0.6465,0.2879
466,-0.5831,-0.2446
467,-0.5413,0.0939
468,-0.3855,-0.2802
469,-0.66,0.106
470,-0.5616,-0.1377
471,-0.5464,-0.1805
472,-0.7329,-0.3611
473,-0.6026,-0.1592
474,-0.6056,-0.0842
475,-0.6521,-0.352
476,-0.7774,0.2132
477,-0.9183,-0.2037
478,-0.8,-0.0193
479,-0.7358,-0.2094
480,-0.3469,0.1923
481,-0.5626,-0.0751
482,-0.4625,-0.0369
483,-0.3415,-0.2886
484,-0.8349,-0.1932
485,-0.9685,0.1055
486,-0.6723,-0.3792
487,-0.5442,0.2586
488,-0.3605,-0.0742
489,-0.8441,0.0618
490,-0.6088,0.4835
491,-0.4261,-0.0731
492,-0.9164,-0.4866
493,-0.6925,0.2581
494,-0.6726,0.1549
495,-0.6826,-0.2867
496,-0.4697,0.059
497,-0.6593,0.1878
498,-0.6559,-0.2408
499,-0.806,0.3801
500,-0.7909,-0.3246
501,-0.9643,0.2485
502,-0.7578,0.3843
503,-0.9069,-0.1037
504,-0.7708,-0.2903
505,-0.5796,0.2483
506,-0.7987,-0.2729
507,-1.1749,0.2738
508,-1.0488,-0.0291
509,-0.765,0.0597
510,-0.7708,0.0909
511,-0.7271,0.0626
512,-0.8346,0.1337
513,-0.6465,0.1133
514,-0.8836,0.0575
515,-0.7388,0.0566
516,-0.9117,0.0542
517,-1.0807,-0.3334
518,-0.8008,0.2759
519,-0.8617,-0.3104
520,-0.8953,0.2953
521,-0.7207,0.484
522,-1.0128,0.4021
523,-0.8717,-0.2307
524,-0.6263,-0.0472
525,-0.7565,0.2285
526,-0.9487,-0.0906
527,-0.8285,0.2855
528,-0.7401,0.0315
529,-0.9254,0.035
530,-0.9938,0.3732
531,-0.8686,-0.4143
532,-0.9164,0.0884
533,-0.508,-0.1069
534,-0.7609,-0.0357
535,-0.6861,0.1613
536,-0.7253,0.0253
537,-0.9225,-0.5115
538,-0.7264,-0.4464
539,-1.0262,-0.044
540,-1.0151,0.1566
541,-1.2144,0.1334
542,-0.7099,0.1582
543,-1.0044,0.1445
544,-0.8559,0.2653
545,-0.7683,-0.0732
546,-0.93,-0.0556
547,-0.9526,-0.0544
548,-1.0132,-0.1424
549,-0.7606,-0.2339
550,-0.9945,-0.2237
551,-1.0449,0.064
552,-0.6978,-0.3183
553,-0.8915,-0.4359
554,-0.9707,-0.0199
555,-0.9488,-0.114
556,-0.9066,0.0469
557,-0.8518,-0.0178
558,-0.7554,0.0352
559,-0.7689,-0.2724
560,-0.5459,-0.0495
561,-1.0442,-0.2677
562,-0.7252,0.1266
563,-0.8137,0.0625
564,-0.5454,0.1738
565,-1.09,-0.056
566,-0.802,0.0136
567,-0.9643,-0.4145
568,-1.2405,-0.0364
569,-0.7978,-0.2664
570,-0.6845,0.0494
571,-0.8441,-0.0706
572,-0.7446,-0.0793
573,-0.7795,0.0649
574,-0.7847,-0.1949
575,-0.9999,-0.0836
576,-0.8653,-0.1811
577,-0.7998,-0.2128
578,-0.6631,0.285
579,-0.9229,0.1462
580,-1.0342,-0.1474
581,-0.8594,-0.1321
582,-1.0135,-0.2911
583,-0.8248,0.1161
584,-0.8951,0.0534
585,-0.8573,0.0023
586,-0.8369,0.0358
587,-0.7117,-0.1489
588,-0.7104,-0.5661
589,-0.7651,-0.1602
590,-0.9497,0.1212
591,-0.911,0.2076
592,-0.8413,-0.0011
593,-0.7441,-0.0655
594,-0.9568,-0.2195
595,-0.9514,0.0689
596,-0.7561,0.559
597,-1.0916,-0.1796
598,-0.6422,0.1007
599,-0.7839,-0.2858
600,-0.7441,-0.0347
601,-0.9741,0.1467
602,-0.7724,-0.0739
603,-0.9013,-0.2512
604,-0.7204,-0.351
605,-1.0333,-0.4054
606,-0.7882,0.1469
607,-0.8799,0.0202
608,-0.5934,-0.4182
609,-0.9584,0.0068
610,-1.0808,0.1101
611,-0.6847,0.0506
612,-0.959,-0.1148
613,-0.9643,0.1556
614,-0.806,0.2865
615,-0.9507,0.495
616,-1.0891,-0.1184
617,-1.1179,0.1428
618,-0.9104,0.0337
619,-0.8123,0.1413
620,-0.9342,0.3982
621,-0.7507,-0.0922
622,-0.7413,0.0615
623,-0.6949,-0.2691
624,-0.6667,0.0475
625,-0.74,0.2362
626,-0.626,-0.2512
627,-0.638,0.26
628,-0.9668,0.1073
629,-0.6904,-0.1672
630,-0.6865,0.1255
631,-0.7005,0.0728
632,-0.7381,0.1003
633,-0.9335,-0.1508
634,-0.8795,0.0296
635,-0.8144,0.0632
636,-0.7448,-0.0412
637,-0.7528,-0.2171
638,-0.8734,-0.2382
639,-0.3326,0.0534
640,-0.8921,-0.1586
641,-0.7212,0.1368
642,-0.6213,0.0585
643,-0.9762,-0.3608
644,-0.6428,-0.1988
645,-0.6227,0.1475
646,-0.6848,0.0251
647,-0.5404,-0.0646
648,-0.7513,-0.2653
649,-0.8246,-0.7175
650,-1.0857,-0.1143
651,-0.6695,0.175
652,-0.7156,-0.129
653,-0.4474,-0.0062
654,-0.7145,0.2305
655,-0.8399,0.2331
656,-0.6856,0.0545
657,-0.5433,-0.0218
658,-0.7164,-0.2672
659,-1.071,-0.074
660,-0.514,-0.3202
661,-0.8687,-0.3024
662,-0.4927,-0.2999
663,-0.6876,-0.1096
664,-0.598,0.0631
665,-0.5445,0.2898
666,-0.6262,-0.022
667,-0.8724,0.1092
668,-1.0086,-0.0192
669,-0.869,-0.1858
670,-0.7619,-0.2045
671,-1.2305,0.2274
672,-0.9073,-0.2474
673,-0.9149,-0.2881
674,-0.8908,-0.1007
675,-0.7584,-0.1743
676,-0.556,-0.1942
677,-0.93,-0.1536
678,-1.013,-0.086
679,-0.9935,-0.3684
680,-1.1245,0.3382
681,-0.8301,-0.2031
682,-0.6868,-0.152
683,-1.0873,-0.2487
684,-1.0578,-0.2589
685,-0.9936,-0.2428
686,-0.8239,-0.2864
687,-0.6858,-0.2396
688,-1.1423,-0.1881
689,-0.8098,-0.2087
690,-0.8085,0.1222
691,-0.8464,0.0071
692,-0.8503,-0.1427
693,-1.0803,-0.4629
694,-1.0769,0.2717
695,-0.8999,-0.1801
696,-0.9925,-0.246
697,-0.9525,0.1613
698,-0.8723,0.433
699,-1.0142,-0.0985
700,-0.9466,0.08
701,-1.0566,-0.2149
702,-0.9983,-0.3496
703,-1.1292,0.1172
704,-0.9852,0.586
705,-1.0756,0.2515
706,-0.8179,0.1994
707,-0.9298,-0.1949
708,-0.9599,0.348
709,-1.0671,0.1506
710,-1.0804,-0.154
711,-1.0242,-0.3681
712,-1.0409,-0.0274
713,-0.9843,-0.1915
714,-1.151,-0.2605
715,-1.5079,-0.2105
716,-1.2235,0.0802
717,-0.8988,0.0662
718,-0.9251,0.3255
719,-0.8736,-0.3799
720,-1.0334,-0.1375
721,-1.0722,0.0874
722,-1.1645,-0.2191
723,-1.0676,0.2246
724,-1.1895,-0.3626
725,-0.942,0.0201
726,-0.8159,0.2027
727,-1.0975,-0.0077
728,-1.0249,-0.2676
729,-1.1779,-0.0053
730,-1.0335,-0.0835
731,-0.8718,-0.1306
732,-1.0109,0.2823
733,-1.2252,-0.1671
734,-1.1327,0.378
735,-1.2929,0.0871
736,-1.1728,0.1589
737,-1.1324,-0.201
738,-0.7836,-0.1503
739,-0.8138,0.1288
740,-0.9618,0.0679
741,-0.9491,0.0195
742,-0.9777,-0.4017
743,-0.9631,0.0995
744,-1.2812,0.1852
745,-1.0595,0.2188
746,-0.8914,0.0124
747,-1.379,0.1967
748,-1.2305,0.0912
749,-1.1399,0.0509
750,-1.0181,-0.2041
751,-0.7663,-0.4255
752,-1.1089,0.2932
753,-0.873,0.2149
754,-1.1982,-0.2591
755,-0.9705,0.1008
756,-0.7467,0.058
757,-0.9557,-0.2734
758,-1.1617,0.0233
759,-0.9977,0.2984
760,-1.1912,-0.2474
761,-1.3282,0.2227
762,-1.1011,0.15
763,-0.7938,-0.3272
764,-0.7531,0.0957
765,-1.2095,-0.0806
766,-1.0374,-0.1643
767,-0.9083,-0.33
768,-0.812,0.262
769,-1.4047,-0.4404
770,-1.1743,-0.2162
771,-1.1439,0.0437
772,-1.1572,0.1997
773,-1.3322,-0.1031
774,-1.1717,-0.3724
775,-1.0854,0.1836
776,-0.803,0.2666
777,-0.917,0.0581
778,-0.768,0.0997
779,-0.978,-0.3627
780,-1.1561,-0.4959
781,-1.2042,-0.2072
782,-0.7637,-0.1642
783,-1.4056,-0.0126
784,-1.1426,0.5585
785,-0.7517,0.1843
786,-0.9502,-0.251
787,-1.2517,0.0103
788,-1.0502,-0.4587
789,-1.0483,0.1356
790,-1.0964,-0.3477
791,-1.1063,-0.4138
792,-1.2899,-0.0567
793,-1.1637,0.0635
794,-1.1739,-0.2255
795,-0.9435,0.1319
796,-0.9591,-0.0079
797,-0.8447,-0.2764
798,-1.0457,0.439
799,-1.0254,-0.2343
800,-1.1106,-0.3577
801,-0.7516,-0.0966
802,-1.1065,-0.0697
803,-0.682,-0.1738
804,-0.9497,-0.5494
805,-0.8731,0.0029
806,-0.753,0.2232
807,-0.7647,-0.0582
808,-0.9975,0.0867
809,-0.9885,-0.1899
810,-1.019,-0.1983
811,-0.8461,-0.0945
812,-1.1439,-0.3941
813,-0.6538,-0.0567
814,-1.0511,0.252
815,-0.8825,-0.1875
816,-0.933,-0.3822
817,-1.0227,-0.2919
818,-0.7962,-0.2697
819,-0.7918,0.0315
820,-1.0904,0.2891
821,-0.8631,-0.082
822,-1.2016,-0.1648
823,-0.8444,0.0238
824,-0.7782,-0.1146
825,-0.8963,0.758
826,-1.0224,-0.2668
827,-0.8112,-0.0391
828,-0.8371,0.2811
829,-1.0102,-0.4016
830,-1.0444,0.1783
831,-0.7217,-0.3689
832,-0.6759,-0.2998
833,-0.8191,0.1434
834,-0.7111,-0.0314
835,-0.8141,-0.2249
836,-1.0913,-0.4597
837,-0.845,0.3169
838,-0.9355,-0.1817
839,-0.8008,-0.2616
840,-1.0499,-0.0706
841,-0.9942,0.3494
842,-0.9701,-0.0704
843,-0.7895,-0.1391
844,-0.8735,0.0395
845,-0.8104,-0.0235
846,-0.99,-0.0926
847,-0.8675,0.1077
848,-1.095,-0.167
849,-0.7702,0.1348
850,-0.825,-0.169
851,-0.9625,-0.3089
852,-0.898,-0.1927
853,-0.6679,0.1924
854,-0.9965,-0.3784
855,-0.8982,-0.0652
856,-0.8305,-0.3053
857,-0.7022,-0.0384
858,-0.819,-0.1146
859,-0.6829,-0.2031
860,-0.89,-0.4073
861,-1.0849,-0.0041
862,-0.6793,-0.033
863,-0.7837,-0.3905
864,-0.6847,0.0867
865,-0.8953,0.0236
866,-0.9698,-0.0327
867,-0.9071,-0.1094
868,-1.0043,-0.2764
869,-1.0695,-0.0231
870,-0.7827,-0.384
871,-0.7127,-0.2503
872,-1.0205,-0.2598
873,-0.8912,-0.3695
874,-1.1022,-0.3026
875,-0.7994,-0.1394
876,-1.0606,-0.3534
877,-0.4879,-0.1404
878,-0.9183,0.0434
879,-1.2149,-0.31
880,-0.7234,-0.233
881,-1.0299,-0.2155
882,-0.8699,-0.092
883,-0.8521,-0.0134
884,-1.095,-0.2226
885,-0.8531,-0.0874
886,-0.9651,-0.318
887,-0.969,0.0948
888,-0.8684,-0.0017
889,-0.92,0.0977
890,-1.008,0.0834
891,-1.0446,-0.2286
892,-1.1475,-0.077
893,-0.8403,0.0054
894,-0.9612,-0.1496
895,-1.0107,0.099
896,-0.9187,-0.1518
897,-0.8435,-0.0972
898,-1.3277,-0.1271
899,-0.9894,0.2926
900,-1.0642,-0.3776
901,-1.0453,0.1292
902,-0.9628,-0.2829
903,-1.184,-0.0161
904,-1.008,0.0325
905,-0.8632,-0.2933
906,-1.1411,-0.6143
907,-1.0177,-0.3585
908,-1.0676,-0.1331
909,-0.9049,-0.4746
910,-0.9559,0.2028
911,-1.1039,-0.0808
912,-0.95,0.1542
913,-0.8821,-0.4668
914,-0.7297,0.3076
915,-1.0868,-0.0349
916,-0.83,-0.4522
917,-1.0163,0.1633
918,-1.1733,0.2583
919,-1.1706,-0.0018
920,-1.0711,-0.1918
921,-0.9426,-0.0381
922,-0.963,0.3059
923,-0.8378,-0.0377
924,-0.6679,0.3167
925,-0.7113,-0.054
926,-1.1208,-0.4581
927,-0.9996,-0.1827
928,-1.0063,-0.1317
929,-1.0589,0.1027
930,-0.9184,-0.034
931,-0.6656,-0.2603
932,-0.8879,0.0951
933,-0.8896,-0.2655
934,-0.9898,0.3629
935,-1.0575,0.4682
936,-1.1632,-0.284
937,-0.8693,-0.0969
938,-0.8273,-0.1786
939,-0.9692,0.2257
940,-0.8691,-0.442
941,-1.055,0.3264
942,-1.112,-0.0242
943,-1.2643,-0.3818
944,-0.9094,-0.0277
945,-1.3765,0.2288
946,-1.1298,-0.0529
947,-1.1841,0.2064
948,-1.2672,-0.0339
949,-0.8041,-0.2223
950,-1.0621,-0.2152
951,-0.8518,0.4305
952,-0.8172,0.1768
953,-0.9513,0.1674
954,-0.9165,-0.0302
955,-0.9691,-0.1951
956,-0.9597,-0.2379
957,-0.7767,-0.1154
958,-0.9872,0.0699
959,-0.8306,-0.132
960,-0.9263,-0.0758
961,-0.8026,0.1178
962,-0.7449,0.0876
963,-0.7294,-0.0259
964,-0.7215,-0.3834
965,-0.8877,-0.5207
966,-0.6764,0.2062
967,-0.7624,-0.0071
968,-0.8167,-0.0648
969,-0.8447,-0.5337
970,-0.6504,-0.0182
971,-0.9432,0.0252
972,-0.71,-0.3611
973,-0.7628,-0.2178
974,-0.7875,-0.0238
975,-0.6038,-0.271
976,-0.7483,0.1584
977,-0.683,-0.1415
978,-0.7354,-0.0558
979,-0.8262,-0.4524
980,-0.9868,-0.2024
981,-0.7601,0.0903
982,-0.5595,-0.3731
983,-0.9079,-0.1609
984,-0.7272,-0.0657
985,-0.6189,0.2152
986,-0.6731,-0.1336
987,-0.8557,-0.2099
988,-0.5474,-0.0479
989,-0.7438,-0.2408
990,-0.793,-0.2842
991,-0.806,-0.4295
992,-0.9245,0.257
993,-0.7606,-0.3435
994,-0.497,-0.2702
995,-0.6386,-0.6402
996,-0.7899,-0.6285
997,-0.7957,-0.0365
998,-0.7979,-0.1204
999,-0.7322,-0.0102
1000,-0.81,0.1019
