Epoch,Loss_G,Loss_D
463,3.2458,-0.4924
464,3.4523,-0.094
465,2.6556,-0.13
466,3.8896,-0.2696
467,2.673,-0.0187
468,3.6062,0.067
469,3.695,-0.0002
470,3.9853,-0.0434
471,3.9279,-0.1804
472,2.1951,0.0619
473,3.5148,-0.1631
474,3.8549,-0.2811
475,4.3183,0.2653
476,3.3319,0.1215
477,3.3467,-0.1155
478,3.1479,-0.264
479,3.1939,-0.2142
480,3.7024,-0.1005
481,3.5803,-0.2525
482,4.5281,0.0617
483,2.9239,-0.1613
484,3.9904,-0.1459
485,3.2405,0.0485
486,2.9272,-0.2393
487,3.4861,-0.0057
488,2.4411,-0.0497
489,2.7297,-0.1102
490,3.8783,-0.0126
491,4.2057,-0.1769
492,3.2861,-0.4972
493,4.051,-0.1126
494,2.4513,0.1334
495,3.6823,0.0932
496,4.1565,-0.2297
497,3.5134,-0.2049
498,2.5399,-0.3399
499,3.9806,-0.543
500,4.2259,0.0309
501,2.9615,-0.3662
502,3.4046,-0.0828
503,1.9146,-0.3419
504,2.2611,-0.1186
505,3.1293,-0.1793
506,3.3338,-0.2234
507,2.9598,-0.1098
508,3.1133,0.0929
509,3.1643,0.0379
510,3.6166,-0.1167
511,3.4466,-0.2689
512,3.3231,-0.1891
513,2.6099,-0.3222
514,3.3439,-0.0063
515,4.2031,0.1739
516,3.1615,0.0711
517,2.708,-0.2119
518,3.4884,-0.2382
519,2.8308,-0.2042
520,3.9616,-0.0814
521,3.3929,-0.159
522,3.2891,-0.2657
523,3.0407,0.0104
524,2.9831,-0.1368
525,2.4116,0.0084
526,2.9492,-0.6426
527,3.1336,-0.0422
528,3.5026,0.3696
529,3.9504,-0.1262
530,2.626,0.0607
531,3.6401,0.0002
532,3.4038,-0.077
533,4.0477,-0.1269
534,2.92,-0.0884
535,2.7429,0.1223
536,3.3841,0.1469
537,3.8705,-0.2832
538,3.1169,-0.3043
539,2.6066,-0.1683
540,2.8258,-0.3775
541,4.4676,-0.4199
542,3.1239,0.2528
543,2.6189,-0.1279
544,2.9425,-0.2477
545,3.2133,0.0497
546,3.8684,-0.434
547,3.5792,-0.0016
548,2.6139,0.1391
549,3.7968,-0.0518
550,3.5463,-0.1703
551,2.918,0.0179
552,3.4267,0.08
553,3.1519,-0.3334
554,3.2648,-0.2613
555,3.204,0.1891
556,2.9156,-0.1695
557,3.9864,-0.4207
558,3.1888,0.1251
559,3.1951,-0.2574
560,2.4728,-0.0823
561,3.9019,0.2783
562,2.9157,-0.1446
563,2.84,-0.3388
564,3.2971,0.0531
565,3.1199,-0.3535
566,2.105,-0.3146
567,3.5426,-0.0807
568,2.0523,0.1276
569,4.1819,-0.1975
570,3.2496,0.0812
571,4.0175,-0.0072
572,3.2019,-0.0496
573,4.1545,-0.097
574,3.491,-0.3097
575,3.7205,-0.0559
576,2.847,-0.1229
577,3.0992,-0.0162
578,3.6575,-0.1645
579,3.488,0.1954
580,2.7464,0.0228
581,3.1633,-0.2243
582,2.9244,-0.0358
583,3.5098,0.256
584,2.5322,-0.4198
585,3.1929,0.0919
586,2.8292,-0.2387
587,3.889,-0.2783
588,3.9884,-0.2234
589,3.1155,-0.0775
590,1.5534,-0.1052
591,3.9347,-0.0528
592,2.351,0.1355
593,3.1077,0.133
594,2.2997,-0.1004
595,2.6063,0.1031
596,3.1468,-0.1899
597,2.5379,-0.2421
598,2.7364,-0.0675
599,3.2626,0.1025
600,3.4157,-0.4374
601,4.0399,0.1607
602,4.0815,-0.0738
603,2.3862,-0.1494
604,2.2294,-0.2528
605,2.3751,-0.2356
606,3.2159,-0.1923
607,3.1881,0.0395
608,3.6583,-0.0805
609,2.6687,0.1191
610,2.6459,-0.2717
611,3.6985,0.037
612,2.4148,-0.0087
613,3.4436,-0.0312
614,3.0865,-0.3418
615,2.7941,-0.1519
616,3.9278,0.0656
617,2.5458,-0.0139
618,3.0309,-0.0887
619,3.4859,-0.0926
620,2.694,-0.0851
621,3.7788,-0.3158
622,3.1116,-0.0297
623,3.0632,-0.1797
624,3.0246,-0.2118
625,2.9904,-0.359
626,2.5481,-0.1337
627,3.8516,0.0231
628,3.4179,0.0536
629,3.3819,0.168
630,4.0085,-0.3772
631,3.1077,0.1626
632,2.3473,-0.191
633,3.1554,-0.2067
634,2.7839,-0.0248
635,3.6347,-0.2556
636,3.5455,-0.13
637,3.3324,-0.1333
638,3.2463,0.0771
639,3.1967,0.0576
640,3.1308,0.0126
641,2.5684,0.0089
642,2.9095,0.1966
643,3.6948,-0.3914
644,2.8377,-0.0133
645,2.9159,-0.2795
646,2.9651,-0.0166
647,2.6284,0.1952
648,3.0116,-0.4356
649,3.9773,-0.4001
650,3.6842,-0.3747
651,2.9491,0.1375
652,2.467,0.2765
653,4.0283,0.2532
654,3.6176,-0.243
655,2.9646,0.2013
656,3.5861,-0.3599
657,2.741,-0.3464
658,2.9134,0.3287
659,2.6707,0.0143
660,2.8246,-0.053
661,3.3048,-0.1682
662,1.9931,-0.1848
663,2.6068,-0.0721
664,3.6873,-0.0389
665,2.7285,-0.374
666,2.7187,0.0
667,2.2307,0.272
668,3.4742,-0.2041
669,3.4511,-0.2604
670,2.3198,-0.318
671,2.2324,0.034
672,2.2452,-0.1483
673,2.5049,-0.1127
674,3.1699,-0.1098
675,3.8666,0.0857
676,3.8986,-0.1231
677,2.8354,-0.2172
678,3.044,-0.0305
679,4.4872,-0.2796
680,2.9339,-0.1123
681,2.4864,-0.2785
682,2.3491,0.1413
683,2.3061,-0.279
684,2.4545,-0.0841
685,3.9525,0.0787
686,2.6985,-0.1569
687,3.089,0.2256
688,4.0481,0.292
689,3.6487,0.0758
690,3.792,-0.3304
691,2.3463,0.4276
692,3.701,-0.1234
693,3.2032,0.0113
694,2.5574,-0.1162
695,3.148,0.2147
696,3.5763,-0.1989
697,3.3696,0.1044
698,2.3775,-0.0724
699,3.0711,-0.3199
700,2.3589,0.0213
701,3.3111,-0.0949
702,3.3275,-0.5989
703,2.5523,-0.0565
704,3.0992,0.0191
705,2.3517,0.173
706,2.7339,-0.1597
707,2.6875,-0.0477
708,2.4907,-0.161
709,3.3066,-0.0608
710,3.0107,-0.0814
711,2.9679,-0.2244
712,2.726,0.032
713,2.9312,-0.0843
714,3.3041,-0.2126
715,1.9414,0.0914
716,3.1954,-0.1425
717,2.2151,0.1069
718,2.5547,-0.436
719,2.952,0.1646
720,3.7022,0.0499
721,3.3503,0.1732
722,2.5334,-0.1754
723,3.5355,-0.0103
724,2.1625,-0.3406
725,3.8047,-0.352
726,2.0673,-0.3096
727,2.7893,-0.3517
728,3.0942,-0.4205
729,2.9949,-0.1927
730,2.9565,-0.429
731,3.385,0.0988
732,3.046,-0.355
733,3.6778,-0.2056
734,3.9145,-0.2386
735,3.2521,0.026
736,3.604,-0.0414
737,3.7349,-0.1451
738,3.2387,-0.4767
739,3.4507,-0.2211
740,2.1061,-0.0137
741,2.7019,0.1141
742,4.0774,-0.1969
743,3.3322,0.0116
744,2.6128,0.0325
745,3.7493,-0.0373
746,3.9138,-0.0594
747,4.1483,0.1462
748,3.6534,-0.4425
749,2.4021,-0.0401
750,3.1094,0.0811
751,3.0287,-0.412
752,2.6481,0.2458
753,2.3241,0.231
754,1.9623,-0.2098
755,3.4543,-0.6794
756,2.5703,0.1578
757,3.2379,-0.3059
758,3.4657,-0.2336
759,2.9386,-0.2297
760,3.1997,0.0057
761,2.5877,-0.2976
762,3.1617,0.2276
763,2.509,0.1083
764,3.4401,-0.0999
765,3.4179,-0.2279
766,3.0424,-0.2737
767,4.0614,0.0046
768,2.266,0.0293
769,3.1965,0.0089
770,2.0161,-0.2487
771,2.4558,-0.4915
772,2.5931,0.2462
773,2.3846,-0.1865
774,2.7589,0.1314
775,3.503,-0.4925
776,2.2151,0.126
777,2.1321,-0.0976
778,3.5671,0.0347
779,2.85,-0.118
780,2.2194,-0.1466
781,2.4262,0.1354
782,2.893,0.1246
783,3.6079,0.1458
784,3.1391,-0.1741
785,3.0232,-0.1393
786,3.0215,-0.3605
787,3.2498,0.1301
788,2.5163,-0.0826
789,2.9654,-0.0434
790,3.6381,-0.1762
791,3.796,0.2629
792,2.4719,-0.1426
793,2.5058,-0.1577
794,3.2656,-0.1391
795,2.845,-0.0022
796,4.4354,0.0557
797,2.696,-0.1897
798,3.3524,0.1516
799,3.3932,0.0374
800,2.907,0.2341
801,2.6116,-0.0189
802,3.3796,0.3274
803,2.5266,0.2949
804,3.4171,-0.0267
805,2.5231,-0.2084
806,2.8263,0.0139
807,4.0669,-0.2136
808,2.8489,0.3946
809,3.3366,0.0493
810,3.3064,-0.02
811,2.5536,0.1081
812,2.3778,0.1904
813,1.7319,0.1088
814,1.8974,-0.0823
815,2.8599,-0.3916
816,2.3445,0.2083
817,2.7706,0.0655
818,2.4823,-0.0416
819,2.2472,-0.0682
820,2.9198,0.1519
821,2.8593,0.3983
822,2.6313,-0.244
823,3.3215,-0.1346
824,2.7481,-0.2355
825,3.7386,0.1816
826,2.7958,0.3381
827,2.3985,-0.03
828,3.6452,0.3016
829,2.9857,-0.0875
830,2.9943,-0.0791
831,2.2674,0.172
832,2.6347,-0.1119
833,3.4629,0.0251
834,3.0579,0.0992
835,2.9613,-0.2552
836,2.8977,-0.2089
837,2.7089,0.0175
838,2.47,-0.2417
839,2.1019,0.1138
840,1.5012,0.044
841,3.3604,0.0529
842,3.419,-0.4068
843,3.4215,-0.058
844,2.764,-0.1823
845,3.4287,-0.0466
846,3.0325,0.2316
847,4.8509,-0.0108
848,2.8638,-0.5219
849,3.4857,-0.1989
850,3.7879,0.0874
851,2.7805,-0.0053
852,3.0351,-0.0309
853,2.5794,-0.1252
854,2.7713,-0.4577
855,2.6826,-0.0933
856,3.0318,-0.2523
857,4.362,-0.1967
858,3.8829,-0.2582
859,3.2616,0.2502
860,3.1659,-0.2718
861,3.2212,-0.0839
862,2.9946,0.2325
863,3.0699,0.0706
864,2.4378,0.0395
865,3.3013,0.2116
866,3.3493,-0.0095
867,3.8342,-0.1973
868,2.8102,-0.3568
869,2.0916,-0.2283
870,3.2843,-0.3741
871,3.7187,0.3947
872,2.99,-0.1405
873,2.6916,-0.3826
874,3.4696,0.2404
875,3.4452,0.4547
876,2.7777,0.0773
877,3.6349,0.4172
878,3.4657,-0.1961
879,2.4593,-0.2437
880,3.8597,0.0059
881,3.675,-0.0808
882,2.944,-0.1758
883,3.1966,-0.3382
884,2.8042,-0.4896
885,2.6844,-0.3004
886,2.6947,-0.2112
887,2.7078,-0.1868
888,3.0831,-0.0279
889,3.1146,0.0022
890,2.6327,0.3208
891,3.0603,0.2583
892,2.8404,-0.5315
893,4.5673,0.0731
894,3.134,0.4786
895,2.4364,-0.2419
896,2.5502,-0.0083
897,3.1898,0.0698
898,3.0557,0.0856
899,3.8537,-0.0807
900,3.0273,0.073
901,3.222,-0.0507
902,3.5292,-0.1436
903,3.2962,0.0287
904,2.903,0.1135
905,3.1038,0.1118
906,3.5529,-0.253
907,2.651,-0.5668
908,3.3702,-0.1889
909,3.4314,0.029
910,2.3829,0.0356
911,3.1985,0.0024
912,3.2065,0.3169
913,3.4021,0.21
914,3.9303,-0.1669
915,3.2758,-0.0844
916,3.3864,-0.2969
917,3.3177,0.19
918,4.1293,-0.6523
919,2.935,-0.2244
920,2.0824,0.0551
921,2.2093,-0.6893
922,2.4363,-0.1164
923,3.6371,0.0217
924,3.7859,-0.3367
925,2.9749,0.0807
926,2.7787,-0.2606
927,3.7757,-0.2875
928,3.0755,-0.0452
929,2.8642,0.1619
930,2.6865,0.1637
931,4.263,0.0927
932,3.3997,0.1629
933,3.1193,-0.0831
934,2.7459,0.1082
935,2.3406,0.2101
936,2.7475,0.2096
937,2.4806,0.2318
938,4.169,-0.3941
939,2.6144,0.0415
940,2.5111,-0.0991
941,3.356,-0.0969
942,2.9964,0.2401
943,2.7132,0.2357
944,2.8233,0.4684
945,2.5427,0.1974
946,3.0268,-0.2052
947,4.2122,0.4848
948,3.2896,-0.2465
949,2.8276,-0.4679
950,4.2005,-0.1797
951,3.7138,-0.1546
952,2.506,-0.3577
953,3.4052,0.3363
954,3.0738,-0.1126
955,4.4223,-0.2151
956,3.306,-0.1422
957,2.5005,0.2837
958,2.7498,-0.2338
959,2.9561,-0.361
960,3.0863,-0.1834
961,2.8237,0.1188
962,2.8681,-0.2304
963,3.7851,0.1674
964,4.3563,0.0383
965,3.7719,-0.1083
966,2.8772,-0.0489
967,3.6235,-0.1865
968,3.685,-0.0212
969,3.0865,-0.3676
970,2.5842,-0.151
971,2.2972,-0.4767
972,3.392,0.2905
973,3.4767,-0.4861
974,2.4499,0.1931
975,2.8277,0.0766
976,2.0428,-0.2045
977,3.4335,-0.0479
978,2.2705,-0.269
979,2.723,-0.3521
980,3.3139,0.1308
981,3.1641,-0.1273
982,2.7498,-0.3886
983,3.631,-0.1637
984,2.8129,0.0547
985,3.0462,-0.2911
986,2.9939,-0.366
987,3.968,0.2501
988,2.578,0.133
989,2.674,-0.1658
990,2.7865,0.0224
991,4.1438,-0.473
992,3.3118,-0.392
993,3.5828,-0.028
994,2.7914,0.1591
995,3.3907,0.1734
996,4.1518,-0.429
997,3.5415,-0.1521
998,3.995,-0.1268
999,3.7131,0.008
1000,3.6838,0.1278
1001,3.7985,-0.1756
1002,2.5904,0.2849
1003,3.6222,-0.1435
1004,2.8694,-0.0939
1005,2.8063,-0.1265
1006,2.2164,-0.2828
1007,3.6292,0.158
1008,3.4885,-0.1543
1009,3.057,-0.1181
1010,2.4766,-0.1919
1011,2.5214,0.2991
1012,3.329,-0.1221
1013,3.2052,0.1041
1014,3.4888,0.4254
1015,2.7022,-0.0039
1016,3.099,-0.2266
1017,2.5287,0.2696
1018,3.4019,-0.0219
1019,2.1523,-0.1313
1020,3.0921,-0.1616
1021,2.7403,0.1689
1022,2.7871,-0.2982
1023,3.8543,-0.3554
1024,3.0451,-0.25
1025,2.5922,-0.3465
1026,2.4405,-0.1631
1027,3.0258,-0.0986
1028,3.6068,0.27
1029,3.5067,0.0471
1030,2.9803,0.1762
1031,3.0451,-0.3538
1032,2.795,0.1439
1033,3.5684,-0.278
1034,2.725,-0.6248
1035,3.6163,0.1356
1036,3.3101,-0.1473
1037,2.5572,-0.4867
1038,2.9471,-0.0663
1039,3.0228,-0.225
1040,3.2001,-0.5021
1041,3.6823,0.0259
1042,2.2577,0.3175
1043,3.7582,-0.3005
1044,2.0742,0.2315
1045,3.5382,0.3645
1046,1.842,0.3403
1047,2.5602,-0.2541
1048,3.0564,-0.2814
1049,3.0741,-0.2261
1050,3.6218,0.1227
1051,3.3019,0.2451
1052,3.5552,-0.1583
1053,2.9466,-0.0835
1054,3.5829,0.1682
1055,3.1088,-0.069
1056,2.6385,-0.0456
1057,3.2581,-0.07
1058,3.0667,-0.0894
1059,3.3974,0.09
1060,2.7978,0.0105
1061,2.2936,-0.5208
1062,3.9198,-0.1004
1063,2.9576,-0.2874
1064,2.722,-0.3815
1065,2.8501,0.0091
1066,2.9843,-0.0463
1067,2.3654,-0.0206
1068,2.0438,-0.0916
1069,2.9983,0.0596
1070,2.889,-0.0159
1071,3.7476,-0.3032
1072,2.6751,0.0642
1073,2.2325,-0.0642
1074,2.6277,-0.2206
1075,3.1578,-0.3528
1076,3.3112,-0.03
1077,2.7205,-0.3804
1078,2.3988,0.2307
1079,2.9447,0.0204
1080,3.1017,0.1935
1081,4.3151,0.3056
1082,4.2223,0.0045
1083,3.3869,0.0424
1084,3.4464,0.2147
1085,3.6425,0.0897
1086,2.6349,-0.2205
1087,2.4754,0.0378
1088,2.422,-0.1231
1089,3.9201,-0.1296
1090,3.1101,0.113
1091,2.9307,0.1773
1092,1.9125,0.126
1093,3.9971,0.2858
1094,2.3119,-0.0089
1095,2.1965,-0.1519
1096,2.3005,0.1627
1097,2.9431,-0.3636
1098,2.8579,-0.3779
1099,2.9705,0.2234
1100,2.5703,0.4712
1101,3.3674,0.0658
1102,3.2532,-0.3073
1103,3.2792,0.3369
1104,3.1195,-0.1819
1105,2.6247,0.0426
1106,2.5025,0.0573
1107,3.1598,-0.1017
1108,2.2664,-0.205
1109,2.3635,-0.1462
1110,2.256,-0.1653
1111,3.6954,0.0475
1112,1.9619,0.1894
1113,2.1194,0.376
1114,2.6918,-0.1656
1115,1.9903,0.3261
1116,2.9999,-0.4254
